Number,StartMilliseconds,EndMilliseconds,Text
137,504100,505703,This...
138,511140,512142,Go.
139,513443,516080,"Let's lay her down
right there at the edge
of the reservoir."
140,520484,522085,Nicely done.
141,525321,527356,"TOM: How long you think
it's been up there?"
142,527390,529893,"Delhi Mission Control
went down, same as ours,"
143,529926,531261,"- 10 years ago.
- Oh!"
144,532229,533964,So for 10 years?
145,537401,538445,Why did it come down so low?
146,538469,540003,I don't know.
147,540036,541571,Maybe the sun cooked its brain
148,541605,542649,or it was looking for something.
149,542673,543873,What?
150,543906,545775,Give me a large flatblade.
151,545809,548112,"Maybe some kind of signal?
I don't know."
152,553583,554885,What are you gonna do with it?
153,556220,559122,"I'm gonna give it something
socially responsible to do,"
154,559156,561091,"(PANTING)
like drive a combine."
155,561858,563193,Can't we just let it go?
156,565662,567131,It wasn't hurting anybody.
157,569098,571735,"This thing needs to learn
how to adapt, Murph,"
158,571768,573137,like the rest of us.
159,578208,579619,"COOPER: So how's this work?
You guys come with?"
160,579643,581278,TOM: I've got class.
161,581311,583313,This one needs to wait.
162,585182,586349,What did you do?
163,586382,587894,"They'll tell you about it
when you get in there."
164,587918,589185,Am I gonna be mad?
165,589219,590420,Not with me.
166,590453,591788,Just please try not to.
167,591822,593322,"Hey, relax."
168,594858,596160,I got this.
169,600530,602199,"Little late, Coop."
170,602232,603900,"Yeah, we had a flat."
171,603934,605568,And I guess you had to stop off
172,605602,607704,"at the Asian
fighter plane store."
173,607738,611374,"No, actually, sir, that's a...
That's a surveillance drone."
174,611407,613911,"With outstanding solar cells.
It's Indian."
175,614478,615579,Take a seat.
176,616813,618248,"So, uh..."
177,619116,622318,We got Tom's scores back.
178,622352,624888,"He's going to make
an excellent farmer."
179,624921,628224,"Yeah, he's got
a knack for it.
What about college?"
180,628258,630694,"Well, the university
only takes a handful."
181,630727,631871,"They don't really have
the resources to..."
182,631895,634297,I still pay my taxes.
183,634330,637000,"Where's that money go?
There's no more armies."
184,637033,640003,"Well, it doesn't go
to the university."
185,640036,641871,"Look, Coop,
you have to be realistic."
186,641905,644274,"You're ruling my son out
for college now?"
187,644875,646275,The kid's 15.
188,646309,648312,"Tom's score simply
isn't high enough."
189,649713,651448,"What's your waistline?
About 32?"
190,651948,653983,About a 33 inseam?
191,654016,655885,"I'm not sure I see
what you're getting at."
192,655918,656996,"You're telling me
it takes two numbers"
193,657020,658288,"to measure your own ass,"
194,658321,660157,"but only one to measure
my son's future?"
195,660691,662659,(SIGHS) Come on.
196,662693,664594,"You're a well-educated man,
Coop."
197,664628,665863,And a trained pilot.
198,665864,667097,And an engineer.
199,667130,672302,"Okay, well, right now
we don't need
more engineers."
200,672335,674838,"We didn't run out of
television screens
and planes."
201,674871,676973,We ran out of food.
202,677007,680077,"The world needs farmers.
Good farmers, like you."
203,680110,681378,And Tom.
204,681411,682412,Uneducated farmers.
205,683780,685748,"We're a caretaker
generation, Coop."
206,685781,687817,And things are getting better.
207,687851,689429,"Maybe your grandkids
will get to be engineers..."
208,689453,690520,"Are we done here, sir?"
209,692088,693123,No.
210,694057,696960,"Ms. Hanley's here
to talk about Murph."
211,696993,699495,"MS. HANLEY: Murph is a great
kid. She's really bright."
212,699529,701963,"But she's been having
a little trouble lately."
213,701998,703676,"She brought this in
to show the other students."
214,703700,705268,"The section
on the lunar landings."
215,705301,708204,"Yeah, it's one
of my old textbooks."
216,708237,710540,She always loved the pictures.
217,710573,711975,It's an old federal textbook.
218,712008,714210,"We've replaced them
with the corrected versions."
219,714243,715978,Corrected?
220,716012,717747,"Explaining how
the Apollo missions
were faked"
221,717780,719416,to bankrupt the Soviet Union.
222,726389,728158,"You don't believe
we went to the moon?"
223,729626,731995,"I believe it was a brilliant
piece of propaganda."
224,732028,734397,"That the Soviets bankrupted
themselves pouring resources"
225,734430,736900,"into rockets
and other useless machines."
226,736933,738301,"""Useless machines."""
227,738334,740136,"And if we don't want
a repeat of the excess"
228,740170,742806,"and wastefulness
of the 20th century, then"
229,742839,744641,"we need to teach our kids
about this planet,"
230,744674,746143,not tales of leaving it.
231,747210,748778,"You know, one of those
useless machines"
232,748812,751681,"they used to make
was called an MRI."
233,751715,753416,"And if we had any of those left,"
234,753449,754951,"the doctors would've
been able to find"
235,754984,756787,the cyst in my wife's brain
236,756820,759089,"before she died
instead of afterwards."
237,759122,760333,"And then she'd have been
the one sitting here,"
238,760357,762192,"listening to this instead of me,"
239,762225,763536,"which would have
been a good thing,"
240,763560,765095,'cause she was always
241,765829,767197,the calmer one.
242,768131,769967,"I'm sorry about your wife,
Mr. Cooper."
243,771601,773803,But Murph got into a fistfight
244,773836,775081,"with several of
her classmates over this"
245,775105,777039,Apollo nonsense.
246,777073,778117,So we thought it would be best
247,778141,779543,"to bring you in
and see what ideas"
248,779576,781020,"you might have for
dealing with her behavior"
249,781044,782078,on the homefront.
250,782111,783645,All right. (INHALES)
251,783680,786949,"Yeah, you know what? Um...
There's a game tomorrow night."
252,786983,789285,"She's going through
a bit of a baseball phase."
253,789319,791364,"Her favorite team is playing,
and there's gonna be candy"
254,791388,793090,and soda...
255,796258,798028,I think I'll take her to that.
256,801431,802466,(WHISTLING)
257,803433,804500,How'd it go?
258,805601,807970,I got you suspended.
259,808004,809284,"- What?
- BOOTS ON RADIO: Cooper."
260,810973,812509,"This is Cooper, go."
261,812542,815311,"Coop, those combines
you rebuilt went haywire."
262,815344,818115,"Uh, just reset the controllers."
263,818148,820283,"I did that.
You should
come take a look."
264,840603,842415,"BOOTS: One by one they've been
peeling off the fields"
265,842439,843607,and heading over.
266,843640,845308,"Something's interfering
with the compass."
267,846976,849212,Magnetism or some such.
268,867597,868598,(CLATTERING)
269,892455,894255,"YOUNG MURPH: Nothing special
about which book."
270,894657,896593,"I've been working on it,
like you said."
271,897661,898728,I counted the spaces.
272,898761,899796,Why?
273,902332,904012,"In case the ghost
is trying to communicate."
274,904934,906336,I'm trying Morse.
275,906936,908205,Morse?
276,908605,910139,Yeah.
277,910173,911474,"Dots and dashes, used..."
278,911507,913075,"I know what
Morse code is, Murph."
279,913109,914543,"I just don't think
your bookshelf's"
280,914578,915645,trying to talk to you.
281,927590,930093,"COOPER: Had to reset every
compass clock and GPS"
282,930126,932028,to offset for the anomaly.
283,932061,933463,DONALD: Which is?
284,933497,934498,I don't know.
285,936499,938935,"If the house was built
on magnetic ore,"
286,938969,940179,"we'd have seen this
the first time"
287,940203,941638,we switched on the tractor.
288,944707,947777,"I hear your meeting at
the school didn't go so well."
289,947810,949779,(SCOFFS) You heard?
290,951280,953617,"It's like we've forgotten
who we are, Donald."
291,955552,958721,"Explorers, pioneers,
not caretakers."
292,960723,962224,"When I was a kid,"
293,962258,963727,it felt like they made
294,963760,965327,something new every day.
295,965361,968997,Some gadget or idea.
296,969031,970767,Like every day was Christmas.
297,970800,973270,But six billion people...
298,973869,975605,Just try to imagine that.
299,977107,979609,"And every last one of them
trying to have it all."
300,981644,983044,(SIGHS)
301,983079,984814,This world isn't so bad.
302,987316,989418,And Tom will do just fine.
303,989452,991386,"You're the one
who doesn't belong."
304,991420,993823,"Born 40 years too late,
or 40 years too early."
305,995157,997427,"My daughter knew it,
God bless her."
306,998594,1001731,"And your kids know it.
Especially Murph."
307,1001764,1005168,"Well, we used to look up
in the sky and wonder"
308,1005201,1007404,at our place in the stars.
309,1009973,1011641,Now we just look down
310,1011674,1014978,"and worry about
our place in the dirt."
311,1015011,1018248,"Cooper,
you were good at something"
312,1018281,1020383,"and you never got a chance
to do anything with it."
313,1021117,1022452,I'm sorry.
314,1024654,1029058,"You didn't expect this dirt
that was giving you this food"
315,1029091,1032395,"to turn on you like that
and destroy you."
316,1032428,1036866,"In April, I believe I'm right,
15th of April, I think."
317,1036900,1039602,"'Cause this happened
about 1:30, when that thing"
318,1039635,1041971,came off the top of that canyon.
319,1042005,1043239,(CROWD CHEERING)
320,1043271,1044907,"In my day,
we had real ballplayers."
321,1045441,1047610,Who are these bums?
322,1047643,1050246,"COOPER: Well, in my day,
people were too busy"
323,1050279,1052615,"fighting over food
to even play baseball."
324,1052649,1055619,"Popcorn at a ballgame
is unnatural."
325,1055652,1057654,I want a hot dog.
326,1057687,1059589,"School says you're gonna
follow in my footsteps."
327,1060556,1062258,"- I think that's great.
- (SCOFFS)"
328,1062291,1063958,You think that's great?
329,1063993,1065427,"You hate farming, Dad."
330,1066262,1067496,Grandpa said.
331,1067964,1070200,"Grandpa said, huh?"
332,1070233,1072769,"Listen, all that matters is
how you feel about it."
333,1072802,1074304,I like what you do.
334,1075038,1076406,I like our farm.
335,1077306,1078351,You're gonna be great at it.
336,1078375,1079608,(CROWD CHEERING)
337,1087083,1088652,(SIREN BLARING)
338,1091788,1092955,Let's get out of here.
339,1100496,1102365,"COOPER:
All right, it's a doozy."
340,1103232,1104801,"Uh, gang, let's mask up."
341,1108438,1110307,"- Tom? Murph? Check?
- CHILDREN: Yep."
342,1163926,1166129,"Murph, Tom,
you guys shut your windows?"
343,1170700,1171735,Murph!
344,1193222,1194456,YOUNG MURPH: The ghost.
345,1195958,1197093,Grab your pillow.
346,1198227,1199796,You're sleeping in with Tom.
347,1254950,1256453,It's not a ghost.
348,1262091,1263131,(WHISPERING) It's gravity.
349,1265795,1268097,"DONALD: I'm dropping Tom,
then heading to town."
350,1268130,1270266,You want to clean that up
351,1270299,1271968,"when you're finished
praying to it?"
352,1297627,1299662,"It's not Morse, Murph.
It's binary."
353,1300363,1302165,"Thick is one, thin is zero."
354,1306903,1308004,Coordinates.
355,1310773,1311774,Nope.
356,1312141,1313243,Mmm-mmm.
357,1314577,1315778,Here we go.
358,1317446,1318715,Thirty-three.
359,1321917,1322919,That's it.
360,1324186,1326021,"- I can't miss this!
- (SIGHS)"
361,1326054,1328892,"Grandpa will be back
in a couple hours, Murph."
362,1329992,1332295,"But you don't know
what you're gonna find."
363,1333429,1334764,And that
364,1336132,1337901,is why I can't take you.
365,1344107,1345108,Murph?
366,1347510,1348787,Grandpa will be home in a while.
367,1348811,1350747,"Tell him I'll call him
on the radio."
368,1356986,1358021,"- (YELPS)
- Jeez!"
369,1359221,1360256,What are you doing?
370,1360289,1361557,(LAUGHING)
371,1361590,1363892,"Oh, you think
this is funny?
Huh?"
372,1363926,1365962,"You wouldn't be here
if it wasn't for me."
373,1368097,1369131,Make yourself useful.
374,1369164,1370166,(CONTINUES LAUGHING)
375,1433429,1434631,"(SOFTLY) Hey, Murph?"
376,1436299,1437333,Murph!
377,1441037,1443039,"I think this is
the end of the road."
378,1446475,1448111,"Didn't you bring
the bolt cutters?"
379,1449378,1450413,That's my girl.
380,1478408,1480151,"- MALE GUARD: Step away from the fence!
- No, no, no."
381,1480175,1481743,"Don't shoot! Don't shoot!
I'm not armed."
382,1481777,1483212,My daughter's in the car.
383,1483245,1484880,(TASING)
384,1484913,1486233,"(MECHANICAL FOOTSTEPS
APPROACHING)"
385,1489084,1490724,"- MALE GUARD: Don't be afraid.
- (SCREAMS)"
386,1503532,1505234,"TARS: How did you
find this place?"
387,1506235,1508004,Where's my daughter?
388,1508037,1509347,"TARS: You had
the coordinates
for this facility"
389,1509371,1510672,marked on your map.
390,1510706,1511950,"Where did you get
those coordinates?"
391,1511974,1513408,"(SHOUTING)
Where's my daughter?"
392,1513443,1514619,"Don't make me
take you down again."
393,1514643,1516879,Sit down!
394,1516912,1519015,"Oh, you still think
you're a Marine, pal?"
395,1519048,1522050,Marines don't exist anymore.
396,1522084,1525421,"And I got grunts like you
mowing my grass."
397,1525455,1527155,"Where did you find
those coordinates?"
398,1527189,1530092,"But you don't look
much like a lawnmower."
399,1530125,1532762,"Think I'll turn you into an
overqualified vacuum cleaner."
400,1532795,1533996,"WOMAN: No, you won't."
401,1535764,1537333,"TARS, back down, please."
402,1539334,1542939,"You know, you're taking a risk
using ex-military as security."
403,1542972,1546775,"They're old,
and their control units
are unpredictable."
404,1546808,1548411,"It's what the government
could spare."
405,1549011,1550311,(PANTING)
406,1550346,1551447,Who are you?
407,1552014,1553783,Dr. Brand.
408,1553816,1556352,"I knew a Dr. Brand once.
He was a professor."
409,1556385,1558454,What makes you think I'm not?
410,1558487,1560323,"Oh, wasn't near as cute, either."
411,1560789,1562023,"Please, Dr. Brand."
412,1562058,1563418,"I don't have
any idea what this is."
413,1564460,1566796,"Now I'm scared for
my daughter and
I want her by my side."
414,1566829,1568096,"You give me that,"
415,1568130,1569690,"I'll tell you anything
you want to know."
416,1572635,1573970,Get the principals
417,1574003,1575723,"and the girl in
the conference room, please."
418,1576939,1578241,Your daughter is fine.
419,1578741,1579876,Bright kid.
420,1580576,1582712,Must have a very smart mother.
421,1582745,1585314,"It's pretty clear
you don't want any visitors."
422,1585348,1586958,"So why don't you
just let us back up
from your fence"
423,1586982,1589351,and we'll be on our way? Huh?
424,1589385,1590619,It's not that simple.
425,1590653,1592154,"Well, sure, it is."
426,1592187,1593822,I don't know anything about you.
427,1593855,1595791,"I don't know
anything about this place."
428,1596659,1597860,"Yes, you do."
429,1603532,1604532,Dad!
430,1607402,1608402,"Hello, Cooper."
431,1609906,1610906,Professor Brand.
432,1612809,1615277,"WILLIAMS: Explain to me
how you found this facility."
433,1615310,1617111,"Kind of an accident.
We stumbled upon it."
434,1617146,1618981,We were on a salvage run...
435,1619014,1621784,"You're sitting in the
best-kept secret in the world."
436,1621817,1625621,"Nobody stumbles in here.
Nobody stumbles out."
437,1625654,1626974,"PROFESSOR BRAND:
Cooper... Please."
438,1627656,1629457,Cooperate with these people.
439,1629492,1630492,Look.
440,1631993,1634129,It's kind of hard to explain.
441,1634163,1638000,"We learned these coordinates
from an anomaly."
442,1638768,1640302,What sort of anomaly?
443,1640336,1642338,"I hesitate to
term it supernatural,"
444,1642371,1643982,"(CHUCKLES) but it definitely
wasn't scientific."
445,1644006,1646408,"You're going to have to be
specific, Mr. Cooper."
446,1646441,1647743,Right now.
447,1647777,1648945,It was gravity.
448,1652448,1653448,DOYLE: Um...
449,1654216,1655818,"What sort of
gravitational anomaly?"
450,1655851,1657286,"- Where was this?
- COOPER: Hey."
451,1657319,1658486,Now I'm real happy
452,1658520,1660889,"'cause you're excited
about gravity, bud,"
453,1660923,1662334,"but you're not getting
any answers from us"
454,1662358,1663559,until I get assurances.
455,1663592,1665094,"- Assurances?
- Yeah."
456,1666195,1667963,"Like that we're
getting out of here."
457,1667996,1669636,"And I don't mean
in the trunk of some car."
458,1669665,1671166,(ALL LAUGHING)
459,1672134,1674435,"Don't you know who we are, Coop?"
460,1674469,1675971,"No, Professor, I don't."
461,1676005,1677685,"BRAND: You know my father,
Professor Brand."
462,1678440,1679508,We're NASA.
463,1681477,1682711,NASA?
464,1682745,1684045,PROFESSOR BRAND: NASA.
465,1684079,1685647,The same NASA you flew for.
466,1697125,1698926,"COOPER: I heard
they shut you down, sir,"
467,1698961,1701063,"for refusing to drop bombs
from the stratosphere"
468,1701097,1703165,onto starving people.
469,1703199,1705601,"When they realized that
killing other people was"
470,1705635,1708671,"not a long-term solution,
then they needed us back."
471,1708704,1709805,In secret.
472,1709806,1710906,Why secret?
473,1710939,1712641,"Because public opinion
wouldn't allow"
474,1712674,1715077,spending on space exploration.
475,1715110,1717150,"Not when you're struggling
to put food on the table."
476,1718580,1720349,Blight.
477,1720382,1724020,"Wheat seven years ago.
Okra this year."
478,1724953,1727156,Now there's just corn.
479,1727189,1729090,"And we're growing
more than we ever have."
480,1729124,1731226,But like the potatoes in Ireland
481,1731260,1733061,"and the wheat in the Dust Bowl,"
482,1733762,1736165,the corn will die.
483,1736899,1738034,Soon.
484,1743873,1748110,"We'll find a way, Professor.
We always have."
485,1748143,1751579,"Driven by the unshakeable
faith the Earth is ours."
486,1752448,1754150,"Well, not just ours, no."
487,1754816,1756185,But it is our home.
488,1757887,1761190,"Earth's atmosphere
is 80% nitrogen."
489,1761223,1762991,We don't even breathe nitrogen.
490,1763024,1765327,"Blight does.
And as it thrives,"
491,1765360,1768597,"our air gets
less and less oxygen."
492,1768630,1770065,The last people to starve
493,1770099,1772233,will be the first to suffocate.
494,1772267,1774203,And your daughter's generation
495,1776105,1778373,"will be the last
to survive on Earth."
496,1778406,1780175,"BRAND: Murph is feeling
a little tired."
497,1780209,1782289,"I was wondering if she could
take a nap in my office."
498,1782445,1783646,Yeah. Thank you.
499,1786582,1787583,Okay.
500,1788817,1790152,Now you need to tell me
501,1790186,1793021,"what your plan is
to save the world."
502,1793055,1795123,"We're not meant
to save the world."
503,1795157,1796325,We're meant to leave it.
504,1802365,1803799,COOPER: Rangers.
505,1803833,1805210,"PROFESSOR BRAND:
The last components"
506,1805234,1808870,"of our one versatile ship
in orbit, the Endurance."
507,1808904,1810373,Our final expedition.
508,1811440,1814110,"You sent people out there
looking for a new home?"
509,1814910,1816645,The Lazarus missions.
510,1816678,1817879,"Oh, that sounds cheerful."
511,1817913,1819982,Lazarus came back from the dead.
512,1820015,1821695,"Sure, but he had to die
in the first place."
513,1822484,1824053,"There's not a planet
in our solar system"
514,1824086,1825520,that could sustain life
515,1825554,1828223,"and the nearest star's
over 1,000 years away."
516,1828257,1830493,"And that doesn't even
qualify as futile."
517,1832260,1833462,Where'd you send 'em?
518,1833962,1835897,"Cooper,"
519,1835931,1838567,"I can't tell you any more
unless you agree"
520,1838600,1840836,to pilot this craft.
521,1840870,1842270,"You're the best pilot
we ever had."
522,1842304,1844272,I barely left the stratosphere.
523,1844306,1846541,"This team never
left the simulator."
524,1846575,1848077,"We need a pilot,"
525,1848110,1850679,"and this is the mission
that you were trained for."
526,1850712,1851814,Without even knowing it?
527,1853382,1855617,"An hour ago, you didn't even
know I was alive."
528,1855651,1857253,You were going anyway.
529,1857719,1859721,We had no choice.
530,1859755,1861223,But something sent you here.
531,1861657,1862924,They chose you.
532,1862958,1864126,"Who's ""they""?"
533,1872300,1873836,How long would I be gone?
534,1874803,1876105,Hard to know.
535,1876572,1877573,Years?
536,1878374,1879708,"I've got kids, Professor."
537,1880776,1882378,Get out there and save them.
538,1885981,1887683,"Who's ""they""?"
539,1887716,1889985,"We started detecting
gravitational anomalies"
540,1890018,1891920,almost 50 years ago.
541,1891954,1893888,"Mostly small distortions
to our instruments"
542,1893922,1895557,in the upper atmosphere.
543,1895591,1898461,"In fact, I believe
you encountered one yourself."
544,1899261,1901196,"Yeah, over the Straits."
545,1902130,1903432,My crash.
546,1903465,1904800,"Something tripped
my fly-by-wire."
547,1905367,1906534,Exactly.
548,1907770,1912441,"But of all these anomalies,
the most significant is this."
549,1912475,1913475,"Out near Saturn,"
550,1914910,1916679,a disturbance of spacetime.
551,1918880,1920682,Is that a wormhole?
552,1920715,1922217,It appeared 48 years ago.
553,1922250,1924320,And it leads where?
554,1924920,1926489,Another galaxy.
555,1928390,1930759,"A wormhole's not a naturally
occurring phenomenon."
556,1930792,1931861,Someone placed it there.
557,1933028,1934996,"- ""They""?
- Mmm-hmm."
558,1935030,1936965,"And whoever they are,"
559,1936999,1939501,"they appear to be
looking out for us."
560,1939534,1942337,"That wormhole
lets us travel
to other stars."
561,1942371,1944406,"It came along
right as we needed it."
562,1944440,1946008,"They've put potentially
habitable worlds"
563,1946041,1947541,right within our reach.
564,1947575,1949912,"Twelve, in fact,
from our initial probes."
565,1949945,1951063,You sent probes into that?
566,1951064,1952181,Mmm-hmm.
567,1952214,1954849,"We sent people into it.
Ten years ago."
568,1956385,1958520,The Lazarus missions.
569,1958553,1960121,"PROFESSOR BRAND:
Twelve possible worlds,"
570,1960155,1961790,12 Ranger launches carrying
571,1962825,1965260,"the bravest humans ever to live,"
572,1965294,1968163,"led by the remarkable
Dr. Mann."
573,1968197,1969598,Each person's landing pod
574,1969631,1971533,"had enough life support
for two years."
575,1971567,1973535,"But they could
use hibernation
to stretch that,"
576,1973569,1975369,making observations on organics
577,1975404,1977071,over a decade or more.
578,1977105,1979307,"Their mission was
to assess their world,"
579,1979341,1981176,"and if it showed potential,"
580,1981209,1982778,"then they could
send out a signal,"
581,1982811,1985680,"bed down for the long nap,
wait to be rescued."
582,1985713,1987616,"And what if the world
didn't show promise?"
583,1988317,1989585,Hence the bravery.
584,1990752,1992887,"You don't have the resources
to visit all 12."
585,1993388,1994388,No.
586,1995658,1998394,"Data transmission back through
the wormhole is rudimentary."
587,1998427,2000562,"Simple binary pings
on an annual basis"
588,2000596,2003499,"give us some clue as to
which worlds have potential."
589,2003532,2005767,And one system shows promise.
590,2005801,2007970,"One. That's a bit of
a long shot, isn't it?"
591,2009204,2012273,"One system with
three potential worlds?"
592,2012307,2013709,"(CHUCKLES)
No long shot."
593,2015944,2016944,Okay.
594,2017946,2019982,"So if we find a home,"
595,2022817,2024053,then what?
596,2024086,2025921,That's the long shot.
597,2026621,2030458,There's a Plan A and a Plan B.
598,2030491,2032060,Did you notice anything strange
599,2032093,2033093,about the launch chamber?
600,2045307,2048410,"COOPER: This entire facility's
a centrifuge."
601,2048443,2051013,"Some kind of vehicle.
A space station?"
602,2051046,2053181,PROFESSOR BRAND: Both. Plan A.
603,2053214,2055484,"How do you get it
off the ground?"
604,2055517,2059521,"The first gravitational
anomalies changed everything."
605,2059553,2064057,"Suddenly we knew that
harnessing gravity was real."
606,2064091,2066628,So I started working on a theory
607,2066662,2069097,"and we started
building this station."
608,2069131,2070899,But you haven't solved it yet.
609,2072267,2073569,That's why there's Plan B.
610,2074301,2076370,The problem is gravity.
611,2076404,2079074,"How to get a viable amount of
human life off the planet."
612,2079108,2080841,This is one way.
613,2080875,2083445,Plan B: a population bomb.
614,2083477,2086080,"Over 5,000 fertilized eggs"
615,2086115,2088283,"weighing in at
just under 900 kilos."
616,2089151,2090886,"Well, how would you raise 'em?"
617,2090919,2093354,"With equipment on board,
we incubate the first 10."
618,2093388,2095390,"After that, with surrogacy,"
619,2095423,2096992,the growth becomes exponential.
620,2097960,2099494,"Within 30 years,"
