Number,StartMilliseconds,EndMilliseconds,Text
83,505046,506922,You've mentioned it.
84,507757,510258,"Did I mention that I was
in charge of death row?"
85,510468,512719,That I supervised all the executions?
86,517266,521811,"Usually, death row is called
""The Last Mile."""
87,522146,524606,"We called ours ""The Green Mile."""
88,525316,528360,"The floor was the color
of faded limes."
89,529237,531863,We had the electric chair.
90,532365,534115,"""Old Sparky,"" we called it."
91,536494,539329,"Oh, I've lived a lot of years, Ellie..."
92,540122,543959,"...but 1935, that takes the prize."
93,545294,547128,"That year, I had..."
94,547296,550549,"...the worst urinary infection
of my life."
95,552260,553677,It was...
96,554720,556972,It was also the year of...
97,557473,559683,...John Coffey...
98,560810,563270,...and the two dead girls.
99,564021,567148,[PRISONERS SINGING]
100,592341,594801,[DONKEYS BRAYING]
101,610359,612068,[HONKS HORN]
102,617950,620076,"MAN 1:
All right, now, hold on!"
103,624915,626207,"GUARD:
Up on the tower!"
104,626375,627709,New prisoner's coming in!
105,627877,630837,"You men down in the yard,
step off the fence! Clear that gate!"
106,631005,633590,[WHISTLE BLOWING]
107,636552,638178,[PHONE RINGS]
108,638346,639888,Put me through to E Block.
109,645728,648396,[PHONE RINGING]
110,653861,655278,E Block.
111,655738,657072,Yeah.
112,657531,658740,Right.
113,671462,673338,Oh.
114,678552,679636,[SOFT KNOCKING]
115,679804,682180,"BRUTAL:
Paul? Prisoner."
116,682390,683973,"Christ, give me a minute."
117,688062,689396,[PAUL GROANS]
118,689563,690772,You all right in there?
119,691190,693274,[GRUNTING]
120,693484,698363,"For a man pissing razorblades, yeah.
Ahh..."
121,701617,703076,[TOILET FLUSHES]
122,711877,714295,"You should've took the day off
to see the doctor."
123,714463,717215,"With a new arrival?
You know better."
124,717800,719300,Besides...
125,719802,723304,"...it's not as bad as it was.
I think it's clearing up."
126,724557,725807,[HORN HONKS]
127,725975,728268,"- All right. Let's look alive, Dean.
- Yes, sir."
128,728894,730812,[HORN HONKS]
129,735651,736860,Damn.
130,738154,740155,They're riding on the axle.
131,749790,751207,What'd they do?
132,752001,753209,They bust the springs?
133,758340,759758,Ho...
134,761969,763511,Dead man!
135,764305,765972,Dead man walking!
136,766474,769684,"- Who...?
- We got a dead man walking here!"
137,770519,773021,"Jesus, please us,
what is he yelling about?"
138,775900,777525,Paul...
139,778194,781154,"...you might reconsider getting
in the cell with this guy."
140,781363,782781,He's enormous.
141,782990,784949,Can't be bigger than you.
142,787870,789454,[CHUCKLES]
143,795419,796753,"PERCY:
Dead man!"
144,797421,799088,Dead man walking!
145,799298,800757,Dead man!
146,801300,802509,Dead man walking!
147,803552,805678,Dead man walking here!
148,806931,808223,Dead man!
149,811894,814771,We got a dead man walking here!
150,815314,816564,Dead man walking!
151,818651,822153,"- We got a dead man walking here!
PAUL: Percy."
152,822863,824113,That's enough.
153,847304,849764,"Am I gonna have any trouble
with you, big boy?"
154,854812,855937,Can you talk?
155,861819,865488,"Yes, sir, boss. I can talk."
156,874081,876624,Move your ass. Let's go.
157,877126,878501,Come on.
158,883799,885675,Percy...
159,886260,888928,"...they're moving house
down in the infirmary."
160,889471,892432,"Why don't you go see
if they could use some help."
161,893142,894809,They got all the men they need.
162,895477,897145,"Why don't you just go
and make sure."
163,899231,901190,"- Uh-uh.
- I don't care where you go..."
164,901358,903651,"...as long as it's not here
at this very moment."
165,907948,909240,All right.
166,918125,919167,[CHUCKLES]
167,919919,921336,Ow!
168,922254,924505,"God, you bust my finger."
169,924673,927091,"I wiped that grin off your face,
didn't I?"
170,927301,930720,"Goddamn it, Percy,
get the hell off my block!"
171,930888,933056,[DEL MOANING]
172,934850,937060,Uh-huh.
173,942566,943691,"Fuck you, Percy."
174,943901,947153,"We'll get that looked at, Del.
In the meantime, you stay quiet."
175,947863,950281,Yeah. Yeah.
176,953827,956496,I let Harry take those chains off you...
177,957039,958331,...you gonna be nice?
178,975474,977016,Your name is John Coffey.
179,977393,979018,"Yes, sir, boss."
180,979228,982730,"Like the drink,
only not spelt the same."
181,983065,984524,"Oh, you can spell, can you?"
182,985359,988111,"Just my name, boss."
183,988862,991239,J-O...
184,991657,993574,My name is Paul Edgecomb.
185,994535,997286,"If I'm not here, you can
ask for Mr. Terwilliger..."
186,997496,1000581,"...Mr. Howell or Mr. Stanton.
These gentlemen right there."
187,1003085,1004252,Questions?
188,1005004,1007422,"Do you leave the light on
after bedtime?"
189,1010092,1013594,"Because I get a little scared
in the dark sometime..."
190,1014263,1016889,...if it's a strange place.
191,1021729,1025773,"It stays pretty bright around here
all night long."
192,1025941,1028568,"We always keep a few lights burning
out in the corridor."
193,1029653,1031654,The corridor?
194,1033240,1034657,Right out there.
195,1062811,1064395,You can sit.
196,1086668,1089045,"I couldn't help it, boss."
197,1089338,1092715,"I tried to take it back,
but it was too late."
198,1097846,1102183,"Dean, take Delacroix to the infirmary,
see if those fingers are broken."
199,1102351,1103851,"- Yes, sir.
- Of course they're broken."
200,1104019,1105728,I heard the bones crack.
201,1105938,1108731,"You hear what he was yelling
when we brought the dummy in?"
202,1108941,1110983,"How could I miss it?
The whole prison heard."
203,1111735,1113027,Goddamn Percy.
204,1113737,1116697,"BRUTAL: You'll have to answer
for sending him off the Mile."
205,1117366,1119867,I'll chew that food when I have to.
206,1120160,1124539,"Right now I wanna hear about this new
inmate. Aside from how big he is, okay?"
207,1125124,1127416,Monstrous big. Damn.
208,1127626,1129627,"Oh, he seems meek enough."
209,1129837,1131587,"- Is he retarded, you figure?
PAUL: Mm-hmm."
210,1132256,1134715,"Looks like they sent us
an imbecile to execute."
211,1134883,1138219,"Imbecile or not,
he deserves to fry for what he done."
212,1141765,1143808,Make your blood curdle.
213,1156363,1158489,[WOMAN SCREAMING]
214,1167624,1171752,"- What?! For God's sake, what?
- The girls! The girls are gone!"
215,1172546,1175423,"Papa! Papa, look! There's blood."
216,1179803,1181596,"Oh, my God."
217,1186351,1190855,"Goddamn it, woman! Get on that phone
now. You tell them we headed west."
218,1191064,1194150,"You mind what I'm saying!
We headed west!"
219,1194359,1196777,Central! Are you on the line?
220,1196987,1201157,"Oh, God, please.
Somebody took my little girls."
221,1212628,1214295,Katie!
222,1215297,1216839,Cora!
223,1223305,1226182,[BARKING]
224,1229645,1232605,[MAN SCREAMING]
225,1243158,1245826,[SOBBING]
226,1247871,1251874,Jesus.
227,1262719,1269558,I'll kill you!
228,1269935,1272895,[YELLING]
229,1282072,1283781,[FLIES BUZZING]
230,1298380,1300047,I couldn't help it.
231,1301049,1304677,"I tried to take it back,
but it was too late."
232,1308265,1311100,"Boy, you under arrest for murder."
233,1313520,1315062,"HAL:
I interrupt?"
234,1316606,1319275,"PAUL:
Well, I'm just about done."
235,1329161,1330411,Hey...
236,1330996,1333539,...how's that pretty gal of yours?
237,1334458,1336751,"Melinda's not so well, Paul."
238,1337461,1338711,Not so well at all.
239,1340547,1341922,More headaches?
240,1342507,1345134,"Got laid up
with another one yesterday."
241,1345761,1347219,Worst one yet.
242,1347929,1351891,"I'll be taking her over to Vicksburg
next day or so for some tests."
243,1352851,1355644,"Head x-rays
and who knows what else."
244,1355854,1358606,She is scared to death.
245,1360692,1362693,"Truth to tell, so am I."
246,1363945,1366822,"If it's something they can see
on the x-ray..."
247,1367449,1369283,...maybe it's something they can fix.
248,1370243,1371827,Maybe.
249,1376041,1377708,This just came in.
250,1377918,1380294,DOE on Bitterbuck.
251,1383298,1385800,"You didn't come all the way down here
to hand me a DOE."
252,1386843,1391263,"I had an angry call from
the state capitol about 20 minutes ago."
253,1391431,1393808,"Is it true you ordered Percy Wetmore
off the block?"
254,1393975,1395309,It is.
255,1396186,1399730,"Now, I'm sure you had reason, Paul..."
256,1399940,1403734,"...but like it or not, the wife
of the governor has only one nephew..."
257,1403944,1405820,...and his name is Percy Wetmore.
258,1406029,1407947,Little Percy calls his aunt...
259,1408156,1411659,...and squeals like a schoolroom sissy.
260,1413203,1417373,"He also mention he assaulted a prisoner
this morning out of sheer petulance?"
261,1417582,1420334,"Broke three fingers
on Eduard Delacroix's left hand."
262,1420544,1423170,"I didn't hear that part.
I'm sure she didn't either."
263,1423338,1425256,"The man is mean and careless
and stupid..."
264,1425465,1428342,"...and that's a bad combination
in a place like this."
265,1428510,1431011,"Sooner or later, he'll get
somebody hurt or worse."
266,1431221,1432555,"Stick with it, Paul."
267,1432931,1434515,It may not be much longer.
268,1434724,1439311,"I have it on good authority that Percy
has an application in at Briar Ridge."
269,1439479,1442022,Briar Ridge? The mental hospital.
270,1442232,1443566,Administration job.
271,1443942,1445276,Better pay.
272,1445485,1446735,Hmm.
273,1446903,1448988,Then why is he still here?
274,1450907,1453200,"He could get that application
pushed through."
275,1455454,1458706,"Hell, with his connections, he could
have any state job he wants."
276,1459499,1461167,You know what I think?
277,1463253,1466755,"I think he just wants
to see one cook up close."
278,1469676,1473721,"Well, he'll get his chance, then.
Wort he?"
279,1474598,1478726,"Maybe then he'll be satisfied
and move on. In the meantime..."
280,1479269,1482229,"...you'll keep the peace?
- Of course."
281,1483607,1484857,Of course.
282,1486610,1487902,"Thank you, Paul."
283,1491823,1493407,Hal...
284,1494367,1496452,"...you give Melinda my love, okay?"
285,1496953,1501207,"I'm sure that x-ray will turn out
to be nothing at all."
286,1502584,1503792,You bet.
287,1514596,1517598,[BIG BAND MUSIC PLAYS]
288,1530779,1532238,"JAN:
Paul."
289,1532405,1534156,"- Hey, you.
- Hey."
290,1534824,1536242,The music too loud?
291,1538245,1541914,"There's just this empty spot in the bed
where my husband usually sleeps."
292,1544501,1548128,"He said to tell you he's having
a little trouble with that tonight."
293,1551591,1553759,Worried about Melinda and Hal?
294,1554469,1556929,Is that what's got you up?
295,1557097,1559139,"Yeah, that..."
296,1560475,1561934,...and things.
297,1562978,1564478,Things.
298,1568817,1572069,We got a new inmate today.
299,1572737,1574697,Simple-minded fella.
300,1576157,1578242,Do I wanna know what he did?
301,1579369,1580953,"- No.
- Mmm."
302,1581830,1584331,Things that happen in this world.
303,1585584,1587793,It's a wonder God allows it.
304,1592173,1594049,Why don't you come to bed.
305,1594884,1598012,"I think I have something
that'll help you sleep."
306,1599389,1601515,You can have all you want.
307,1602601,1605144,"I still got something wrong
with my waterworks."
308,1605353,1607354,I don't wanna pass it on to you.
309,1607689,1610482,"- Have you seen Doc Bishop yet?
- No."
310,1610650,1612568,"[SIGHS]
Paul."
311,1613194,1615404,"He'll just want me
to take sulfa tablets..."
312,1615614,1618073,"...and I'll spend the week
puking in my office."
313,1618283,1622369,"It will run its course all by itself.
Thank you very much for your concern."
314,1625248,1626707,Poor old guy.
315,1628960,1630502,Oh.
316,1635550,1638135,[BRUTAL LAUGHING]
317,1641389,1643724,"BRUTAL:
Paul. Dean."
318,1648104,1649438,Yeah?
319,1649731,1651190,"[MOUTHS]
Come here. Go on."
320,1654194,1657237,"BRUTAL: I guess the legislature loosened
up the purse strings enough..."
321,1657405,1658906,...to hire on a new guard.
322,1667624,1668874,Look again.
323,1669209,1670584,He's right...
324,1670877,1672294,...there.
325,1681221,1684056,"It ain't normal for a mouse
to come up on people."
326,1684849,1687142,"- Maybe it's rabid.
BRUTAL: Oh, my Christ."
327,1687352,1690145,"- Yeah, it could be.
- Oh, the big mouse expert."
328,1690772,1692523,The Mouse Man.
329,1693274,1695651,"You see him foaming at the mouth,
Mouse Man?"
330,1695860,1698070,I don't see its mouth at all.
331,1707163,1711500,"- Brutal, no. We'll be hip-deep in mice.
- I just wanna see what he'll do."
332,1711960,1714086,"In the interest of science, like."
333,1754502,1756503,He's in the damn restraint room.
334,1756671,1759173,"And you just know he's chewing
the padding out of the walls..."
335,1759340,1761341,...making himself a nice little nest.
336,1766681,1768182,All right.
337,1768767,1771018,Let's go get the damn mouse.
338,1782864,1784323,"COFFEY:
Boss."
339,1784491,1786325,Saw me a mouse go by.
340,1786868,1788702,Can't put anything over on you.
341,1800965,1803842,"PAUL:
Just watch your toes. Watch your toes."
342,1822070,1823904,You let him get past you.
343,1824072,1826532,"No, I did not.
I been here all the time."
344,1826741,1828575,Then where the hell is he?
345,1828743,1830244,"Well, I don't know."
346,1832747,1834581,Three grown men...
347,1835375,1837918,...outsmarted by a mouse.
348,1840421,1845259,"Well, bright side is, all this commotion
probably scared him off for good."
349,1846052,1847761,"Yeah, yeah."
350,1847929,1850764,"Yeah, that's the last
we'll see of him."
351,1852267,1854184,[PERCY WHISTLING]
352,1901941,1904818,You little son of a bitch.
353,1906404,1908322,"HARRY:
Well, I'll be damned."
354,1908740,1913410,"There he is, big as Billy-be-frigged.
I thought Brutal was pulling my leg."
355,1914329,1916330,"- That's a goddamn mouse.
- Yeah."
356,1917373,1920500,"HARRY:
Brute said he was in here last night..."
357,1920668,1922294,...begging for food.
358,1922754,1924963,He come right on up to the desk.
359,1926174,1927925,"- Give him some room, Percy.
- Huh?"
360,1928092,1930344,"- See what he does.
- All right."
361,1941564,1945192,"He's a brave little bastard.
Gotta give him that."
362,1970468,1972094,[YELLS]
363,1973721,1975180,"PERCY:
Goddamn!"
364,1976099,1978767,You little scurvy! Damn!
365,1978935,1981937,"Percy, are you crazy,
you little son of a bitch?!"
366,1982397,1984231,I'm gonna kill you!
367,1985817,1989069,"- I'm gonna take you out!
- Percy! Percy!"
368,1989237,1992739,"You little vermin!
I'm gonna stomp your life out!"
369,1992907,1994950,"It's just a little mouse, dumb merde."
370,1995159,1996910,You ugly little piece of sh...
371,1998162,1999788,"HARRY: Are you listening to me?
- Fuck!"
372,2000039,2003750,"- Percy!
- I'm gonna rip your diseased head off..."
373,2003918,2005377,...you little piece of shit!
374,2006295,2010424,"PERCY: Get on out of there!
HARRY: I want you to stop this!"
375,2018307,2020434,"PRISONER 1: Hey, boss!
PRISONER 2: What's going on?"
376,2026524,2028650,Percy met your mouse.
377,2030945,2035532,"It's in here somewhere. I'm gonna
squish the little son of a bitch."
378,2037910,2040328,"Percy, we already tried that."
379,2042498,2043540,Huh?
380,2043833,2045292,What'd you say?
381,2045460,2046960,I said that we...
382,2051299,2053967,"Knock yourself out.
Hope you nail the bastard."
383,2055303,2056887,"Oh, yeah."
384,2057388,2059890,[GRUNTING]
385,2068733,2071151,"Gosh. He ain't in there, huh?"
386,2071652,2074488,Don't that beat the mousy band?
387,2077158,2078700,Percy...
388,2080369,2082662,"...you wanna think about
what you were doing?"
389,2082830,2086500,"I was trying to get the mouse.
Are you blind?"
390,2086667,2090170,"You also scared the living crap
out of me and Bill..."
391,2090379,2092005,...not to mention the inmates.
392,2092298,2093590,So what?
393,2093800,2097344,"They aren't in cradle school,
in case you didn't notice."
394,2097929,2099971,Although you treat them that way.
395,2100181,2103350,"We don't scare them
any more than we have to, Percy."
396,2103518,2107479,"- They're under enough strain as it is.
- Men under strain can snap."
397,2108064,2111191,"Hurt themselves and hurt others.
That's why our job is..."
398,2112193,2113610,...talking...
399,2114362,2115862,...not yelling.
400,2116614,2119991,"You'd do better to think of this place
like an intensive care ward."
401,2120493,2123703,"I think of it as a bucket of piss
to drown rats in."
402,2124247,2125580,That's all.
403,2126541,2128667,Anybody doesn't like it? Hmm?
404,2128876,2131086,You can kiss my ass.
405,2132380,2134172,"Don't. Yeah, you try it. Go on."
406,2134382,2138051,"Try it. You'll be on the bread lines
before the week is out."
407,2138261,2139886,"Okay, Brutal."
408,2152233,2154609,"We all know who
your connections are."
409,2155111,2159239,"You ever threaten a man on this block
again, we all gonna have a go."
410,2159574,2161032,Job be damned.
411,2163578,2165078,You done?
412,2168124,2172335,"Get all this shit back in the room.
You are cluttering up my Mile."
413,2194483,2195942,Arlen...
414,2196110,2198445,"...your daughter and her family
are here."
415,2204911,2208955,"Let's move. I want at least two
rehearsals before he gets back."
416,2212001,2214461,"Sitting down, sitting down!"
417,2214629,2216338,Rehearsing now. Everybody settle!
418,2216547,2218465,"Arlen Bitterbuck, step forward."
419,2219008,2222302,"Stepping forward, stepping forward,
stepping forward."
420,2222470,2225805,"- Is his head properly shaved?
- Nope. It's all dandruffy, and it smells."
421,2225973,2229017,"I will take that as a yes.
Let's go, Arlen."
422,2229977,2232896,"TOOT-TOOT:
Walking the Mile, walking the Mile..."
423,2233147,2237442,"...walking the Mile, walking the Mile,
walking the Mile..."
424,2237610,2238985,...walking the Mile.
425,2239153,2242239,"I'm getting to my knees.
I'm praying, praying."
426,2242448,2245158,"Lord is my shepherd
and so forth and so on."
427,2245368,2249829,"I'm sorry for all the bad shit
I've done and people I've tramped on."
428,2250039,2252499,And I hope they forgive me...
429,2252708,2255502,"...and I'll never do it again,
that's for sure."
430,2255670,2259547,"Paul, we're not gonna have some
Cherokee medicine man in here..."
431,2259757,2261716,"...hollering and shaking his dick,
are we?"
432,2261926,2264511,"- Well, actually...
TOOT-TOOT: Still praying, still praying."
433,2264679,2268515,"- Getting right with Jesus.
- Do it quietly! You old gink!"
434,2268933,2272769,"As I was saying, I don't believe
they actually shake their dicks."
435,2273020,2276481,"Mr. Bitterbuck is a Christian,
so Reverend Schuster's coming in."
436,2276691,2280193,"He's good. He's fast too.
Doesrt get them all worked-up."
437,2280403,2283280,"On your feet. Come on, Toot.
You prayed enough for one day."
438,2283531,2286241,"Getting to my feet!
Walking the Mile..."
439,2286450,2289786,"...walking the Mile,
walking the Green Mile."
440,2290037,2291871,Walking the Mile.
441,2292123,2293790,Walking in the Mile.
442,2294375,2296710,Sitting down now.
443,2297420,2300755,"Sitting down.
I'm taking a seat in Old Sparky."
444,2301173,2302215,What do I do?
445,2303259,2306553,"- Watch and learn.
TOOT-TOOT: Watch and learn."
446,2311726,2313268,Getting strapped.
447,2314228,2316062,Getting clamped.
448,2317773,2319399,Getting wired.
449,2321277,2322569,All right.
450,2323571,2325905,Getting all electrode.
451,2331579,2332704,"BRUTAL:
Roll on one."
452,2333581,2336583,"""Roll on one"" means I turn
the generator up full."
453,2336751,2338960,"The lights go brighter
in half the prison."
454,2339170,2340920,"BRUTAL:
Arlen Bitterbuck..."
455,2341297,2343757,"...you've been condemned to die
by a jury..."
456,2343924,2347135,"...sentence imposed by a judge
in good standing in this state."
457,2347678,2350138,"Anything to say before
your sentence is carried out?"
458,2350598,2351806,Yeah.
459,2352058,2356936,"I want fried chicken with gravy on the
taters, and I want to shit in your hat."
460,2357438,2362484,"I got to have Mae West sit on my face
because I'm one horny motherfucker."
461,2362735,2364194,[LAUGHING]
462,2367114,2368156,You bastard.
463,2368991,2370784,"TOOT-TOOT:
That's a good one."
464,2371118,2372369,Quiet.
465,2372787,2373912,Quiet! Shut up!
466,2374121,2376623,"- Shut up!
- Sorry, boss."
467,2376832,2380960,"Toot, one more remark like that,
I'll have Van Hay roll on two for real."
468,2381170,2383671,"And I'll have one less
crazy old trustee."
469,2384340,2385840,It was pretty funny.
470,2386050,2388635,"That's why I don't like it.
We'll be doing this for real."
471,2389178,2393431,"I don't want anybody remembering
a stupid joke and getting going again."
472,2393808,2395725,Ever try not to laugh in church...
473,2395935,2398269,"...when something funny gets stuck
in your head?"
474,2399146,2401189,"I'm sorry, Paul. You're right."
475,2401482,2403024,Let's keep going.
476,2403192,2404609,Harry.
477,2408823,2410615,Soak the sponge.
478,2413369,2415870,"TOOT-TOOT:
Putting on the black hood."
479,2418833,2420375,And putting on my cap.
480,2420584,2422627,"Why's he putting that sponge
on his head?"
481,2422837,2425797,"Conducts electricity to the brain
fast like a bullet."
482,2426841,2430009,"You don't ever throw the switch
on a man without that."
483,2430177,2432762,"[TOOT-TOOT MAKES
GURGLING NOISES]"
484,2432930,2434764,"PAUL:
Hush up there, Toot."
485,2437601,2439686,"TOOT-TOOT:
Getting screwed."
486,2440646,2442564,I'm getting the cap.
487,2446610,2448194,"BRUTAL:
Arlen Bitterbuck..."
488,2448404,2451781,"...electricity shall be passed through
your body until you are dead..."
489,2452032,2454242,...in accordance with state law.
490,2454702,2457036,God have mercy on your soul.
491,2458372,2459789,Amen.
492,2462209,2463334,Roll on two.
493,2467381,2468882,And that's that.
494,2469049,2471676,[TOOT-TOOT YELLING]
495,2471844,2475221,I'm frying! I'm frying!
496,2476891,2480059,I'm a done tom turkey!
497,2481729,2484606,This is a shocking experience!
498,2485274,2488401,"One of the witnesses
showed up a day early."
499,2495409,2498119,"Let's do it again,
and let's get it right this time."
500,2498329,2500747,Get that idiot out of the chair.
501,2560808,2565478,"Do you think if a man sincerely
repents on what he done wrong..."
502,2566480,2569983,"...that he might get to go back to
the time that was happiest for him..."
503,2570609,2572360,...and live there forever?
504,2574780,2576823,Could that be what heavers like?
505,2578200,2580827,I just about believe that very thing.
506,2583706,2585582,Hmm.
507,2586834,2590169,Had me a young wife when I was 18.
508,2590838,2595508,"Spent our first summer in the mountains.
Made love every night."
509,2596176,2599304,And she'd lie there after...
510,2600222,2602599,...bare-breasted in the firelight.
511,2603851,2607061,"And we'd talk sometimes
till the sun come up."
512,2610357,2612609,That was my best time.
513,2632630,2634297,"PAUL:
Lt'll be fine."
514,2635549,2637216,You'll do fine.
515,2658947,2662742,[ARLEN BREATHING HEAVILY]
516,2673295,2674545,"BRUTAL:
Arlen Bitterbuck..."
517,2674713,2677048,"...electricity shall now be passed
through your body..."
518,2677257,2681302,"...until you are dead,
in accordance with state law."
519,2681512,2683930,God have mercy on your soul.
520,2703617,2704826,Roll on two.
521,2705786,2708663,"[ELECTRICITY HUMMING]
[GRUNTING]"
522,2727766,2728808,[HUMMING STOPS]
523,2749663,2751164,Again.
524,2751373,2754000,[ELECTRICITY HUMMING]
525,2757337,2759046,"PERCY:
Adios, chief."
526,2759423,2764010,"Drop us a card from hell.
Let us know if it's hot enough."
527,2766638,2768765,He's paid what he owed.
528,2769183,2771476,He's square with the house again...
529,2771685,2774353,"...so keep your goddamn hands
off him."
530,2794541,2796375,What's up his ass?
531,2796543,2797877,You.
532,2798879,2801464,"Always. You, Percy."
533,2802049,2805218,"You gotta hate the new boy?
That the way it is around here?"
534,2807221,2810515,"Why don't you just move on?
Take that job at Briar Ridge?"
535,2811391,2813893,"Oh, yeah. I know all about it."
536,2814394,2817688,Sounds to me like a pretty good job.
537,2819066,2822527,"I might just take it too,
soon as you put me out front."
538,2823654,2825071,"Yeah, you heard me."
539,2825656,2828282,"I want Brutal's spot
for the next execution."
540,2831745,2836123,"Seeing a man die, that's not enough.
You gotta smell his nuts cook."
541,2836333,2838751,"I just wanna be out front, is all."
542,2840087,2842046,Come on. One time.
543,2843257,2844757,And then you know what?
544,2844925,2847885,You'll be rid of me. I swear.
545,2848095,2849929,And if I say no?
546,2851098,2854600,"Well, I might just stick around
for good."
547,2855435,2857311,Make me a career of this...
548,2858605,2859939,...boss.
549,2873787,2876914,[WOMAN SINGING ON RADIO]
550,2881128,2883129,[SHUDDERING]
551,2891680,2894181,[DEL LAUGHING]
552,2912784,2914994,You are not gonna believe this.
553,2924546,2925880,Look.
554,2927507,2930009,I done tame me that mouse.
555,2931011,2932386,We see that.
556,2932638,2937433,"Ooh, ooh. Watch this.
Watch what he do."
557,2944524,2946442,"Ain't he something, now?"
558,2947486,2949654,"He's smart, Mr. Jingles."
559,2949863,2952031,"- Mr. Jingles?
- That his name."
560,2952407,2954575,He whispered in my ear.
561,2955118,2956202,"Hey, captain..."
562,2956370,2960039,"...could I have a box for my mouse
so he can sleep in here with me?"
563,2960248,2962917,"Your English gets better
when you want something."
564,2963126,2965044,Wanna see what else he can do?
565,2966546,2968047,"Watch, watch."
566,2968215,2971258,"Mr. Jingle? Mr. Jingle,
wanna play fetch?"
567,2971510,2972551,Wanna play fetch?
568,2972719,2974095,[SPEAKS FRENCH]
569,2974262,2976180,"Play fetch. Watch, watch."
570,2983855,2985523,[DEL CHUCKLING]
571,2995993,2998911,He fetch it every time. Every time.
572,2999079,3003749,"That's some smart mouse, Del.
Like he a circus mouse or something."
573,3005961,3009130,"Correct. That just what he is too.
He's a circus mouse."
574,3009339,3011382,"When I get out,
he'll make me rich."
575,3011758,3014093,"You just watch and see
if he don't do that."
576,3014428,3016595,Play fetch? We play fetch again?
577,3017264,3019098,"PERCY:
Well, well, well."
