Number,StartMilliseconds,EndMilliseconds,Text
146,1175040,1178032,"And I am C-3PO,
human-cyborg relations."
147,1178160,1180674,"This is my counterpart, R2-D2."
148,1180800,1182199,Hello.
149,1183400,1186676,"A lot of carbon scoring here.
Looks like you've seen a lot of action."
150,1186800,1190156,"With all we've been through, I'm amazed
we're in as good condition as we are..."
151,1190280,1191838,with the rebellion and all.
152,1191960,1193791,"You know of the rebellion
against the Empire?"
153,1193920,1197151,"That's how we came to be in your
service, if you take my meaning, sir."
154,1197280,1199475,"- Have you been in many battles?
- Several, I think."
155,1199600,1201397,There's not much to tell.
156,1201520,1204910,"I'm not much more than an interpreter
and not very good at telling stories."
157,1205040,1207429,"Well, not at making them
interesting, anyway."
158,1208160,1209957,"Well, my little friend..."
159,1210080,1212275,"you got something jammed
in here real good."
160,1212400,1214277,Were you on a Starcruiser or--
161,1214400,1217312,"Help me, Obi-Wan Kenobi.
You're my only hope."
162,1217440,1218953,What's this?
163,1219080,1222038,"""What is what''?
He asked you a question. What is that?"
164,1222160,1225914,"Help me, Obi-Wan Kenobi.
You're my only hope."
165,1229240,1232949,"Help me, Obi-Wan Kenobi.
You're my only hope."
166,1235040,1237759,"He says it's nothing, sir,
merely a malfunction."
167,1237880,1239598,Old data. Pay it no mind.
168,1239720,1241676,"Who is she?
She's beautiful."
169,1241800,1244997,"I'm afraid I'm not quite sure, sir."
170,1245120,1247156,"I think she was a passenger
on our last voyage."
171,1247280,1249157,"A person of some importance,
I believe."
172,1249280,1251555,"- Our captain was--
- Is there any more to this recording?"
173,1253520,1256671,"Behave yourself, R2.
You're going to get us into trouble."
174,1256800,1259439,"It's all right. You can trust him.
He's our new master."
175,1259560,1261118,You're my only hope.
176,1262120,1266875,"He says he's the property of Obi-Wan
Kenobi, a resident of these parts..."
177,1267000,1268672,and it's a private message for him.
178,1268800,1270711,"Frankly, I don't know
what he's talking about."
179,1270840,1272717,"Our last master
was Captain Antilles."
180,1272840,1277277,"But with all we've been through,
this R2 unit has become a bit eccentric."
181,1277400,1280392,"Obi-Wan Kenobi.
I wonder if he means old Ben Kenobi."
182,1280520,1283034,"I beg your pardon, sir, but do you
know what he's talking about?"
183,1283160,1285469,"I don't know anyone
named Obi-Wan..."
184,1286280,1288316,"but old Ben lives
out beyond the Dune Sea."
185,1288440,1290112,He's kind of a strange old hermit.
186,1291320,1293117,I wonder who she is.
187,1293240,1296596,"Sounds like she's in trouble.
I better play back the whole thing."
188,1299600,1302751,"He says the restraining bolt has
short-circuited his recording system."
189,1302880,1305553,"He suggests that
if you remove the bolt..."
190,1305680,1308274,"he might be able to play back
the entire recording."
191,1308400,1310391,"Oh, yeah. Well..."
192,1310520,1313830,"I guess you're too small
to run away on me if I take this off."
193,1313960,1315075,Okay.
194,1317880,1319393,There you go.
195,1320920,1323878,"Where'd she go? Bring her back.
Play back the entire message."
196,1324560,1326118,"""What message''?"
197,1326240,1328071,The one you've just been playing.
198,1328200,1330156,"The one you're carrying
inside your rusty innards."
199,1330280,1331918,Luke! Luke!
200,1332040,1334429,"I'll be right there, Aunt Beru."
201,1334560,1337233,"I'm sorry, sir, but he appears to have
picked up a slight flutter."
202,1337360,1340591,"Here. See what you can do with him.
I'll be right back."
203,1343240,1345913,"Just you reconsider
playing that message for him."
204,1347040,1349270,"No, I don't think
he likes you at all."
205,1349400,1351630,"No, I don't like you either."
206,1360080,1363709,"- That R2 unit might have been stolen.
- What makes you think that?"
207,1363840,1366638,"I stumbled across a recording
while I was cleaning him."
208,1366760,1369069,"He says he belongs to someone
called Obi-Wan Kenobi."
209,1371400,1374756,"I thought he might have meant old Ben.
Do you know what he's talking about?"
210,1376800,1378870,I wonder if he's related to Ben.
211,1379080,1380672,That wizard's just a crazy old man.
212,1382200,1385590,"Tomorrow, take that R2 unit to
Anchorhead and have its memory erased."
213,1385720,1387551,"That'll be the end of it.
It belongs to us now."
214,1389240,1391754,"But what if this Obi-Wan
comes looking for him?"
215,1391880,1392869,He won't.
216,1394240,1397676,"I don't think he exists any more. He died
about the same time as your father."
217,1397800,1400712,"- He knew my father?
- I told you to forget it."
218,1401880,1404713,"Your only concern is to prepare
those new droids for tomorrow."
219,1405400,1408597,"In the morning, I want them on the
south ridge working on those condensers."
220,1409280,1410679,"Yes, sir."
221,1411800,1414360,"I think those new droids
are gonna work out fine."
222,1414480,1417677,"In fact, I was also thinking
about our agreement--"
223,1417800,1419870,"about me staying on
another season."
224,1421800,1424917,"If these new droids work out, I want
to apply to the academy this year."
225,1425880,1427677,"You mean the next semester
before the harvest?"
226,1427800,1429518,"Sure. There's more
than enough droids."
227,1429640,1431551,Harvest is when I need you the most.
228,1431680,1433591,It's only one season more.
229,1433720,1436712,"This year we'll make enough
on the harvest to hire more hands..."
230,1436840,1439035,"and then you can go
to the academy next year."
231,1439920,1441831,"You must understand
I need you here, Luke."
232,1441960,1444713,"- But it's a whole 'nother year.
- It's only one more season."
233,1444840,1446796,"That's what you said
when Biggs and Tank left."
234,1446920,1449275,"- Where are you going?
- Looks like I'm going nowhere."
235,1449400,1451072,"I have to go finish
cleaning those droids."
236,1451200,1454397,"Owen, he can't stay here forever.
Most of his friends have gone."
237,1454520,1456431,It means so much to him.
238,1457120,1459395,"I'll make it up to him next year.
I promise."
239,1461080,1464789,"Luke's just not a farmer, Owen.
He has too much of his father in him."
240,1464920,1467195,That's what I'm afraid of.
241,1514200,1517192,"- What are you doing hiding back there?
- It wasn't my fault, sir."
242,1517320,1518992,Please don't deactivate me.
243,1519120,1521634,"I told him not to go,
but he's faulty, malfunctioning."
244,1521760,1524797,"- Kept babbling on about his mission.
- Oh, no."
245,1533000,1535230,"That R2 unit
has always been a problem."
246,1535360,1537828,"These astrodroids
are getting quite out of hand."
247,1537960,1540076,"Even I can't understand
their logic at times."
248,1540200,1542555,"How could I be so stupid?
He's nowhere in sight."
249,1543240,1546357,"- Blast it.
- Couldn't we go after him?"
250,1546480,1549517,"It's too dangerous with the Sandpeople
around. We'll have to wait till morning."
251,1549640,1551517,"Luke, I'm shutting
the power down."
252,1551640,1553471,I'll be there in a few minutes.
253,1554160,1555991,"Boy, am I gonna get it."
254,1556680,1560468,"-That droid's gonna cause me trouble.
-He excels at that, sir."
255,1561600,1562999,Come on.
256,1582280,1584077,Have you seen Luke this morning?
257,1584200,1587431,"He said he had things to do before
he started today, so he left early."
258,1587560,1590472,"- Did he take those new droids with him?
- I think so."
259,1591160,1593833,"He better have those units in
the south range repaired by midday..."
260,1593960,1595518,or there'll be hell to pay.
261,1596520,1598954,"There's a droid on the scanner.
Dead ahead."
262,1599080,1601913,"It might be our little R2 unit.
Hit the accelerator."
263,1623480,1625391,Where do you think you're going?
264,1626320,1628117,"Master Luke is your
rightful owner now."
265,1628240,1631073,"We'll have no more
of this Obi-Wan Kenobi gibberish."
266,1632240,1633798,Don't talk to me of your mission.
267,1633920,1636912,"You're fortunate he doesn't blast you
into a million pieces right here."
268,1637040,1639349,"No. It's all right,
but I think we'd better go."
269,1640360,1642191,What's wrong with him now?
270,1642320,1644993,"There are several creatures
approaching from the southeast."
271,1645120,1647031,Sandpeople. Or worse.
272,1648400,1650311,"Come on.
Let's go have a look."
273,1650440,1651839,Come on.
274,1655240,1657708,"There are two Banthas down there,
but I don't see any--"
275,1657840,1659512,Wait a second.
276,1659640,1662313,"They're Sandpeople all right.
I can see one of them now."
277,1733960,1735075,Hello there.
278,1737400,1740517,"Come here, my little friend.
Don't be afraid."
279,1743160,1744752,"Don't worry.
He'll be all right."
280,1750760,1753149,"Rest easy, son.
You've had a busy day."
281,1754000,1756798,"You're fortunate
to be all in one piece."
282,1759960,1762030,Ben? Ben Kenobi?
283,1762160,1764037,"Boy, am I glad to see you."
284,1764160,1767038,"The Jundland Wastes
are not to be travelled lightly."
285,1770160,1773470,"Tell me, young Luke,
what brings you out this far?"
286,1774240,1775719,This little droid.
287,1777720,1779199,"He's searching
for his former master..."
288,1779320,1781311,"but I've never seen
such devotion in a droid."
289,1783360,1786272,"He claims to be the property
of an Obi-Wan Kenobi."
290,1786400,1789233,"Is he a relative of yours?
Do you know who he's talking about?"
291,1790400,1791913,Obi-Wan Kenobi?
292,1794280,1795679,Obi-Wan.
293,1796600,1800388,"Now, that's a name
I've not heard in a long time."
294,1801160,1802832,A long time.
295,1804040,1806793,"I think my uncle knows him.
He said he was dead."
296,1806920,1808512,He's not dead.
297,1808640,1809755,Not yet.
298,1809880,1812713,"- You know him?
- Of course I know him."
299,1812840,1814114,He's me.
300,1816760,1819832,"I haven't gone
by the name of Obi-Wan..."
301,1819960,1822474,"since, oh, before you were born."
302,1822600,1824113,Then the droid does belong to you.
303,1824240,1826754,"I don't seem to remember
ever owning a droid."
304,1828560,1829959,Very interesting.
305,1831960,1833757,I think we better get indoors.
306,1834440,1837000,The Sandpeople are easily startled...
307,1837120,1839759,"but they'll soon be back--
and in greater numbers."
308,1842760,1843795,3PO.
309,1852880,1855394,"Where am I?
I must have taken a bad step."
310,1856840,1859912,"Can you stand? We've gotta get out
of here before the Sandpeople return."
311,1860040,1862634,"I don't think I can make it.
You go on, Master Luke."
312,1862760,1866594,"There's no sense in you risking
yourself on my account. I'm done for."
313,1867640,1869437,"No, you're not.
What kind of talk is that?"
314,1869560,1871357,Quickly. They're on the move.
315,1876480,1879677,"My father didn't fight in the wars.
He was a navigator on a spice freighter."
316,1879800,1883349,"That's what your uncle told you. He
didn't hold with your father's ideals."
317,1883480,1886438,"Thought he should have stayed here
and not gotten involved."
318,1887160,1889355,"- You fought in the Clone Wars?
- Yes."
319,1889480,1892950,"I was once a Jedi knight,
the same as your father."
320,1895440,1897078,I wish I'd known him.
321,1897200,1899794,"He was the best
starpilot in the galaxy..."
322,1900680,1902477,and a cunning warrior.
323,1902600,1904989,"I understand you've become
quite a good pilot yourself."
324,1907160,1909435,And he was a good friend.
325,1909560,1910913,Which reminds me...
326,1912120,1913997,I have something here for you.
327,1915960,1918428,"Your father wanted you to have this
when you were old enough..."
328,1918560,1921074,but your uncle wouldn't allow it.
329,1921960,1923951,"He feared you might
follow old Obi-Wan..."
330,1924080,1927356,"on some damn-fool idealistic crusade,
like your father did."
331,1927480,1930278,"Sir, if you'll not be needing me,
I'll close down for a while."
332,1930400,1931879,Go ahead.
333,1934480,1937711,"- What is it?
- It's your father's lightsabre."
334,1938560,1940949,This is the weapon of a Jedi knight.
335,1941080,1943753,"Not as clumsy or random
as a blaster."
336,1944760,1946876,An elegant weapon...
337,1947000,1949833,for a more civilized age.
338,1951680,1953636,For over a thousand generations...
339,1953760,1957799,"the Jedi knights were the guardians of
peace and justice in the old Republic..."
340,1957920,1960514,before the dark times...
341,1960640,1962232,before the Empire.
342,1965160,1966957,How did my father die?
343,1969400,1971789,Ayoung Jedi named Darth Vader...
344,1971920,1974309,"who was a pupil of mine
until he turned to evil..."
345,1975120,1978271,"helped the Empire hunt down
and destroy the Jedi knights."
346,1980040,1982315,He betrayed and murdered your father.
347,1984040,1986190,Now the Jedi are all but extinct.
348,1987440,1990989,"Vader was seduced
by the dark side of the Force."
349,1991120,1992553,The Force?
350,1993880,1996189,"The Force is
what gives a Jedi his power."
351,1996880,1999917,"It's an energy field
created by all living things."
352,2000040,2002156,It surrounds us and penetrates us.
353,2002280,2003872,It binds the galaxy together.
354,2010680,2013114,"Let's see if we can't figure out
what you are, little friend..."
355,2014360,2016316,and where you come from.
356,2016440,2019432,"- I saw part of a message--
- I seem to have found it."
357,2019560,2023678,"General Kenobi, years ago you served
my father in the Clone Wars."
358,2023800,2027076,"Now he begs you to help him
in his struggle against the Empire."
359,2027200,2030158,"I regret that I am unable to present
my father's request in person."
360,2030280,2032111,"But my ship
has fallen under attack..."
361,2032240,2034310,"and my mission
to bring you to Alderaan has failed."
362,2034440,2037557,"I have placed information vital
to the survival of the rebellion..."
363,2037680,2039636,"into the memory systems
of this R2 unit."
364,2039760,2041478,"My father will know
how to retrieve it."
365,2042280,2045272,"You must see this droid
safely delivered to him on Alderaan."
366,2046120,2048395,This is our most desperate hour.
367,2048520,2051432,"Help me, Obi-Wan Kenobi.
You're my only hope."
368,2065840,2069719,"You must learn the ways of the Force
if you're to come with me to Alderaan."
369,2069840,2071193,Alderaan?
370,2071320,2073151,I'm not going to Alderaan.
371,2073280,2075396,"I've gotta get home.
I'm in for it as it is."
372,2075520,2077829,"I need your help, Luke.
She needs your help."
373,2077960,2080918,"I'm getting too old
for this sort of thing."
374,2085400,2088551,"I can't get involved.
I've got work to do."
375,2089400,2091118,"It's not that I like the Empire.
I hate it."
376,2091240,2093754,"But there's nothing
I can do about it right now."
377,2095160,2098470,"- It's all such a long way from here.
- That's your uncle talking."
378,2098600,2102275,"Oh, boy. My uncle.
How am I ever gonna explain this?"
379,2102400,2104709,"Learn about the Force, Luke."
380,2110920,2112990,"I can take you
as far as Anchorhead."
381,2113680,2116877,"You can get a transport there
to Mos Eisley or wherever you're going."
382,2118120,2120953,"You must do what you feel
is right, of course."
383,2128240,2131676,"Until this battle station is fully
operational, we are vulnerable."
384,2131800,2133836,"The Rebel Alliance
is too well equipped."
385,2133960,2135757,"They're more dangerous
than you realize."
386,2135880,2138633,"Dangerous to your starfleet,
Commander..."
387,2138760,2140352,not to this battle station.
388,2140480,2143916,"The rebellion will continue to
gain support in the Imperial Senate--"
389,2144040,2147555,"The Imperial Senate will no longer
be of any concern to us."
390,2148320,2152233,"I've just received word that the emperor
has dissolved the council permanently."
391,2152360,2155830,"The last remnants of the old Republic
have been swept away."
392,2156520,2157839,That's impossible.
393,2157960,2160110,"How will the emperor maintain control
without the bureaucracy?"
394,2160240,2164552,"The regional governors now have
direct control over their territories."
395,2165280,2168750,"Fear will keep
the local systems in line."
396,2168880,2172077,"- Fear of this battle station.
- And what of the rebellion?"
397,2172200,2175272,"If the rebels have obtained a complete
technical readout of this station..."
398,2175400,2177231,"it is possible,
however unlikely..."
399,2177360,2179351,"that they might find a weakness
and exploit it."
400,2180120,2183510,"The plans you refer to will
soon be back in our hands."
401,2183640,2187713,"Any attack by the rebels against this
station would be a useless gesture..."
402,2187840,2189717,"no matter what technical data
they've obtained."
403,2189840,2193276,"This station is now
the ultimate power in the universe."
404,2194040,2195598,I suggest we use it.
405,2195720,2199759,"Don't be too proud of this
technological terror you've constructed."
406,2199880,2203111,"The ability to destroy a planet
is insignificant..."
407,2203240,2204958,next to the power of the Force.
408,2205080,2208356,"Don't try to frighten us with
your sorcerer's ways, Lord Vader."
409,2208480,2210994,"Your sad devotion
to that ancient religion..."
410,2211120,2213759,"has not helped you conjure up
the stolen data tapes..."
411,2213880,2217759,"or given you clairvoyance enough
to find the rebels' hidden fortress--"
412,2224360,2226351,I find your lack of faith disturbing.
413,2228320,2230880,"Enough of this.
Vader, release him."
414,2231000,2232353,As you wish.
415,2234520,2236476,This bickering is pointless.
416,2237640,2241155,"Lord Vader will provide us with
the location of the rebel fortress..."
417,2241280,2243236,"by the time this station
is operational."
418,2243920,2246912,"We will then crush the rebellion
with one swift stroke."
419,2254600,2257672,"It looks like the Sandpeople did this.
There's gaffi sticks, Bantha tracks."
420,2257800,2260314,"I've just never heard of them
hitting anything this big before."
421,2260440,2263591,"They didn't, but we are
meant to think they did."
422,2263720,2265517,These tracks are side-by-side.
423,2265640,2269599,"Sandpeople always ride single file
to hide their numbers."
424,2269720,2272439,"These are the same Jawas
that sold us R2 and 3PO."
425,2272560,2276553,"And these blast points,
too accurate for Sandpeople."
426,2277240,2280949,"Only imperial stormtroopers
are so precise."
427,2281080,2283435,"But why would imperial troops
want to slaughter Jawas?"
428,2288720,2291553,"If they traced the robots here, they may
have learned who they sold them to..."
429,2291680,2293557,"and that would lead
them back... home."
430,2293680,2294874,"Wait, Luke."
431,2295000,2296877,It's too dangerous.
432,2320040,2321314,Uncle Owen.
433,2321440,2322714,Aunt Beru.
434,2373280,2376033,"Now, Your Highness,
we will discuss the location..."
435,2376160,2378594,of your hidden rebel base.
436,2419720,2422075,"There's nothing you could have done,
had you been there."
437,2422920,2424717,You'd have been killed too...
438,2424840,2427400,"and the droids would now be
in the hands of the Empire."
439,2429160,2431037,I want to come with you to Alderaan.
440,2431800,2433677,There's nothing for me here now.
441,2433800,2436633,"I want to learn the ways of the Force
and become a Jedi like my father."
442,2451760,2453955,Mos Eisley spaceport.
443,2454080,2458631,"You will never find a more wretched hive
of scum and villainy."
444,2459560,2461437,We must be cautious.
445,2500680,2502477,"How long have you
had these droids?"
446,2502600,2505592,"- Three or four seasons.
- They're up for sale if you want them."
447,2505720,2507472,Let me see your identification.
448,2507600,2510751,"You don't need to see
his identification."
449,2510880,2513110,"We don't need to see
his identification."
450,2513240,2515629,"These aren't the droids
you're looking for."
451,2515760,2517591,"These aren't the droids
we're looking for."
452,2518760,2520990,He can go about his business.
453,2521120,2524192,"- You can go about your business.
- Move along."
454,2524320,2525469,Move along.
455,2542440,2545432,"I can't abide those Jawas.
Disgusting creatures."
456,2546440,2548271,"Go on, go on."
457,2549600,2552672,"I can't understand how we got by
those troops. I thought we were dead."
458,2552800,2556918,"The Force can have a strong influence
on the weak-minded."
459,2560080,2562992,"You really think we're gonna find
a pilot here to take us to Alderaan?"
460,2563120,2565918,"Most of the best freighter pilots
are to be found here."
461,2566040,2569669,"Only watch your step--
this place can be a little rough."
462,2569800,2571836,I'm ready for anything.
463,2575200,2576997,"Come along, R2."
464,2625000,2628310,"- Hey. We don't serve their kind here.
- What?"
465,2628440,2631238,"Your droids-- they'll have to wait
outside. We don't want them here."
466,2631360,2633669,"Wait out by the speeder.
We don't want any trouble."
467,2633800,2635677,"I heartily agree with you, sir."
468,2644960,2646837,I'll have one of those.
469,2680160,2682720,"- He doesn't like you.
- I'm sorry."
470,2684680,2688036,"I don't like you either.
You just watch yourself."
471,2688160,2692517,"We're wanted men.
I have the death sentence on 12 systems."
472,2692640,2695313,"- I'll be careful then.
- You'll be dead."
473,2695440,2697271,"This little one's
not worth the effort."
474,2698440,2700317,"Come, let me get you something."
475,2726080,2727957,I'm all right.
476,2729240,2733119,"Chewbacca here is first mate
on a ship that might suit us."
477,2737880,2739791,I don't like the look of this.
478,2754040,2757430,"Han Solo. I'm captain
of the Millennium Falcon."
479,2757560,2760597,"Chewie here tells me you're looking
for passage to the Alderaan system."
480,2760720,2762915,"Yes, indeed,
if it's a fast ship."
481,2763040,2766635,"Fast ship? You've never heard of
the Millennium Falcon?"
482,2766760,2768273,Should I have?
483,2768400,2771392,"It's the ship that made the Kessel run
in less than 12 parsecs."
484,2773360,2775510,I've outrun imperial starships.
485,2775640,2777517,"Not the local bulk cruisers,
mind you."
486,2777640,2779676,"I'm talking about
the big Corellian ships now."
487,2781440,2783351,"She's fast enough for you,
old man."
488,2784400,2787153,"- What's the cargo?
- Only passengers--"
489,2787280,2789953,"myself, the boy, two droids..."
490,2791080,2792877,and no questions asked.
491,2794120,2795872,Is it some kind of local trouble?
492,2796000,2800915,"Let's just say we'd like to avoid
any imperial entanglements."
493,2802360,2804954,"Well, that's the real trick, isn't it?"
494,2805080,2806911,"And it's gonna cost you
something extra."
495,2808680,2810318,"10,000, all in advance."
496,2812040,2813234,"10,000?"
497,2814520,2816954,"We could almost
buy our own ship for that."
498,2817080,2819196,"But who's gonna fly it, kid? You?"
499,2819320,2821276,"You bet I could.
I'm not such a bad pilot."
500,2821400,2823675,"We don't have
to sit here and listen--"
501,2823800,2826519,"We can pay you 2,000 now..."
502,2826640,2829757,plus 15 when we reach Alderaan.
503,2830520,2831589,Seventeen?
504,2835200,2837350,"Okay, you guys
got yourselves a ship."
505,2837480,2839835,"We'll leave as soon as you're ready.
Docking Bay 94."
506,2839960,2841029,Ninety-four.
507,2842600,2845910,"Looks like somebody's beginning
to take an interest in your handiwork."
508,2847400,2849391,All right. We'll check it out.
509,2860840,2864116,"17,000. Those guys
must really be desperate."
510,2864240,2867516,"This could really save my neck.
Get back to the ship, get it ready."
511,2868600,2870511,"- You'll have to sell your speeder.
- That's okay."
512,2870640,2872551,"I'm never coming back
to this planet again."
513,2873640,2875995,"Going somewhere, Solo?"
514,2876120,2879032,"Yes, Greedo. As a matter of fact,
I was just going to see your boss."
515,2879160,2881196,"Tell Jabba that
I've got his money."
516,2881320,2883117,It's too late.
517,2883240,2885515,"You should have paid him
when you had the chance."
518,2885640,2888916,"Jabba's put a price on your head
so large..."
519,2889040,2891838,"every bounty hunter in the galaxy
will be looking for you."
