Number,StartMilliseconds,EndMilliseconds,Text
499,3283925,3286167,I was ten years old.
500,3286678,3289632,"You're very frank, Clarice."
501,3289764,3294592,"I think it would be quite something
to know you in private life."
502,3296311,3299098,"Suid pro quo, Doctor."
503,3299231,3303809,"So tell me about Miss West Virginia.
Was she a large girl?"
504,3306655,3310024,"- Yes.
- Big through the hips? Roomy?"
505,3310158,3313360,"- They all were.
- What else?"
506,3313494,3317538,"She had an object deliberately
inserted into her throat."
507,3317665,3322160,"Now, that hasn't been made public yet.
We don't know what it means."
508,3322293,3325247,Was it a butterfly?
509,3325380,3327419,Yes. A moth.
510,3328549,3334135,"Just like the one we found
in Benjamin Raspail's head an hour ago."
511,3334262,3337097,"Why does he place them there, Doctor?"
512,3337224,3341171,The significance of the moth is change.
513,3341309,3344760,"Caterpillar into chrysalis, or pupa,"
514,3344896,3347849,and from thence into beauty.
515,3347981,3350947,"Our Billy wants to change, too."
516,3351622,3354825,"There's no correlation between
transsexualism and violence."
517,3354958,3358208,"- Transsexuals are very passive.
- Clever girl."
518,3358337,3362002,"You're so close to the way you're
gonna catch him, do you realise that?"
519,3362132,3364622,No. Tell me why.
520,3364759,3369717,"After your father's murder you were
orphaned. What happened next?"
521,3372350,3377011,"I don't imagine the answer is
on those second-rate shoes, Clarice."
522,3377146,3382732,"I lived with my mother's cousin and her
husband in Montana. They had a ranch."
523,3382859,3386310,"- Was it a cattle ranch?
- Sheep and horses."
524,3386738,3390237,"- How long did you live there?
- Two months."
525,3390700,3393820,"- Why so briefly?
- I ran away."
526,3393953,3397902,"Why, Clarice? Did the rancher
make you perform fellatio?"
527,3398040,3400578,Did he sodomise you?
528,3400709,3404208,No. He was a very decent man.
529,3405546,3408002,"Suid pro quo, Doctor."
530,3409508,3414050,"Billy is not a real transsexual.
But he thinks he is. He tries to be."
531,3414179,3417345,"He's tried to be a lot of things, I expect."
532,3417473,3421305,"You said that I was very close to the way
we would catch him. What did you mean?"
533,3421436,3424970,"There are three centres for
transsexual surgery: Johns Hopkins,"
534,3425106,3428522,"the University of Minnesota
and Columbus Medical Centre."
535,3428651,3433442,"I wouldn't be surprised if Billy had applied
for sex reassignment at all of them"
536,3433572,3435944,and been rejected.
537,3436074,3438779,On what basis would they reject him?
538,3438910,3443453,"Look for severe childhood disturbances
associated with violence."
539,3443582,3446535,"Our Billy wasn't born a criminal, Clarice."
540,3446668,3450842,"He was made one through years
of systematic abuse."
541,3450975,3454391,"Billy hates his own identity, you see,"
542,3454520,3457307,"and he thinks
that makes him a transsexual."
543,3457440,3461437,"But his pathology is
a thousand times more savage"
544,3461569,3464023,and more terrifying.
545,3466906,3471402,"It rubs the lotion on its skin.
It does this whenever it's told."
546,3471702,3477371,"Mister, my family'll pay cash. Whatever
ransom you're asking for, they'll pay it."
547,3477498,3482075,"It rubs the lotion on its skin
or else it gets the hose again."
548,3484212,3487581,"Yes, it will, Precious. It will get the hose."
549,3487715,3489754,"OK, OK."
550,3496098,3501055,"Mister, if you let me go,
I won't press charges, I promise."
551,3502395,3504886,"See, my mom is a real important woman."
552,3505022,3507228,I guess you already know that.
553,3507358,3510561,Now it places the lotion in the basket.
554,3510694,3512105,Please!
555,3512696,3514735,Please!
556,3515531,3518817,"I wanna go home, please!"
557,3518952,3521277,It places the lotion in the basket.
558,3522246,3524286,I wanna see my mommy!
559,3525416,3526958,Please!
560,3527085,3529124,I wanna see my...
561,3531338,3533544,I wanna see my mommy.
562,3534257,3536713,Put the fucking lotion in the basket!
563,3572679,3576629,"You still think you're gonna walk
on some beach and see the birdies?"
564,3576767,3579388,I don't think so.
565,3579519,3582009,I called Senator Ruth Martin.
566,3582146,3584815,She never heard of any deal with you.
567,3585691,3588360,"They scammed you, Hannibal."
568,3589695,3592067,Stand outside.
569,3592740,3594779,And shut the door.
570,3601956,3606332,"There never was a deal with
Senator Martin, but there is now."
571,3606460,3611583,"I designed it. Of course, I worked in a few
conditions for my own benefit as well."
572,3611714,3617087,"Identify Buffalo Bill by name
and, if the girl is found in time,"
573,3617218,3622639,"Senator Martin will have you transferred
to the state prison in Tennessee."
574,3622765,3625552,"Answer me, Hannibal."
575,3626561,3631223,"You answer me now or, by God,
you'll never leave this cell."
576,3633150,3635189,Who is Buffalo Bill?
577,3636361,3638733,His first name is Louis.
578,3638863,3642279,"I'll tell the rest to the senator herself,
but only in Tennessee."
579,3642409,3645279,And I have a few conditions of my own.
580,3647789,3649864,Clean him up and get him ready to go.
581,3650845,3654130,"Jack, Hannibal Lecter's
being transferred to Memphis."
582,3654265,3655593,Transferred?
583,3655724,3660184,"Did you have a trainee make a phoney
offer to Lecter in the senator's name?"
584,3660311,3662434,"Yeah, I rolled the dice. I had to."
585,3662564,3666643,"Well, she's mad as hell, Jack.
Paul Krendler's over here from Justice."
586,3666775,3669692,"She's asking him
to take over in Memphis."
587,3676158,3679907,MEMPHIS INTERNATIONAL AIRPORT
588,3694425,3698968,"Welcome to Memphis. I'm Lieutenant
Boyle. This is Sergeant Patrick."
589,3699097,3701172,We'll treat you as good as you treat us.
590,3701306,3705470,"You be a gentleman, you're gonna
get three hots and a cot."
591,3705602,3709647,"Sir. You sign right here,
we'll have us a legal transfer."
592,3712192,3713651,Where's...?
593,3714778,3716816,"Here, sir. Use mine."
594,3763750,3767663,"Senator Martin, Dr Hannibal Lecter."
595,3772841,3778428,"Dr Lecter, I brought an affidavit
guaranteeing your new rights."
596,3778555,3781591,You'll wanna read it before I sign.
597,3784810,3789187,"I won't waste your time or Catherine's
time, bargaining for petty privileges."
598,3789315,3793608,"Clarice Starling and that awful Jack
Crawford have wasted far too much time."
599,3793736,3797187,"I only pray they haven't
doomed the poor girl."
600,3797865,3801446,"Let me help you now and I will
trust you when it is all over."
601,3801576,3804031,You have my word. Paul?
602,3806037,3808742,Buffalo Bill's real name is Louis Friend.
603,3810166,3814116,"I met him just once. He was referred
to me in April or May 1980"
604,3814254,3817041,"by my patient, Benjamin Raspail."
605,3817173,3819331,"They were lovers, you see."
606,3819466,3823546,But Raspail had become very frightened.
607,3823679,3827129,"Apparently, Louis had
murdered a transient"
608,3827265,3830515,and done things with the skin.
609,3831602,3835385,"We need his address
and a physical description."
610,3835522,3840231,"Tell me, Senator. Did you
nurse Catherine yourself?"
611,3840735,3843061,"- What?
- Did you breast-feed her?"
612,3843196,3845865,"- Now, wait a minute.
- Yes, I did."
613,3846199,3849865,"- Toughened your nipples, didn't it?
- You son of a bitch!"
614,3849998,3853789,"Amputate a man's leg
and he can still feel it tickling."
615,3853926,3859003,"Tell me, Mom, when your little girl
is on the slab, where will it tickle you?"
616,3859848,3862885,Take this thing back to Baltimore.
617,3864186,3867270,"Five foot ten, strongly built,
about 180 pounds."
618,3867398,3870066,"Hair blond, eyes pale blue."
619,3870191,3874603,"He'd be about 35 now. He said he lived
in Philadelphia but may have lied."
620,3874736,3880690,"That's all I can remember, Mom, but if
I think of any more, I will let you know."
621,3881909,3884234,"And, Senator, just one more thing."
622,3886621,3889159,Love your suit.
623,3890667,3893833,"In a meeting this evening
with Senator Ruth Martin,"
624,3893961,3897081,"Dr Lecter agreed
to assist in the investigation"
625,3897215,3900169,"of trying to find the abductor, Buffalo Bill."
626,3900301,3903052,"- How do you fit in?
- My insight into Lecter's mind"
627,3903178,3906629,"- made this breakthrough possible.
- Buffalo Bill's real name?"
628,3906765,3910264,"That is now a matter of record
with the proper authorities."
629,3910393,3914142,"- My name is Dr Frederick Chilton.
- How do you spell that?"
630,3915899,3920560,"- Are you with Dr Chilton's group?
- Well, I just saw him outside, sir."
631,3920694,3924110,"Access to Lecter is limited.
We've been getting death threats."
632,3924239,3926695,"I understand, sir."
633,3932039,3934494,Log in and check your weapon.
634,3935083,3938996,"I can't take all the credit.
Senator Martin, the Justice Department,"
635,3939127,3942163,"people at the FBI, folks
at the Baltimore state hospital."
636,3942297,3945666,"And now for the hard part:
Apprehending the suspect."
637,3945800,3949418,"Excuse me, folks.
I'm gonna have to catch a flight."
638,3963245,3965321,Is it true what they're sayin'?
639,3967249,3969407,He's some kind of vampire?
640,3971711,3974747,They don't have a name for what he is.
641,3974881,3977288,"You do know the rules, ma'am?"
642,3977425,3981209,"Yes, Lieutenant Boyle.
I've questioned him before."
643,3983347,3985387,Go ahead.
644,4021629,4023871,"Good evening, Clarice."
645,4025174,4029172,"I thought you might like
your drawings back, Doctor."
646,4030721,4033259,Just until you get your view.
647,4033391,4036060,How very thoughtful.
648,4036560,4039430,"Or did Jack Crawford send you
for one last wheedle"
649,4039562,4042184,before you're both booted off the case?
650,4042315,4045067,"No, I came because I wanted to."
651,4049155,4051575,People will say we're in love.
652,4055756,4058294,Anthrax Island.
653,4058425,4061510,"That was an especially
nice touch, Clarice."
654,4061637,4064389,"- Yours?
- Yes."
655,4064515,4066673,Yeah.
656,4066809,4070592,"That was good.
Pity about poor Catherine, though."
657,4070728,4073349,"Ticktock, ticktock, ticktock."
658,4073480,4076683,"Your anagrams are showing, Doctor."
659,4076817,4078939,Louis Friend?
660,4079069,4082188,"Iron sulfide, also known as fool's gold."
661,4082614,4086528,"Oh, Clarice, your problem is
you need to get more fun out of life."
662,4086952,4092075,"You were telling me the truth back in
Baltimore, sir. Please continue now."
663,4092206,4094993,I've read the case files. Have you?
664,4095125,4098162,"Everything you need to find him
is there in those pages."
665,4098295,4103087,"- Then tell me how.
- First principles, Clarice. Simplicity."
666,4103217,4108340,"Read Marcus Aurelius. Of each
particular thing, ask what is it in itself?"
667,4108471,4110547,What is its nature?
668,4110681,4114596,"What does he do, this man you seek?"
669,4116103,4120481,"- He kills women.
- No. That is incidental."
670,4121566,4126607,"What is the first thing he does?
What needs does he serve by killing?"
671,4127155,4129194,Anger.
672,4130074,4132114,Social acceptance.
673,4133494,4137824,"- Sexual frustrations.
- No. He covets."
674,4138790,4143119,"That is his nature.
And how do we begin to covet, Clarice?"
675,4143919,4146919,Do we seek out things to covet?
676,4147046,4149086,Make an effort to answer now.
677,4149215,4151849,No. We just...
678,4151980,4155312,"No, we begin by coveting
what we see every day."
679,4155441,4158726,"Don't you feel eyes
moving over your body, Clarice?"
680,4159486,4162855,"And don't your eyes seek out
the things you want?"
681,4163656,4166230,"All right, yes. Now please tell me how..."
682,4166367,4170235,"No. It is your turn to tell me, Clarice."
683,4170371,4173537,"You don't have any more
vacations to sell."
684,4173665,4176286,Why did you leave that ranch?
685,4176418,4180581,"Doctor, we don't have
any more time for any of this now."
686,4180714,4183287,"But we don't reckon time
the same way, do we?"
687,4183425,4187754,"- This is all the time you'll ever have.
- Later. Listen to me. We've only got five..."
688,4187887,4191220,No. I will listen now.
689,4193559,4196476,"After your father's murder,
you were orphaned."
690,4196603,4200304,"You went to live with cousins on
a sheep and horse ranch in Montana."
691,4200440,4202480,And?
692,4203777,4205898,And one morning I just ran away.
693,4206695,4210277,"Not ""just"", Clarice. What set you off?"
694,4210407,4214025,"- You started at what time?
- Early. Still dark."
695,4214160,4218110,"Then something woke you, didn't it?
Was it a dream? What was it?"
696,4219749,4222453,I heard a strange noise.
697,4222584,4224577,What was it?
698,4224711,4227915,It was screaming.
699,4230133,4233253,"Some kind of screaming.
Like a child's voice."
700,4233387,4235344,What did you do?
701,4235472,4238093,I went downstairs.
702,4238225,4240263,Outside.
703,4241727,4244479,I crept up into the barn.
704,4244605,4248472,"I was so scared to look inside,
but I had to."
705,4248943,4252240,"What did you see, Clarice?
What did you see?"
706,4253751,4256075,Lambs.
707,4256211,4258287,They were screaming.
708,4258421,4261173,They were slaughtering the spring lambs?
709,4261508,4264627,And they were screaming.
710,4264761,4269637,"- And you ran away?
- No. First I tried to free them."
711,4269766,4273512,"I opened the gate to their pen,
but they wouldn't run."
712,4273643,4277343,"They just stood there, confused.
They wouldn't run."
713,4277480,4280516,"But you could - and you did, didn't you?"
714,4280650,4284349,"Yes. I took one lamb
and I ran away as fast as I could."
715,4284486,4288780,"- Where were you going, Clarice?
- I don't know. I didn't have any food,"
716,4288907,4292191,"any water and it was very cold, very cold."
717,4294369,4296362,I thought...
718,4296497,4299581,"I thought if I could save just one, but..."
719,4301001,4303574,He was so heavy.
720,4303712,4305752,So heavy.
721,4310551,4315343,"I didn't get more than a few miles
when the sheriff's car picked me up."
722,4317683,4322559,"The rancher was so angry, he sent me
to live at the orphanage in Bozeman."
723,4322688,4324929,I never saw the ranch again.
724,4325398,4328103,"What became of your lamb, Clarice?"
725,4330111,4333894,"- He killed him.
- You still wake up sometimes, don't you?"
726,4334031,4336522,Wake up in the dark
727,4336658,4339409,and hear the screaming of the lambs?
728,4339994,4342032,Yes.
729,4342704,4346915,"And you think, if you save poor Catherine,
you could make them stop, don't you?"
730,4347041,4349200,"You think if Catherine lives,"
731,4349335,4352716,you won't wake up in the dark ever again
732,4352851,4355686,to that awful screaming of the lambs.
733,4356855,4358265,I don't know.
734,4358939,4360813,I don't know.
735,4361942,4363982,"Thank you, Clarice."
736,4364820,4369114,"- Thank you.
- Tell me his name, Doctor."
737,4375246,4378033,"Dr Chilton, I presume."
738,4378165,4380621,I think you know each other.
739,4382086,4384126,OK.
740,4384922,4388457,"- Let's go.
- It's your turn, Doctor."
741,4388592,4390668,"- Out.
- Tell me his name."
742,4390802,4394930,"Sorry, ma'am. I've got orders. I have
to put you on a plane. Come on now."
743,4395056,4397345,Brave Clarice.
744,4397475,4401058,"You will let me know when those lambs
stop screaming, won't you?"
745,4401187,4405730,"- Tell me his name, Doctor.
- Clarice."
746,4405858,4408561,Your case file.
747,4412738,4415490,"Goodbye, Clarice."
748,4480227,4484272,"- Ready when you are, doc.
- Just another minute, please."
749,4493406,4497949,"Son of a bitch demanded a second
dinner. Lamb chops, extra rare."
750,4498077,4502904,"I wonder what he wants for breakfast.
Some damn thing from the zoo?"
751,4524143,4527890,"- Good evening, gentlemen.
- OK, doc. Grab some floor."
752,4528021,4530060,"Same drill as before, please."
753,4536904,4539691,"Ready when you are, Sergeant Pembry."
754,4555724,4557763,OK.
755,4563731,4565770,"Hand me that, would ya?"
756,4571071,4573111,Thanks.
757,4576076,4578862,"Mind the drawings, please."
758,4581080,4583119,Thank you.
759,4606770,4609475,Watch it. He's cuffed me!
760,4616028,4618068,Jesus Christ!
761,4696320,4699107,"Ready when you are, Sergeant Pembry."
762,4708248,4710324,What is this shit?
763,4712626,4716458,"- Did somebody go up on five?
- No. Nobody went up."
764,4716589,4719708,Call Pembry. Ask him to tell...
765,4721218,4725382,"CP. Shots fired on five.
Repeat: Shots fired on five."
766,4725514,4727554,Sergeant Tate.
767,4729642,4732264,"- Holy shit.
- What the hell...?"
768,4733521,4736094,"Shut up. Bobby, get the vest."
769,4736232,4739067,"- Right, sarge.
- Brady, Howard, cover..."
770,4739193,4741232,Look!
771,4743196,4747656,"- It's stopped.
- Seal off a ten-block radius."
772,4747783,4750547,"Get me the SWAT team
and an ambulance double-quick."
773,4750673,4752630,We're goin' up.
774,4781076,4783152,Pembry!
775,4784121,4786160,Boyle!
776,4798592,4800834,"Oh, God."
777,4807016,4809056,Go.
778,4816024,4819144,"- Clear.
- Command post."
779,4819277,4821732,Two officers down.
780,4823072,4826275,"- Lecter's gone, sarge.
- Prisoner is missing."
781,4826408,4830868,"- Boyle's gun is gone, Sergeant.
- Repeat: Lecter is missing and armed."
782,4830995,4835372,"He's stripped the bed. Might be
makin' a rope. Check all windows."
783,4835917,4838407,Where the fuck is my ambulance?
784,4839044,4843255,"He's alive. Sergeant Tate, he's alive."
785,4843590,4847172,"Get a hold of him
and feel his hand. Talk to him."
786,4847301,4851097,"- What do I say?
- It's Jim Pembry. Talk to him, dammit!"
787,4852443,4854566,Lecter is missing and armed.
788,4854695,4856902,"Pembry, can you hear me?"
789,4857031,4861942,"He took Boyle's gun. Pembry got off one
round. There's a chance Lecter was hit."
790,4862078,4865908,"Keep breathin' in and out.
That's it. You're doing a good job."
791,4866039,4868411,You look real good.
792,4868541,4871412,"Yeah, you look real good."
793,4888392,4890266,"- You ready?
- Let's do it."
794,4890394,4892434,Let's go.
795,4902739,4906902,"Looking good, Pembry. You're gonna
make it. You're doin' just fine."
796,4907035,4909442,I need that IV now!
797,4909579,4913658,"Can we get the straps?
Where's the fucking oxygen?"
798,4913790,4916246,Stay with me. Stay with me here.
799,4917294,4919749,We're losin' him. Downstairs.
800,4920380,4922953,And up.
801,4923091,4925131,Elevator!
802,4930723,4932549,CP to Tate.
803,4932683,4935553,"Roger, Lieutenant. Tate here."
804,4935686,4938640,"I'm on the elevator
bringing Pembry down."
805,4938772,4941262,He seems to be hangin' on.
806,4941399,4943890,Top three floors secured.
807,4944026,4946066,Main stairwell secured.
808,4947112,4949151,We think he's on two.
809,4962179,4964634,"Tate, are you still with me?"
810,4966266,4971508,"We're pretty sure he's somewhere on two,
sir. That's all for now. Over."
811,4990205,4992660,He's on the roof of the elevator.
812,4995293,4997286,"OK, guys."
813,5013391,5014766,I see him.
814,5014892,5017181,"There's a gun by his hand.
He's not moving."
815,5017978,5020813,"- One warning: We need him alive.
- Got it."
816,5021857,5024728,"Lecter, put your hands on your head."
817,5027696,5029736,One in the leg.
818,5040249,5042408,No movement.
819,5043002,5046122,"Johnny, hold your fire.
We're comin' into the car."
820,5046255,5048543,We're openin' the hatch.
821,5048673,5051888,"Watch his hands.
If there's any fire, it'll come from us."
822,5052022,5054098,"- Affirm.
- Got it."
823,5080214,5082253,"Memphis General, medical unit 26."
824,5082382,5086795,"We're inbound with a male police officer
with severe facial lacerations."
825,5086928,5091554,"Weapon unknown. We've got grand mal
seizure activity but he's post-ictal now."
826,5091682,5094636,"Vital signs are good.
Pressure is 130 over 90."
827,5094768,5097176,"- 90?
- Yeah, that's right, 90. Pulse 84."
828,5097313,5102270,"We got him on lactated Ringer's and
the patient is on ten litres of oxygen..."
829,5109073,5114530,"They found the ambulance in a parking
garage at the airport. Crew was dead."
830,5114996,5118743,"He killed a tourist, too.
Got his clothes, cash."
831,5119165,5122416,"- By now he could be anywhere.
- He won't come after me."
832,5122544,5124833,"- Oh, really?
- He won't."
833,5124963,5129506,"I can't explain it.
He would consider that rude."
834,5129634,5133500,"- It's over. She's dead.
- It's not your fault it worked out like this."
835,5133637,5138050,"The thing is that Lecter said everything
we need to catch him is in these pages."
836,5138183,5140673,Dr Lecter said a lot of things.
837,5140810,5143265,"He's here, Ardelia."
838,5171809,5174264,Is this Lecter's handwriting?
839,5175645,5180141,"""Clarice, doesn't this random scattering
of sites seem desperately random,"
840,5180274,5184105,"like the elaboration of a bad liar?
Hannibal Lecter."""
841,5184236,5186940,"Desperately random?
What does he mean?"
842,5187072,5191568,"Not random at all, maybe.
Like there's some pattern here."
843,5191701,5194905,"But there is no pattern
or the computers would have nailed it."
844,5195038,5199664,"- They were even found in random order.
- Random because of the one girl."
845,5199792,5203789,"- The one he weighted down.
- Fredrica Bimmel."
846,5204129,5207295,"From Belvedere, Ohio."
847,5207423,5210377,"First girl taken, third body found."
848,5210510,5213427,"- Why?
- She didn't drift. He weighted her down."
849,5213554,5216922,"What did Lecter say
about the first principles?"
850,5217057,5222217,"- Simplicity.
- What does this guy do? He covets."
851,5222354,5224892,How do we first start to covet?
852,5225272,5228688,"- We covet what we see...
- Every day."
853,5230611,5233895,"- Hot damn, Clarice.
- He knew her."
854,5238576,5242276,"BELVEDERE, OHIO"
855,5309027,5311067,"- Mr Bimmel?
- That's me."
856,5312239,5314812,I'm Clarice Starling. I'm with the FBI.
857,5318744,5322327,"I sure appreciate you letting me
take a look around, Mr Bimmel."
858,5322456,5324698,I don't know nothin' new to tell ya.
859,5324834,5328250,"Police been back here
so many times already."
860,5328379,5332542,"Fredrica went into Chicago
on the bus to see about a job."
861,5332675,5336208,"She left the interview OK.
She never come home."
862,5339097,5341503,Her bedroom's how she left it.
863,5341640,5344260,Upstairs. Door to the left.
864,5510023,5513474,"He's making himself a ""woman suit"",
Mr Crawford, out of real women."
865,5513609,5516147,"He can sew, this guy. He's very skilled."
866,5516279,5518651,"- He's a tailor or a dressmaker.
- Starling..."
867,5518781,5522398,"That's why they're so big. He has to
keep them alive so he can starve them,"
868,5522534,5526199,"- so that he can loosen their skin.
- Starling, we know who he is."
869,5526329,5528405,"And where he is.
We're on our way right now."
870,5528540,5531494,"- Where?
- Calumet City, edge of Chicago."
871,5531626,5534378,Be on the ground in 45 minutes.
872,5534504,5536710,"That's great news, sir, but how..."
873,5536839,5540421,"Johns Hopkins came up with some
names. We fed 'em into Known Offenders."
874,5540550,5544630,"Subject's name
is Jamie Gumb, a.k. A John Grant."
875,5544929,5548464,"Lecter's description was accurate.
He just lied about the name."
876,5548599,5550853,Customs had some paper on him.
877,5550988,5556527,"They stopped a carton two years ago
at LAX. Live caterpillars from Surinam."
878,5556660,5559577,The addressee was a Jame Gumb.
879,5560163,5563034,"Chicago's only 400 miles from here.
I'll be there in..."
880,5563166,5567579,"No, Starling. There's not enough time.
We want him for murder, not kidnapping."
881,5567712,5571756,"I need you to link him to the Bimmel girl.
See what you can dredge up in Belvedere."
882,5571882,5574088,"Yes, sir, you bet. I'll do my best."
883,5574218,5577883,"Starling, we wouldn't
have found him without you."
884,5578013,5581512,"Nobody's gonna forget that.
Least of all me."
885,5582893,5586641,"Thank you, sir.
Thank you very much, Mr Crawford."
886,5587897,5589308,Mr Crawford?
887,5601869,5604324,"Thanks for the scraps, asshole."
888,5604454,5606909,I got a better idea.
889,5627767,5630636,"OK, Precious. Time for a little treat."
890,5643322,5645361,Precious!
891,5647200,5649824,"Come on, girl!"
892,5649958,5652456,"Come on, Precious."
893,5661726,5663599,"Come on, Precious!"
894,5663728,5667975,"I got a yummy snack for ya!
Come on. Come and get it."
895,5674945,5677103,Precious!
896,5677239,5679481,"Are you up there, you little shit?"
897,5680533,5683238,"Come and get it, pretty girl."
898,5689874,5693540,"Precious, please come. Come on."
899,5715148,5716691,Would you fuck me?
900,5717109,5719350,Come on. Take that bone.
901,5723948,5725228,I'd fuck me.
902,5726075,5728364,Come on.
903,5731330,5733370,I'd fuck me hard.
904,5733499,5735538,I'd fuck me so hard.
905,5740213,5741374,No.
906,5787351,5791762,"AIR NATIONAL GUARD HQ
CHICAGO, IL"
907,5802573,5806404,"Is that a good job, FBI agent?
You get to travel around and stuff?"
908,5806534,5808656,"I mean, better places than this?"
909,5810454,5812742,Sometimes you do.
910,5812873,5817285,"Freddie was so happy for me
when I got this job at the bank."
911,5817419,5821464,"Toaster giveaways and Barry Manilow
on the speakers all day."
912,5821590,5824376,She thought it was such hot shit.
913,5824508,5826964,What did she know? Big dummy.
914,5827094,5833049,"Stacy, did Fredrica ever mention a man
named Jamie Gumb or a Jame Gumb?"
915,5833851,5836140,"- How about John Grant?
- No."
916,5836270,5839105,"Would she have had a friend
you didn't know about?"
917,5839231,5841472,"If she had a guy,
I'd have known, believe me."
918,5841607,5845522,"- Sewing was her life.
- Did you two ever work together?"
919,5845653,5850824,"Sure. Me and Pam Malavesi used to help
her do alterations for old Mrs Lippman."
920,5850961,5854579,"Can you give me Mrs Lippman's address?
I need to talk to her."
921,5855090,5858790,"CALUMET CITY, IL"
922,5882781,5885699,So powerful. So beautiful.
923,5891247,5893286,Precious?
924,5898504,5901788,"- Precious?
- She's down here, you sack of shit!"
925,5910639,5915100,"- Put her in that bucket.
- Get me a telephone and lower it down."
926,5918355,5920680,Poodlie-poo. Precious.
927,5920816,5925393,"- Darling heart, are you all right?
- She's in a lot of pain. She needs a vet."
928,5929657,5932693,"She broke her leg
on the way down. I know it."
929,5932826,5936694,"- Don't you hurt my dog!
- Don't you make me hurt your dog!"
930,5936830,5939037,You don't know what pain is!
931,5952523,5956852,"- Oh, fuck!
- You better be gettin' me that telephone!"
932,5957194,5959648,"I'm gonna do it, mister!"
933,5963866,5965859,"All right, mister! I'm doin' it!"
934,5989182,5991221,"OK, I'm coming."
935,5993060,5995099,We're goin' in.
936,5999232,6004025,"Good afternoon. Sorry to bother you.
I'm looking for Mrs Lippman's family."
937,6004696,6007269,FBI! Everybody down!
938,6007407,6009978,"No, Lippmans don't live here any more."
939,6010116,6012358,"Excuse me.
I really need to speak with you."
940,6013578,6015321,Clear!
941,6016164,6018202,"What's the problem, officer?"
942,6018331,6021083,"I'm investigating the death
of Fredrica Bimmel."
943,6024671,6027126,"There's no one here, Jack."
944,6028716,6029914,Clarice.
945,6030050,6032802,"- Your name is?
- Jack Gordon."
946,6032928,6038088,"Mr Gordon. Good. Well, Fredrica used to
work for Mrs Lippman. Did you know her?"
947,6039100,6041176,No. Uh-uh.
948,6041310,6042969,"Oh, wait."
949,6043103,6045261,"Was she a great, big, fat person?"
950,6046189,6049605,"- She was a big girl, sir.
- Yeah, I may have..."
951,6049735,6052237,"No, I read about her in the newspaper."
952,6054209,6056747,"Mrs Lippman had a son.
Maybe he could help you."
953,6056879,6059831,"I got his card here someplace.
Come in while I look for it."
954,6059964,6062419,"- May I?
- Yeah, sure."
955,6081316,6084816,"Are you close to catchin'
somebody, you think?"
956,6084945,6086984,Yes. We may be.
957,6089366,6094442,"Did you take over this place
after Mrs Lippman died, is that right?"
958,6096455,6100784,"Yeah, I bought this house two years ago."
959,6102002,6105454,"Did she leave any records?
Any business records?"
960,6105589,6108875,Tax forms? List of employees?
961,6109884,6112340,"No, nothin' like that at all."
962,6114305,6117223,"Say, has the FBI learned something?"
963,6117350,6121182,"The police around here
don't seem to have the first clue."
964,6130278,6136233,"I mean, have you got, like, a description,
fingerprints, anything like that?"
965,6136368,6138407,No.
966,6139996,6142035,"No, we don't."
967,6152727,6155016,Here's that number.
968,6155772,6159472,"Very good, Mr Gordon.
May I use your phone, please?"
969,6167616,6169654,"Sure, you can use my phone."
970,6171035,6174155,Freeze! Put your hands over your head.
971,6174788,6177907,And turn around. Spread your legs.
972,6178416,6181583,"Spread your legs.
Put your hands in the back. Thumbs up."
973,6181711,6183751,Freeze!
974,6277852,6280472,Hello? Are you there?
975,6281562,6284018,I'm down here!
976,6303832,6306502,"- Catherine Martin?
- Yes!"
977,6308754,6311589,FBI. You're safe.
978,6311715,6314170,"Safe, shit! Get me outta here!"
979,6329898,6333231,"- You're all right. Where is he?
- How the fuck should I know?"
980,6333360,6337488,"- Just get me outta here!
- You gotta be quiet. Shut that dog up."
981,6338406,6340482,Just get me outta here!
982,6341534,6343573,"Oh, my God."
983,6345245,6349408,"Catherine, I'm gonna get you outta there,
but right now you listen to me."
984,6349540,6351794,I've gotta leave this room. Be right back.
985,6351930,6355760,"No! Don't you leave me here,
you fuckin' bitch!"
986,6355891,6359758,"Don't you leave me here!
This guy's fuckin' crazy!"
987,6362813,6364687,Please!
988,6364815,6367602,I gotta get outta here!
989,6370196,6374941,"Catherine, the other officers'll
be here any minute now."
990,6375075,6379025,Wait! Don't go! Please!
991,6379163,6380407,Quiet!
992,6621279,6624363,"- You OK?
- Gunpowder. It's nothing. I'm OK."
993,6624490,6626779,How did you track Buffalo Bill here?
994,6633164,6635204,Clarice M Starling.
995,6638044,6640084,Congratulations.
996,6673631,6675836,Special Agent Starling.
997,6675966,6678587,"- Special Agent Mapp.
- Phone call."
998,6678718,6680758,"- Excuse me.
- Starling."
999,6683722,6686178,"Pilch, could you take our picture?"
1000,6686308,6688348,Yeah. Sure.
1001,6689269,6692305,"Look, I just wanted
to say congratulations."
1002,6692438,6696139,"I'm not much good at this kinda thing,
so I'm gonna duck outta here."
1003,6696275,6698315,OK. Sure.
1004,6699278,6701733,"Thank you, Mr Crawford."
1005,6709036,6712239,Your father would have been proud today.
1006,6714416,6716871,Don't forget your phone call.
1007,6720922,6724006,"- Starling.
- Well, Clarice?"
1008,6724592,6727047,Have the lambs stopped screaming?
1009,6727470,6729842,"- Dr Lecter.
- Don't bother with the trace."
1010,6729972,6731846,I won't be on long enough.
