Number,StartMilliseconds,EndMilliseconds,Text
62,540623,545170,"Ever have that feeling where you're
not sure if you're awake or dreaming?"
63,545962,548715,"All the time.
It's called mescaline."
64,549215,551342,It's the only way to fly.
65,552218,554721,"It just sounds like you
need to unplug."
66,555472,557474,Get some R and R?
67,557891,561644,"What do you think, Dujour?
Should we take him with us?"
68,563646,564856,Definitely.
69,565106,568193,"No, I can't. I have work tomorrow."
70,568818,569944,Come on.
71,570195,572822,It'll be fun. I promise.
72,579329,580830,Yeah.
73,581664,583500,Sure. I'll go.
74,611111,612195,"Hello, Neo."
75,613530,614697,How do you know that name?
76,615532,617242,I know a lot about you.
77,618118,620203,"- Who are you?
- My name is Trinity."
78,621162,622372,Trinity.
79,623998,625166,The Trinity?
80,625625,627335,That cracked the IRS D-base?
81,627585,629045,That was a long time ago.
82,629295,631214,"- Jesus.
- What?"
83,631673,633466,I just thought...
84,635218,636386,...you were a guy.
85,636636,638096,Most guys do.
86,639305,641516,That was you on my computer.
87,642142,643226,How did you do that?
88,643893,646604,"Right now, all I can tell you..."
89,647230,648773,...is that you're in danger.
90,649232,651651,"I brought you here to warn you.
- Of what?"
91,652235,653903,"They're watching you, Neo."
92,654487,656906,"- Who is?
- Please just listen."
93,660410,662245,"I know why you're here, Neo."
94,663037,664998,I know what you've been doing.
95,665248,667125,I know why you hardly sleep...
96,667417,670545,"...why you live alone and why,
night after night..."
97,670795,673131,...you sit at your computer.
98,674299,675842,You're looking for him.
99,676634,679637,"I know, because I was once
looking for the same thing."
100,680138,682265,And when he found me...
101,682891,685977,"...he told me I wasn't really
looking for him..."
102,686895,688646,...I was looking for an answer.
103,689272,692400,"It's the question that drives us, Neo."
104,693067,695737,"It's the question
that brought you here."
105,697822,699199,You know the question...
106,699449,700950,...just as I did.
107,702493,704120,What is the Matrix?
108,704370,706831,"The answer is out there, Neo."
109,707498,709500,It's looking for you.
110,710293,711961,And it will find you...
111,712253,714255,...if you want it to.
112,720970,722013,Shit.
113,722180,723389,"Shit, shit."
114,733650,736486,"You have a problem with authority,
Mr. Anderson."
115,736736,740782,"You believe that you are special,
that the rules do not apply to you."
116,741491,743493,"Obviously, you are mistaken."
117,746454,749332,"This is one of the top
software companies in the world..."
118,749582,752961,"...because employees understand
they are part of a whole."
119,753211,757840,"Thus, if an employee has a problem,
the company has a problem."
120,760093,763304,"The time has come to make
a choice, Mr. Anderson."
121,764180,768059,"Either you choose to be at your desk
on time from this day forth..."
122,768685,771271,...or you choose to find another job.
123,772146,773481,Do I make myself clear?
124,773731,776150,"Yes, Mr. Rhineheart.
Perfectly clear."
125,784284,785493,Thomas Anderson?
126,787745,789163,"Yeah, that's me."
127,789956,791165,Okay.
128,797171,798339,Great.
129,799757,800925,Have a nice day.
130,816399,817442,Hello?
131,817734,821070,"Hello, Neo. Do you know who this is?"
132,823323,825074,"- Morpheus.
- Yes."
133,825325,827327,I've been looking for you.
134,827577,830747,"I don't know if you're ready to see
what I want to show you."
135,830997,834167,"But unfortunately, you and I
have run out of time."
136,834417,838129,"They're coming for you, and I don't know
what they're going to do."
137,838379,839714,Who's coming for me?
138,839964,842050,Stand up and see for yourself.
139,842300,843801,What? Right now?
140,844093,846596,Yes. Now.
141,847472,849349,Do it slowly.
142,849766,850975,The elevator.
143,855855,857648,"- Oh, shit!
- Yes."
144,862320,863404,What do they want?
145,863571,866908,"I don't know. If you don't want
to find out, get out of there."
146,867075,868117,How?
147,868326,871496,"I can guide you,
but you must do exactly as I say."
148,871704,874374,"- Okay.
- The cubicle across from you is empty."
149,877502,879629,"- But what if they--
- Go. Now."
150,886386,888763,Stay here for just a moment.
151,895978,898731,"When I tell you,
go to the end of the row..."
152,898981,900942,"...to the office
at the end of the hall."
153,901192,903569,Stay as low as you can.
154,905863,906989,Go. Now.
155,921379,924924,"Good. Now, outside
there is a scaffold."
156,927635,929971,"- How do you know this?
- We don't have time."
157,930221,933057,"To your left there's a window.
Go to it."
158,935309,936853,Open it.
159,937687,939480,Take the scaffold to the roof.
160,939730,942316,"No way! No way!
This is crazy!"
161,942567,944944,"There are two ways
out of this building."
162,945194,948990,"One is that scaffold.
The other is in their custody."
163,949240,952452,"You take a chance either way.
I leave it to you."
164,956038,957790,This is insane!
165,958958,960835,Why is this happening to me?
166,961127,962753,What'd I do?
167,963129,965882,"I'm nobody.
I didn't do anything."
168,966466,967925,I'm gonna die.
169,977727,978769,Shit!
170,999040,1000166,"Oh, shit!"
171,1005129,1006923,I can't do this.
172,1019560,1020603,Shit.
173,1069860,1074699,"As you can see, we've had our eye on
you for some time now, Mr. Anderson."
174,1075992,1078661,It seems that you've been living...
175,1078911,1081038,...two lives.
176,1082456,1084959,"In one life,
you're Thomas A. Anderson..."
177,1085209,1088546,"...program writer for
a respectable software company."
178,1089589,1092883,"You have a social security number.
You pay your taxes."
179,1093342,1094594,And you...
180,1096178,1099807,"...help your landlady
carry out her garbage."
181,1102310,1105438,The other life is lived in computers...
182,1105730,1108691,"...where you go by
the hacker alias ""Neo""..."
183,1108941,1113738,"...and are guilty of virtually every
computer crime we have a law for."
184,1115031,1116991,One of these lives...
185,1117241,1119076,...has a future.
186,1119410,1121412,And one of them does not.
187,1125124,1128961,"I'm going to be as forthcoming
as I can be, Mr. Anderson."
188,1129962,1131297,You're here...
189,1131631,1133883,...because we need your help.
190,1137511,1140514,"We know that you've been contacted
by a certain..."
191,1140765,1142558,...individual.
192,1143476,1147521,"A man who calls himself ""Morpheus."""
193,1148522,1152526,"Whatever you think you know
about this man is irrelevant."
194,1152777,1155196,He is considered by many authorities...
195,1155446,1158491,...to be the most dangerous man alive.
196,1161202,1162411,My colleagues...
197,1162870,1165790,"...believe that I am wasting
my time with you."
198,1166082,1169502,"But I believe you wish
to do the right thing."
199,1169794,1173297,We're willing to wipe the slate clean...
200,1173673,1175800,...give you a fresh start.
201,1176300,1179220,"All we're asking in return
is your cooperation..."
202,1179470,1182973,"...in bringing
a known terrorist to justice."
203,1184350,1185601,Yeah.
204,1186894,1188979,That sounds like a really good deal.
205,1190606,1192358,But I got a better one.
206,1192608,1194110,How about...
207,1194527,1196529,...I give you the finger...
208,1199115,1201117,...and you give me my phone call.
209,1203327,1205162,Mr. Anderson...
210,1209333,1210376,...you disappoint me.
211,1210626,1213254,"You can't scare me
with this gestapo crap."
212,1213504,1214880,I know my rights.
213,1215131,1216632,I want my phone call.
214,1217216,1219385,"Tell me, Mr. Anderson..."
215,1220261,1221679,...what good is a phone call...
216,1221929,1225516,...if you're unable to speak?
217,1259300,1261510,"You're going to help us,
Mr. Anderson..."
218,1262011,1264180,...whether you want to or not.
219,1322613,1325866,"This line is tapped,
so I must be brief."
220,1326116,1330412,"They got to you first, but they've
underestimated how important you are."
221,1330663,1332498,If they knew what I know...
222,1332748,1334750,...you would probably be dead.
223,1335751,1339463,"What are you talking about?
What is happening to me?"
224,1339713,1344552,"You are the One, Neo. You may have
spent the last few years..."
225,1344802,1347763,"...looking for me, but I've spent
my entire life..."
226,1348013,1349515,...looking for you.
227,1351058,1353227,"Now, do you still want to meet?"
228,1354186,1357064,"- Yes.
- Then go to the Adams Street bridge."
229,1367283,1368492,Get in.
230,1380546,1381589,What's this?
231,1381839,1384383,"It's necessary, Neo.
For our protection."
232,1384633,1386802,"- From what?
- From you."
233,1388345,1389805,"- Take off your shirt.
- What?"
234,1389972,1391140,Stop the car.
235,1395728,1396896,"Listen, coppertop."
236,1397146,1399148,We don't have time for 20 Questions.
237,1399648,1402026,"Right now, there's only one rule:"
238,1402318,1403652,Our way...
239,1403986,1405070,...or the highway.
240,1411619,1412703,Fine.
241,1414580,1417041,"Please, Neo, you have to trust me."
242,1417625,1420252,"- Why?
- Because you have been down there."
243,1421003,1422212,You know that road.
244,1423213,1424840,You know exactly where it ends.
245,1427051,1429303,"And I know that's
not where you want to be."
246,1443484,1445027,"Apoc, lights."
247,1447529,1449698,"Lie back.
Lift up your shirt."
248,1451617,1453869,"- What's that?
- You're bugged."
249,1461627,1463087,Try and relax.
250,1469385,1470552,Come on.
251,1471595,1472638,Come on.
252,1474390,1475391,It's on the move.
253,1477184,1478394,"Come on, you shit."
254,1480229,1482481,"- You're gonna lose it.
- No, I'm not."
255,1482648,1483732,Clear!
256,1492324,1494451,"Jesus Christ!
That thing's real!?"
257,1528193,1529528,This is it.
258,1532865,1535325,Let me give you one piece of advice.
259,1536285,1537953,Be honest.
260,1539538,1541749,He knows more than you can imagine.
261,1550466,1551800,At last.
262,1553343,1554428,"Welcome, Neo."
263,1555637,1557556,As you no doubt have guessed...
264,1557806,1559058,...I am Morpheus.
265,1560100,1561685,It's an honor to meet you.
266,1562144,1563187,No...
267,1563771,1565064,...the honor is mine.
268,1565981,1568484,"Please, come. Sit."
269,1583582,1585209,I imagine...
270,1585626,1588378,"...that right now you're feeling
a bit like Alice..."
271,1590089,1592508,...tumbling down the rabbit hole?
272,1593342,1594426,You could say that.
273,1595344,1597971,I can see it in your eyes.
274,1598555,1601850,"You have the look of a man
who accepts what he sees..."
275,1602101,1604353,...because he's expecting to wake up.
276,1605771,1608357,"Ironically, this is not
far from the truth."
277,1609066,1611443,"Do you believe in fate, Neo?"
278,1611610,1612694,No.
279,1613112,1614154,Why not?
280,1614404,1617199,"I don't like the idea that
I'm not in control of my life."
281,1618283,1621620,I know exactly what you mean.
282,1625916,1628293,Let me tell you why you're here.
283,1629336,1630879,You know something.
284,1631421,1633048,"What you know,
you can't explain."
285,1633549,1635134,But you feel it.
286,1635717,1637636,You felt it your entire life:
287,1638220,1642391,"Something's wrong with the world.
You don't know what, but it's there."
288,1642891,1645102,Like a splinter in your mind...
289,1645352,1647229,...driving you mad.
290,1648147,1650899,"It is this feeling
that has brought you to me."
291,1653443,1655279,"Do you know what
I'm talking about?"
292,1657114,1658448,The Matrix?
293,1660951,1662619,Do you want to know...
294,1663078,1665080,...what it is?
295,1667457,1669334,The Matrix is everywhere.
296,1669585,1671295,It is all around us.
297,1671545,1673505,"Even now, in this very room."
298,1674339,1676550,"You can see it when you
look out your window..."
299,1676800,1679136,...or when you turn on your television.
300,1679553,1682097,You can feel it when you go to work...
301,1683640,1685309,...when you go to church...
302,1685726,1687811,...when you pay your taxes.
303,1688937,1691857,"It is the world that has been
pulled over your eyes..."
304,1692107,1693692,...to blind you from the truth.
305,1695903,1697154,What truth?
306,1701408,1702951,That you are a slave.
307,1704453,1706747,"Like everyone else,
you were born into bondage..."
308,1706997,1711668,"...born into a prison that you cannot
smell or taste or touch."
309,1711960,1713253,A prison...
310,1713503,1714630,...for your mind.
311,1721637,1723972,"Unfortunately, no one can be..."
312,1724306,1726683,...told what the Matrix is.
313,1730145,1732022,You have to see it for yourself.
314,1741531,1743825,This is your last chance.
315,1744076,1746411,"After this, there is no turning back."
316,1746870,1748330,You take the blue pill...
317,1748664,1751708,"...the story ends, you wake up
in your bed and believe..."
318,1751959,1753752,...whatever you want to believe.
319,1754002,1755337,You take the red pill...
320,1755587,1757547,...you stay in Wonderland...
321,1758048,1760759,"...and I show you how deep
the rabbit hole goes."
322,1770644,1771853,Remember...
323,1772688,1775732,"...all I'm offering is the truth.
Nothing more."
324,1790038,1791373,Follow me.
325,1793917,1795585,"Apoc, are we on-line?"
326,1795836,1797212,Almost.
327,1800549,1802592,Time is always against us.
328,1802968,1804469,Please take a seat there.
329,1822654,1824364,"- You did all this?
Mm-hm."
330,1828493,1830495,"The pill you took is
part of a trace program."
331,1831246,1835876,"It disrupts your carrier signals
so we can pinpoint your location."
332,1836418,1837461,What does that mean?
333,1838045,1840213,"It means buckle your
seat belt, Dorothy..."
334,1840547,1841882,...because Kansas...
335,1842132,1843175,...is going bye-bye.
336,1881088,1882464,Did you...?
337,1893475,1897562,"Have you ever had a dream, Neo,
that you were so sure was real?"
338,1899022,1901608,"What if you were unable
to wake from that dream?"
339,1901858,1904361,"How would you know the difference
between the dream world..."
340,1904986,1906405,...and the real world?
341,1908031,1909199,This can't be.
342,1909366,1910409,Be what?
343,1911118,1912619,Be real?
344,1916581,1917999,"- Going into replication.
- Apoc?"
345,1918208,1919209,Still nothing.
346,1919793,1921002,It's cold.
347,1921253,1922629,It's cold!
348,1926508,1928176,"Tank, we'll need a signal soon."
349,1929678,1932347,"- I got a fibrillation.
- Apoc, location."
350,1932597,1934057,Targeting almost there.
351,1937352,1938770,He's going into arrest.
352,1939020,1941523,"- Lock. I got him!
- Now, Tank, now!"
353,2118783,2119868,Welcome...
354,2120201,2122120,...to the real world.
355,2123538,2125373,"We've done it, Trinity."
356,2125624,2127167,We found him.
357,2127417,2130211,"- I hope you're right.
I don't have to hope."
358,2130795,2132380,I know it.
359,2137552,2138595,Am I dead?
360,2139095,2141264,Far from it.
361,2155236,2156655,He still needs a lot of work.
362,2158198,2159282,What are you doing?
363,2159532,2161743,"Your muscles atrophied.
We're rebuilding them."
364,2162327,2163870,Why do my eyes hurt?
365,2164579,2166456,You've never used them before.
366,2170210,2171252,"Rest, Neo."
367,2171503,2173171,The answers are coming.
368,2247746,2249330,"Morpheus, what's happened to me?"
369,2249956,2251040,What is this place?
370,2251291,2253960,"More important than ""what"" is ""when."""
371,2254461,2255503,"""When""?"
372,2255712,2257756,You believe it's the year 1999...
373,2258006,2260258,"...when in fact, it's closer to 2199."
374,2261384,2264137,"I can't tell you exactly
what year it is..."
375,2264387,2266014,...because we honestly don't know.
376,2266514,2269350,"There's nothing I can say
that will explain it for you."
377,2269601,2272353,"Come with me.
See for yourself."
378,2272896,2274647,This is my ship.
379,2274939,2277859,"The Nebuchadnezzar.
It's a hovercraft."
380,2280695,2282447,This is the main deck.
381,2288203,2289454,This is the core...
382,2291956,2295710,"...where we broadcast our pirate signal
and hack into the Matrix."
383,2299088,2302258,Most of my crew you already know.
384,2307263,2308681,This is Apoc...
385,2309474,2310809,...Switch...
386,2312393,2313561,"- ...and Cypher.
- Hi."
387,2313812,2317524,"The ones you don't know:
Tank and his big brother, Dozer."
388,2318399,2320819,The little one behind you is Mouse.
389,2325156,2328409,"You wanted to know
what the Matrix is?"
390,2329452,2330662,Trinity.
391,2351683,2353268,Try to relax.
392,2358147,2359983,This will feel a little weird.
393,2371953,2373329,This...
394,2373496,2375206,...is the Construct.
395,2375623,2377750,It's our loading program.
396,2378001,2380461,"We can load anything, from clothing..."
397,2380712,2382088,...to equipment...
398,2382380,2383715,...weapons...
399,2384340,2386175,...training simulations...
400,2386551,2389095,...anything we need.
401,2391890,2394309,"Right now we're inside
a computer program?"
402,2394601,2396519,Is it really so hard to believe?
403,2397020,2399647,"Your clothes are different.
The plugs in your body are gone."
404,2400857,2402942,Your hair has changed.
405,2403318,2406654,"Your appearance now is what we call
""residual self-image."""
406,2407363,2409991,"It is the mental projection
of your digital self."
407,2415872,2416998,This isn't real?
408,2417248,2418791,"What is ""real""?"
409,2419167,2421419,"How do you define ""real""?"
410,2421711,2423630,"If you're talking about
what you can feel..."
411,2423880,2426299,"...what you can smell, taste and see..."
412,2426549,2430428,"...then ""real"" is simply electrical
signals interpreted by your brain."
413,2434599,2437018,This is the world that you know.
414,2438436,2441481,"The world as it was at the end
of the 20th century."
415,2443858,2448196,"It exists now only as part of
a neural-interactive simulation..."
416,2448446,2449697,...that we call the Matrix.
417,2454243,2457038,"You've been living
in a dream world, Neo."
418,2458039,2459165,This is the world...
419,2459457,2461209,...as it exists today.
420,2474263,2477225,"Welcome to ""the desert..."
421,2478101,2479686,"...of the real."""
422,2483064,2485441,"We have only bits and pieces
of information."
423,2485692,2489487,"But what we know for certain
is that in the early 21st century..."
424,2489737,2492991,"...all of mankind was united
in celebration."
425,2493241,2497996,"We marveled at our own magnificence
as we gave birth to AI."
426,2498788,2499914,AI.
427,2500957,2502333,You mean artificial intelligence.
428,2502583,2507005,"A singular consciousness that spawned
an entire race of machines."
429,2507839,2511300,"We don't know who struck first,
us or them."
430,2511718,2514929,"But we know that it was us
that scorched the sky."
431,2516597,2518766,They were dependent on solar power...
432,2519017,2522353,"...and it was believed that
they would be unable to survive..."
433,2522687,2526190,"...without an energy source
as abundant as the sun."
434,2526441,2531320,"Throughout human history, we have
been dependent on machines to survive."
435,2532780,2536993,"Fate, it seems, is not
without a sense of irony."
436,2540204,2544625,"The human body generates more
bioelectricity than a 120-volt battery."
437,2544876,2549005,"And over 25,000 BTUs of body heat."
438,2550923,2553092,Combined with a form of fusion...
439,2553426,2558264,"...the machines had found all the energy
they would ever need."
440,2562310,2566064,"There are fields, Neo,
endless fields..."
441,2566314,2569567,"...where human beings
are no longer born."
442,2570276,2572111,We are grown.
443,2578159,2580745,"For the longest time,
I wouldn't believe it."
444,2580995,2583664,"And then I saw the fields
with my own eyes..."
445,2584999,2586626,...watched them liquefy the dead...
446,2586876,2590213,"...so they could be fed intravenously
to the living."
447,2590755,2595009,"And standing there,
facing the pure, horrifying precision..."
448,2595259,2598179,"...I came to realize
the obviousness of the truth."
449,2600807,2602600,What is the Matrix?
450,2603810,2604852,Control.
451,2606229,2609607,"The Matrix is a computer-generated
dream world..."
452,2610399,2613486,...built to keep us under control...
453,2614654,2617824,...in order to change a human being...
454,2618449,2619617,...into this.
455,2620993,2622120,No.
456,2623746,2625331,I don't believe it.
457,2625706,2626916,It's not possible.
458,2627500,2632088,"I didn't say it would be easy, Neo.
I just said it would be the truth."
459,2632338,2633631,Stop!
460,2634173,2635383,Let me out!
461,2636092,2638010,Let me out! I want out!
462,2639971,2642640,"- Easy, Neo. Easy.
- Get this thing out of me."
463,2642890,2644559,Get this thing out of me!
464,2646352,2647854,Don't touch me!
465,2648104,2649730,Stay away from me!
466,2650148,2651649,I don't believe it.
467,2652358,2653568,I don't believe it.
468,2653818,2655319,I don't believe it.
469,2655570,2657613,"- He's gonna pop.
- Breathe, Neo."
470,2657989,2659073,Just breathe.
471,2677466,2679260,"I can't go back, can I?"
472,2680094,2681512,No.
473,2682346,2683556,But if you could...
474,2684390,2685892,...would you really want to?
475,2688394,2689770,I owe you an apology.
476,2690354,2691731,We have a rule.
477,2692190,2695443,"We never free a mind
once it's reached a certain age."
478,2695610,2696694,It's dangerous.
479,2697403,2699113,The mind has trouble letting go.
480,2699363,2701657,"I've seen it before, and I'm sorry."
481,2702700,2704785,I did what I did because...
482,2705494,2706954,...I had to.
483,2715379,2719467,"When the Matrix was first built,
there was a man born inside..."
484,2719967,2723763,"...who had the ability
to change whatever he wanted..."
485,2724138,2727058,...to remake the Matrix as he saw fit.
486,2728809,2732271,It was he who freed the first of us...
487,2733147,2734774,...taught us the truth.
488,2736234,2739320,As long as the Matrix exists...
489,2739654,2741739,...the human race will never be free.
490,2745952,2747495,After he died...
491,2748246,2750957,...the Oracle prophesied his return...
492,2751499,2754710,"...and that his coming would hail
the destruction of the Matrix..."
493,2754961,2756629,...end the war...
494,2756963,2758214,...bring freedom to our people.
495,2759548,2764178,"That is why there are those of us who
spent our lives searching the Matrix..."
496,2764512,2766097,...looking for him.
497,2768516,2770601,I did what I did because...
498,2772228,2774355,...I believe that search is over.
499,2779443,2780861,Get some rest.
500,2781487,2783281,You're going to need it.
501,2785992,2787034,For what?
502,2790079,2791289,Your training.
503,2809598,2811309,Morning. Did you sleep?
504,2812184,2813394,You will tonight.
505,2813769,2815313,I guarantee it.
506,2816814,2818733,I'm Tank. I'll be your operator.
507,2819191,2821610,"- You don't have any--
- Holes? Nope."
508,2822528,2827241,"Me and my brother, Dozer, are 100%
pure, old-fashioned, homegrown human."
509,2827491,2828701,Born free right here...
510,2829243,2830578,...in the real world.
511,2830828,2832496,Genuine child of Zion.
512,2833331,2835791,"- Zion?
- If the war was over tomorrow..."
513,2836042,2837543,...Zion's where the party would be.
514,2837960,2839253,It's a city?
515,2839503,2842673,"The last human city.
The only place we have left."
516,2844258,2845509,Where is it?
517,2847261,2850681,"Deep underground near the Earth's core,
where it's still warm."
518,2852308,2854185,"You live long enough,
you might see it."
519,2856437,2861275,"Goddamn! I gotta tell you, I'm excited
to see what you're capable of..."
520,2861525,2863277,...if Morpheus is right and all.
521,2863778,2866530,"We're not supposed to
talk about this, but..."
522,2866781,2868199,...if you are...
523,2869283,2871285,...it's a very exciting time.
524,2872328,2875039,"We got a lot to do.
We gotta get to it."
525,2878959,2881879,"We're supposed to start
with these programs first."
526,2882880,2886342,"That's major boring shit.
Let's do something more fun."
527,2886675,2888135,How about...
528,2889720,2891472,...combat training?
529,2897520,2898979,"""Jujitsu""?"
530,2899855,2901524,I'm going to learn jujitsu?
531,2912868,2914078,Holy shit!
532,2914328,2916664,"""Hey, Mikey, I think he likes it."""
533,2916997,2918290,How about some more?
534,2918541,2919834,"Hell, yes."
535,2921919,2922962,"Hell, yeah."
536,2935141,2936225,How is he?
537,2936475,2938644,"Ten hours straight.
He's a machine."
538,2949864,2951240,I know kung fu.
539,2952908,2953909,Show me.
540,2955703,2957455,This is a sparring program...
541,2957705,2960499,"...similar to the programmed reality
of the Matrix."
542,2960749,2963085,"It has the same basic rules.
Like gravity."
543,2963335,2966797,"These rules are no different
than those of a computer system."
544,2967339,2968841,Some of them can be bent.
545,2969049,2971510,Others can be broken.
546,2972052,2973137,Understand?
547,2974221,2975264,Then hit me...
548,2975848,2976974,...if you can.
549,3015971,3017014,Good!
550,3017765,3018933,Adaptation.
551,3019225,3020434,Improvisation.
552,3020726,3022061,But your weakness...
553,3022311,3023687,...is not your technique.
554,3030653,3032738,Morpheus is fighting Neo.
555,3105019,3106186,How did I beat you?
556,3112776,3113861,You're too fast.
557,3114403,3115738,Do you believe that...
558,3116113,3118616,...my being stronger or faster...
559,3118866,3122536,"...has anything to do
with my muscles in this place?"
560,3126582,3128375,You think you're breathing air?
561,3141889,3143098,Again!
562,3154568,3156987,"Jesus Christ, he's fast!"
563,3157237,3159448,"His neuro-kinetics
are way above normal."
564,3164912,3166372,What are you waiting for?
565,3166622,3168582,You're faster than this.
566,3170793,3173003,Don't think you are.
567,3173253,3174922,Know you are.
568,3185307,3188102,"Come on! Stop trying to hit me,
and hit me!"
569,3198028,3199780,I don't believe it.
570,3201323,3203450,I know what you're trying to do.
571,3205119,3207287,"I'm trying to free your mind, Neo."
572,3207621,3209707,But I can only show you the door.
573,3210290,3212126,You have to walk through it.
574,3214503,3216630,"Tank, load the jump program."
575,3228225,3230936,"You have to let it all go, Neo.
Fear..."
576,3231478,3233647,...doubt and disbelief.
577,3234815,3237526,Free your mind.
578,3245784,3246910,Whoa.
579,3253709,3255419,Okey-dokey.
580,3257504,3258672,Free my mind.
581,3259131,3260257,What if he makes it?
582,3260507,3263218,"- No one's ever made their first jump.
I know."
583,3264553,3267014,"- But what if he does?
- He won't."
584,3267598,3268682,Come on.
585,3268932,3270100,All right.
586,3270559,3272603,No problem. Free my mind.
587,3273395,3276190,Free my mind. No problem. Right.
588,3295584,3297252,What does that mean?
589,3297628,3299463,It doesn't mean anything.
590,3300047,3302633,Everybody falls the first time.
591,3303091,3304384,"Right, Trin?"
592,3325072,3327699,"- I thought it wasn't real.
- Your mind makes it real."
593,3330953,3333205,If you're killed in the Matrix...
594,3333372,3334414,...you die here?
595,3335040,3337501,The body cannot live without the mind.
596,3367990,3371368,"I don't remember you ever
bringing me dinner."
597,3374454,3377291,"There is something about him,
isn't there?"
598,3377916,3379543,You're a believer now?
599,3380544,3381753,I keep wondering...
600,3382004,3385674,"...if Morpheus is so sure,
why not take him to see the Oracle?"
601,3386592,3389511,"Morpheus will take him
when he's ready."
602,3399313,3400856,"The Matrix is a system, Neo."
603,3402608,3403901,That system is our enemy.
604,3404526,3406862,"But when you're inside,
what do you see?"
605,3407112,3410908,"Businessmen, teachers,
lawyers, carpenters."
606,3411366,3413952,"The very minds of the people
we are trying to save."
607,3414202,3417164,"But until we do, these people are
a part of that system..."
608,3417414,3419333,...and that makes them our enemy.
609,3419499,3420709,You have to understand...
610,3420959,3424296,"...most of these people are not
ready to be unplugged."
611,3424546,3426131,And many of them are so inert...
612,3426381,3428800,"...so hopelessly dependent
on the system..."
613,3429051,3431762,...that they will fight to protect it.
614,3433263,3437017,"Were you listening to me or looking
at the woman in the red dress?"
615,3437184,3438936,"- I was--
- Look again."
616,3440187,3441271,Freeze it.
617,3447903,3449529,"This isn't the Matrix?
No."
618,3451323,3455160,"It's another training program
designed to teach you one thing:"
619,3455786,3458205,"If you are not one of us,
you are one of them."
620,3458747,3461541,"- What are they?
- Sentient programs."
621,3462292,3466588,"They can move in and out of any
software still hardwired to their system."
622,3466964,3470342,"That means that anyone
we haven't unplugged..."
623,3470676,3472010,...is potentially an agent.
624,3472970,3474805,Inside the Matrix...
625,3475389,3477099,...they are everyone...
626,3477432,3479142,...and they are no one.
627,3479393,3482521,"We have survived by hiding
and running from them..."
628,3482771,3484398,...but they are the gatekeepers.
629,3484648,3487609,"They're guarding all the doors
and holding all the keys."
630,3487859,3490696,"Sooner or later, someone will
have to fight them."
631,3490862,3492072,Someone?
632,3492406,3493824,"I won't lie to you, Neo."
633,3494282,3499121,"Every single man or woman who
has fought an agent, has died."
634,3499371,3501748,"But where they have failed,
you will succeed."
635,3501915,3503000,Why?
636,3503250,3505544,"I've seen an agent punch
through a concrete wall."
637,3505794,3509381,"Men have emptied entire clips at them
and hit nothing but air."
638,3509631,3514261,"Yet their strength and speed are still
based in a world built on rules."
639,3514511,3515637,Because of that...
640,3515887,3519266,"...they will never be as strong
or as fast as you can be."
