Number,StartMilliseconds,EndMilliseconds,Text
132,890600,894400,"like a counselor, an advisor.
Very important for the family."
133,895400,897600,You like your lasagna?
134,901900,904100,Don Corleone.
135,904100,906800,I'm honored and grateful
136,906900,910700,"that you have invited me to
your daughter's wedding."
137,915700,919000,"On the day of your
daughter's wedding."
138,919100,924000,"And I hope that their first child
will be a masculine child."
139,925400,930500,I pledge my ever-ending loyalty.
140,932500,937900,"- For your daughter's bridal purse.
- Thank you, Luca. Most valued friend."
141,938000,943100,"Don Corleone, I'm going to leave you
now, because I know you're busy."
142,943600,945000,Thank you.
143,994500,996800,Signora Corleone!
144,998000,1000900,No!
145,1070000,1075100,"Senator Cauley apologized for not
coming, but said you'd understand."
146,1075200,1079400,"Also some of the judges.
They've all sent gifts."
147,1082500,1083700,What is that outside?
148,1092800,1097300,Johnny! Johnny!
149,1098300,1100000,I love you!
150,1110300,1113700,"He came all the way from California.
I told you he'd come!"
151,1113800,1117300,"- He's probably in trouble again.
- He's a good godson."
152,1118300,1122700,"Johnny, Johnny! Sing a song!"
153,1138700,1141100,"You never said you
knew Johnny Fontane!"
154,1141200,1145300,"- Sure. You want to meet him?
- Great! Sure."
155,1145300,1149200,"- My father helped him with his career.
- He did?"
156,1149300,1150400,How?
157,1152900,1155700,"- Let's listen to this song.
- Michael..."
158,1189100,1191200,"Please, Michael. Tell me."
159,1194700,1199800,"When Johnny was starting out, he was
signed to a personal service contract"
160,1199900,1202700,with a big bandleader.
161,1202900,1207100,"And as his career got better and
better, he wanted to get out of it."
162,1208100,1210800,Johnny is my father's godson.
163,1210900,1214200,"My father went to see
this bandleader."
164,1214300,1218200,"He offered him $ 10,000
to let Johnny go,"
165,1218300,1221000,but the bandleader said no.
166,1221100,1226500,"So the next day my father went to see
him, but this time with Luca Brasi."
167,1228300,1230500,"Within an hour,"
168,1230600,1236100,"he signed a release for a
certified check of $ 1,000."
169,1238100,1242100,"- How did he do that?
- Made him an offer he couldn't refuse."
170,1243700,1248600,"- What was that?
- Luca Brasi held a gun to his head,"
171,1248700,1254000,"and father said that either his brains or
his signature would be on the contract."
172,1259000,1260600,That's a true story.
173,1272000,1274700,"That's my family, Kay.
It's not me."
174,1287200,1288900,Beautiful!
175,1321200,1323300,I'll take care of it.
176,1323400,1325300,Tom...
177,1325400,1329100,"I want you to find Santino.
Tell him to come to the office."
178,1336300,1339300,"How are you, Fredo?"
179,1339400,1342000,"My brother Fredo,
this is Kay Adams."
180,1343000,1345300,"- Hi.
- How are you doing?"
181,1347300,1351800,"- This is my brother Mike.
- Are you having a good time?"
182,1351900,1354500,Yeah. This is your friend?
183,1354600,1359200,"I don't know what to do. My
voice is weak. It's weak."
184,1360900,1367400,"Anyway, if I had this part in the picture,
it puts me right back on top again."
185,1367500,1372800,"But this... man won't give it
to me, the head of the studio."
186,1372900,1376200,"- What's his name?
- Woltz."
187,1376200,1380400,"He won't give it to me, and
he says there's no chance."
188,1384700,1386000,Sonny?
189,1387600,1388800,Sonny?
190,1395200,1396400,Sonny?
191,1397300,1400000,"- Sonny, are you in there?
- What?"
192,1400100,1402000,The old man wants you.
193,1403200,1404900,One minute.
194,1419400,1424400,"A month ago he bought the movie
rights to this book, a best-seller."
195,1424500,1428100,"The main character is
a guy just like me."
196,1428200,1430800,I wouldn't even have to act.
197,1431800,1434600,"Godfather, I don't
know what to do."
198,1435900,1440200,"You can act like a man!
What's the matter with you?"
199,1440300,1446000,"Is this how you turned out? A Hollywood
finocchio that cries like a woman?"
200,1446100,1450200,"""What can I do? What can I
do?"" What is that nonsense?"
201,1450200,1451900,Ridiculous.
202,1456700,1459800,"- You spend time with your family?
- Sure I do."
203,1459900,1461500,Good.
204,1461500,1466300,"Because a man who doesn't spend time
with his family can never be a real man."
205,1471900,1475300,"You look terrible.
I want you to eat."
206,1475400,1480700,"Rest, and in a month this Hollywood
big shot will give you what you want."
207,1480800,1483900,"It's too late, they start
shooting in a week."
208,1484000,1487200,"I'm going to make him an
offer he can't refuse."
209,1490000,1495000,"Just go outside and enjoy yourself,
and forget about all this nonsense."
210,1497200,1500200,"- I want you to leave it all to me.
- All right."
211,1525300,1530600,"- What time does my daughter leave?
- Soon, after they cut the cake."
212,1530700,1534300,"Do we give your son-in-law
something important?"
213,1534400,1539700,"Never. Give him a living, but never
discuss the family business with him."
214,1539800,1542600,"- What else?
- Virgil Sollozzo called."
215,1542700,1547200,"- We'll have to see him next week.
- When you come back from California."
216,1548500,1551700,"- When am I going to California?
- Tonight."
217,1551800,1557100,"I want you to talk to this movie big shot
and settle this business for Johnny."
218,1558400,1562600,"If there's nothing else, I'd like
to go to my daughter's wedding."
219,1564700,1567700,"Carlo, we're going
to take the picture."
220,1568700,1570500,Wait a minute.
221,1570600,1572900,"No, Michael. Not me."
222,1577400,1580300,"Okay, that's it. Just like that.
Hold it!"
223,1690400,1693600,"- You need a little more heat on that arc.
- Start talking."
224,1693700,1697100,"I was sent by a friend
of Johnny Fontane."
225,1697200,1700900,"This friend would give his
friendship to Mr. Woltz,"
226,1701000,1703900,"if Mr. Woltz would
grant us a favor."
227,1703900,1706300,Woltz is listening.
228,1706400,1710500,"Give Johnny the part in that war
film you're starting next week."
229,1716200,1721200,"And what favor would your
friend grant Mr. Woltz?"
230,1721300,1724800,"He could make your future
union problems disappear."
231,1724900,1729000,"And one of your stars has just
moved from marijuana to heroin."
232,1729100,1733400,"Are you trying to muscle me?
Listen, you son-of-a-bitch!"
233,1733400,1736000,Let me lay it on the line.
234,1736100,1738100,"Johnny Fontane will
never get that movie!"
235,1738200,1742700,"No matter how many Dago Guinea
greaseballs come out of the woodwork!"
236,1742800,1746700,"- I'm German-Irish.
- Listen here, my Kraut-Mick friend."
237,1746700,1751100,"- I'm going to make trouble for you!
- I'm a lawyer. I haven't threatened..."
238,1751200,1754600,"I know New York's big lawyers.
Who are you?"
239,1754700,1758200,"I have a special practice.
I handle one client."
240,1758300,1760300,I'll wait for your call.
241,1762000,1765000,"By the way, I admire
your pictures very much."
242,1769800,1771300,Check him out.
243,1793800,1796400,"- It's really beautiful.
- Look at this."
244,1796500,1801000,"- It used to decorate a King's palace.
- Very nice."
245,1801000,1803400,"Why didn't you say you
work for Corleone?"
246,1803500,1807800,"I thought you were some cheap
hustler Johnny was running in."
247,1807800,1811200,"- I only use his name when necessary.
- How's your drink?"
248,1811300,1814800,"- Fine.
- Now I'll show you something beautiful."
249,1814800,1817400,"You do appreciate
beauty, don't you?"
250,1820400,1823400,"There you are. $600,000
on four hoofs."
251,1823500,1827500,"I bet Russian czars never
paid that for a single horse."
252,1827600,1829100,Khartoum.
253,1829700,1831000,Khartoum.
254,1832600,1837000,"I'm not going to race him, though.
I'm going to put him out to stud."
255,1838500,1840100,"Thanks, Tony."
256,1840900,1843800,Let's get something to eat.
257,1843900,1847300,Corleone is Johnny's godfather.
258,1847400,1851800,"To the Italian people that's a
very sacred, close relationship."
259,1851900,1855800,"I respect it. Tell him
to ask me anything else."
260,1855900,1858200,This favor I can't give him.
261,1858300,1861600,"He never asks a second favor when
he's been refused the first."
262,1861700,1867900,"You don't understand. Johnny
Fontane never gets that movie."
263,1867900,1871600,"That part is perfect for him.
It'll make him a big star."
264,1871700,1875800,"I'm going to run him out of the
business, and let me tell you why."
265,1877800,1882500,"Johnny Fontane ruined one of Woltz
International's most valuable protégés."
266,1882600,1888000,"We trained her for five years.
Singing, acting, dancing lessons."
267,1888100,1892700,"I spent hundreds of thousands of dollars
on her, to make her a big star."
268,1892800,1895600,Let me be even more Frank.
269,1895600,1898100,"To show you that I'm not
a hard-hearted man."
270,1898100,1900600,"That it's not all
dollars and cents."
271,1900700,1904400,"She was beautiful. She
was young and innocent!"
272,1904400,1909900,"She's the greatest piece of ass I've had
and I've had them all over the world."
273,1909900,1916100,"Then Johnny Fontane comes along with
his olive oil voice and Guinea charm."
274,1916200,1917900,And she runs off.
275,1919200,1923300,"She threw it all away just
to make me look ridiculous!"
276,1923400,1928500,"And a man in my position can't afford
to be made to look ridiculous!"
277,1928600,1931000,You get the hell out of here!
278,1931000,1935400,"If that goombah tries any rough
stuff, tell him I'm no bandleader."
279,1936700,1939700,"Yeah, I heard that story."
280,1940600,1944600,"Thank you for dinner and
a very pleasant evening."
281,1944600,1947500,"Maybe your car can take
me to the airport."
282,1947600,1951200,"Mr. Corleone insists on
hearing bad news immediately."
283,2063900,2067800,"- You're not too tired, are you, Tom?
- No, I slept on the plane."
284,2067900,2071000,I have the Sollozzo notes here.
285,2071100,2072300,Now...
286,2074300,2077900,Sollozzo is known as The Turk.
287,2077900,2079900,"He's supposed to be
very good with a knife,"
288,2080000,2084400,"but only in matters of business
with reasonable complaint."
289,2084500,2087700,His business is narcotics.
290,2087800,2091200,"He has fields in Turkey,
where they grow poppy."
291,2091300,2095100,"In Sicily he has plants to
process them into heroin."
292,2095200,2098700,"He needs cash, he needs
protection from the police."
293,2098800,2102700,"He'll give a piece of the action.
I don't know how much."
294,2102800,2108100,"The Tattaglia family is behind him here.
They have to be in it for something."
295,2109400,2113900,"- What about his prison record?
- One term in Italy, one here."
296,2114000,2116800,"He's known as a top
narcotics man."
297,2116900,2121500,"- Santino, what do you think?
- A lot of money in that white powder."
298,2123900,2125200,Tom?
299,2125300,2129500,"Yes. There's more money in
narcotics than anything else."
300,2129600,2134300,"If we don't get into it, somebody
else will, maybe the five families."
301,2134400,2138900,"With that money they can buy
more police and political power."
302,2139000,2141100,Then they come after us.
303,2141200,2147700,"Now we have unions and gambling, and
that's great, but narcotics is the future."
304,2147800,2152900,"If we don't get a piece of that action,
we risk everything in 10 years' time."
305,2157400,2160500,"So? What's your answer
going to be, Pop?"
306,2165300,2167000,Don Corleone.
307,2169100,2172400,"I need a man who has
powerful friends."
308,2172500,2175300,"I need a million
dollars in cash."
309,2175300,2181200,"I need those politicians that you carry
in your pocket, like nickels and dimes."
310,2182600,2186600,"- What is the interest for my family?
- 30%."
311,2186700,2190700,"In the first year your end should
be three, four million dollars."
312,2190800,2192800,And then it would go up.
313,2194000,2197400,"And what is the interest
for the Tattaglia family?"
314,2199400,2201200,My compliments.
315,2204900,2208300,"I'll take care of them,
out of my share."
316,2208400,2212700,"So I receive 30% for finance,"
317,2212800,2216100,"political influence
and legal protection?"
318,2216200,2217900,That's right.
319,2219200,2223100,"Why do you come to me? Why do
I deserve this generosity?"
320,2223200,2228500,"If you consider a million
dollars in cash just finance,"
321,2228600,2230800,te salud Don Corleone.
322,2241300,2246500,"I said that I would see you, because
I heard you were a serious man,"
323,2246600,2248900,to be treated with respect.
324,2253500,2256800,"But, I must say no to you."
325,2258000,2260800,And I'll give you my reason.
326,2260900,2263800,"It's true, I have a lot
of friends in politics."
327,2265000,2269400,"They wouldn't be friendly long if I was
involved in drugs instead of gambling,"
328,2269500,2275100,"which they regard as a harmless vice,
but drugs is a dirty business."
329,2275200,2280200,"It doesn't make any difference to
me what a man does for a living."
330,2280300,2285600,"But your business is...
a little dangerous."
331,2285700,2290100,"If you're worried about security,
the Tattaglias will guarantee it."
332,2290200,2293700,"- The Tattaglias would guarantee our...
- Wait a minute."
333,2301000,2305800,"I have a sentimental weakness for
my children, and I spoil them."
334,2305800,2309100,"They talk when they should listen.
But anyway..."
335,2309200,2314600,"Signor Sollozzo, my no is final. I wish
to congratulate you on your new business."
336,2314700,2318100,"I know you'll do
well, and good luck."
337,2318200,2323100,"Especially since your interests don't
conflict with mine. Thank you."
338,2343700,2345600,Santino.
339,2345700,2347500,Come here.
340,2349900,2351800,What's the matter with you?
341,2351900,2356500,"Your brain is going soft
from playing with that girl."
342,2356600,2360700,"Never tell anybody outside the
family what you're thinking again."
343,2362000,2363300,Go on.
344,2367200,2370100,"Tom, what's this nonsense?"
345,2370200,2373600,"It's from Johnny. He's
starring in that new film."
346,2375900,2378500,"- Take it away.
- Take it over there."
347,2379800,2381300,And
348,2382400,2384500,tell Luca Brasi to come in.
349,2390700,2394100,"I'm a little worried about
this Sollozzo fellow."
350,2394200,2397100,"Find out what he's got
under his fingernails."
351,2398100,2401800,Go to the Tattaglias.
352,2401900,2406100,"Make them think that you're
not too happy with our family"
353,2407500,2409900,and find out what you can.
354,2427400,2430700,"I got something for your
mother and for Sonny"
355,2430800,2435400,"and a tie for Freddy, and Tom
Hagen got the Reynolds pen."
356,2435500,2438800,"- What do you want for Christmas?
- Just you."
357,2470700,2472600,"Andiamo, Fredo."
358,2472700,2476100,"- Tell Paulie to get the car.
- Okay, Pop."
359,2476200,2480200,"I'll have to get it myself. Paulie
called in sick this morning."
360,2481900,2485200,"Paulie's a good kid. I don't
mind getting the car."
361,2488600,2490800,"Buon natale, Caro. Gràzie."
362,2533400,2537700,"- Luca! I'm Bruno Tattaglia.
- I know."
363,2547600,2548600,You know who I am?
364,2548700,2550000,I know you.
365,2551300,2554900,"You have been talking to the
Tattaglia family... right?"
366,2555900,2559900,"I think you and I
can do business."
367,2561800,2564400,I need someone strong like you.
368,2565100,2567900,I heard you are not happy...
369,2568300,2570600,with the Corleone family.
370,2571400,2573100,Want to join me?
371,2574300,2576200,What's in it for me?
372,2578900,2581800,"$50,000 to start with."
373,2583800,2585000,Not bad!
374,2586700,2588300,Agreed?
375,2647800,2651500,Tom! Tom Hagen. Merry Christmas.
376,2651600,2656500,"- Glad to see you. I want to talk to you.
- I haven't got time."
377,2656600,2659700,"Make time, Consigliere.
Get in the car."
378,2661500,2666000,"What are you worried about? If I wanted
to kill you, you'd be dead already."
379,2666100,2667500,Get in.
380,2678500,2682300,"- Fredo, I'm going to buy some fruit.
- Okay, Pop."
381,2689100,2691900,"Merry Christmas. I
want some fruit."
382,2779400,2783500,"Would you like me better if I were a nun?
Like in the story."
383,2786600,2787600,No.
384,2787700,2792100,"- What if I were Ingrid Bergman?
- Now, that's a thought."
385,2794700,2796600,Michael.
386,2796700,2799100,"No, I wouldn't like you better
if you were Ingrid Bergman."
387,2799200,2801000,What's the matter?
388,2817900,2820600,"They don't say if
he's dead or alive."
389,2842800,2846100,"- Sonny, it's Michael.
- Where have you been?"
390,2846200,2849000,"- Is he all right?
- We don't know yet."
391,2849000,2853100,"There are all kinds of stories.
He was hit bad, Mikey."
392,2855100,2858300,"- Are you there?
- Yeah, I'm here."
393,2858400,2863300,"- Where have you been? I was worried.
- Didn't Tom tell you I called?"
394,2863400,2867400,"No. Look, come home, kid. You
should be with Mama, you hear?"
395,2874900,2876500,"Oh, my God."
396,2880500,2881900,Sonny!
397,2890800,2893100,Stay back there.
398,2893200,2895800,"- Who is it?
- Open up, it's Clemenza."
399,2898300,2901500,"There's more news
about your old man."
400,2901600,2903800,"Word is out that
he's already dead."
401,2904200,2908100,"- What's the matter with you?
- Take it easy!"
402,2908300,2911500,"- Where was Paulie?
- Sick. He's been sick all winter."
403,2911600,2914000,"- How often?
- Only three, four times."
404,2914100,2917900,"- Freddy didn't want a new bodyguard.
- Pick him up now."
405,2918000,2922800,"I don't care how sick he is. Bring
him to my father's house right now."
406,2922900,2926000,"- You want anyone sent over here?
- No. Go ahead."
407,2935200,2939200,"I'm going to have a couple of our
people come over to the house."
408,2942100,2944300,"- Hello?
- Santino Corleone?"
409,2944400,2947200,"- Yeah.
- We have Tom Hagen."
410,2947300,2951000,"In three hours he'll be
released with our proposition."
411,2951100,2954400,"Listen to what he has to say
before you do anything."
412,2954500,2959100,"What's done is done. Don't lose
that famous temper of yours, Sonny."
413,2959200,2960900,I'll wait.
414,2975300,2977300,Your boss is dead.
415,2980100,2984500,"I know you're not in the muscle end
of the family, so don't be scared."
416,2985600,2989500,"I want you to help the
Corleones and me."
417,2993400,2997900,"We got him outside his office about
an hour after we picked you up."
418,2999400,3000700,Drink it.
419,3005400,3008900,"It's up to you to make peace
between me and Sonny."
420,3013100,3015900,"Sonny was hot for
my deal, wasn't he?"
421,3017300,3020100,"And you knew it was the
right thing to do."
422,3021300,3026400,"- Sonny will come after you.
- That will be his first reaction, sure."
423,3027800,3034300,"So you have to talk sense into him.
The Tattaglia family is behind me."
424,3034400,3039500,"The other New York families will go
along with anything to prevent war."
425,3039600,3044800,"Let's face it, with all due respect,
the Don rest in peace was slipping."
426,3047800,3050800,"Ten years ago, could I
have gotten to him?"
427,3054700,3058600,"Well, now he's dead, Tom, and
nothing can bring him back."
428,3060400,3066300,"You've got to talk to Sonny, to the
Caporegimes, Tessio, fat Clemenza."
429,3071300,3073400,"It's good business, Tom."
430,3074700,3079600,"I'll try. But even Sonny won't
be able to call off Luca Brasi."
431,3082600,3084400,"Yeah, well..."
432,3086200,3088600,Let me worry about Luca.
433,3093800,3096200,You just talk to Sonny.
434,3096300,3098500,And the other two kids.
435,3101500,3104000,"- I'll do my best.
- Good."
436,3106400,3108800,Now you can go.
437,3115600,3120300,"I don't like violence, Tom.
I'm a businessman."
438,3120400,3122900,Blood is a big expense.
439,3144100,3146000,He's still alive.
440,3146100,3150000,"They hit him with five
shots, and he's still alive!"
441,3150100,3154900,"That's bad luck for me, and bad luck
for you if you don't make that deal."
442,3199600,3202000,"Your mother is at the
hospital with your father."
443,3202000,3204400,Looks like he'll pull through.
444,3206200,3212900,"It's a lot of bad blood. Sollozzo, Philip
Tattaglia, Bruno Tattaglia, Ramon..."
445,3213000,3216400,"- You gonna kill all those guys?
- Stay out of it."
446,3216500,3218900,"If you get rid of Sollozzo,
everything falls into line."
447,3219000,3223300,"What about Luca? Sollozzo
thinks he can control him."
448,3223400,3227200,"If Luca sold out, we're
in a lot of trouble."
449,3227300,3230800,"- Has anyone been in touch with Luca?
- We've been trying all night."
450,3230900,3235000,"- Hey, do me a favor...
- Luca never sleeps over with a broad."
451,3237100,3242300,"Well, Tom, you're consigliere.
What do we do if the old man dies?"
452,3243400,3249600,"If we lose the old man, we lose the
political contacts and half our strength."
453,3249700,3255400,"The other New York families might
support Sollozzo to avoid a long war."
454,3255500,3260000,"This is almost 1946. Nobody
wants bloodshed anymore."
455,3260100,3261800,If your father dies
456,3264200,3265900,you make the deal.
457,3266000,3270900,"- Easy to say. He's not your father.
- I'm as much a son as you or Mike."
458,3275500,3277000,What is it?
459,3278000,3283800,"- Paulie, I told you to stay put.
- The guy at the gates has a package."
460,3283900,3286000,"Tessio, go see what it is."
461,3289300,3291600,"- Shall I stay?
- Yeah. Are you all right?"
462,3291700,3295400,"- I'm fine.
- There's food. Are you hungry?"
463,3295500,3299100,"- No.
- A drink? Brandy will sweat it out."
464,3299200,3301800,"- Go ahead.
- That might be a good idea."
465,3303500,3309600,"Take care of that son-of-a-bitch.
Paulie sold out the old man."
466,3309700,3313300,"- Make that the first thing on your list.
- Understood."
467,3313300,3317600,"Mickey, tomorrow, get some guys
and go to Luca's apartment."
468,3317700,3321400,"Maybe we shouldn't get Mike
mixed up in this too directly."
469,3324000,3327700,"Hanging around the house on the
phone would be a big help."
470,3328600,3330500,Try Luca again.
471,3339400,3342200,"- What's this?
- A Sicilian message."
472,3342300,3345100,"It means Luca Brasi
sleeps with the fishes."
473,3358900,3360900,"- I'm going.
- When will you be home?"
474,3361000,3362700,Probably late.
475,3365200,3368900,"- Don't forget the cannoli!
- Yeah, yeah, yeah."
476,3371200,3375700,"Rocco, sit on the other side.
You block the rear-view mirror."
477,3377200,3380600,"Sonny's running wild. He wants
to go to mattresses already."
478,3380700,3386600,"We have to find a spot on the West Side.
Try 309 West 43rd Street."
479,3386700,3390200,"- Know a good spot on the West Side?
- I'll think about it."
480,3390300,3394000,"Think while you're driving. I
want to hit New York this month."
481,3394100,3395800,Watch the kids.
482,3406700,3412500,"Paulie, go down 39th Street, pick up
18 mattresses and bring me the bill."
483,3412600,3414000,"Yeah, all right."
484,3414100,3418500,"Make sure they're clean, because the
guys will be there a long time."
485,3418600,3422900,"- They're clean and exterminated.
- That's a bad word to use."
486,3423000,3426900,"Exterminate! Watch out, so
we don't exterminate you!"
487,3433600,3436100,"Pull over. I've got
to take a leak."
488,3478000,3481200,Leave the gun. Take the cannoli.
489,3499400,3502300,"Hey, Mike! Hey, Mikey!"
490,3504200,3506300,"- Yeah.
- Phone call!"
491,3512400,3514600,"- Who is it?
- Some girl."
492,3518900,3521300,"- Hello. Kay?
- How's your father?"
493,3521400,3523400,He's going to make it.
494,3523800,3525700,I love you.
495,3527100,3528700,I love you!
496,3529600,3532200,"- Michael?
- Yeah, I know."
497,3532300,3535200,"- Tell me you love me.
- I can't talk."
498,3535300,3537200,Can't you say it?
499,3538400,3540200,I'll see you tonight.
500,3541000,3544200,"Why don't you tell that
nice girl you love her?"
501,3544200,3549000,"I love you with all my heart. If I don't
see you again soon, I'm going to die!"
502,3550100,3555000,"Come and learn something. You might
have to cook for 20 guys some day."
503,3555100,3558700,"You start with a little
oil, then fry some garlic."
504,3558800,3564500,"Throw in some tomatoes, tomato paste,
fry it and make sure it doesn't stick."
505,3564600,3568600,"You get it to a boil, you shove in
all your sausage and meatballs."
506,3570500,3572600,Add a little bit of wine.
507,3575900,3580300,"And a little bit of sugar.
That's my trick."
508,3580400,3584700,"Cut the crap. I have more important
things for you. How's Paulie?"
509,3584700,3587000,You won't see him no more.
510,3588400,3590900,"- Where are you going?
- To the city."
511,3591000,3594500,"- Send bodyguards with him.
- I'm going to the hospital..."
512,3594600,3597900,"He'll be all right. Sollozzo
knows he's a civilian."
513,3598000,3600000,"- Be careful.
- Yes, sir."
514,3603100,3605400,Send somebody with him anyway.
515,3633500,3636500,"- I have to go.
- Can I go with you?"
