Number,StartMilliseconds,EndMilliseconds,Text
157,921510,925030,"we found 2 receipts. So,
the killer stopped and went back..."
158,925110,926630,to the supermarket.
159,927380,928540,So?
160,930050,933420,"Man, it's his thing.
I've been out in the rain all day."
161,933490,935480,"- This is beginning.
- We've got..."
162,935550,937420,"one dead guy, not three."
163,937490,938650,No motive.
164,939660,942250,Don't start that big brain of yours...
165,942330,943920,"cooking on this, alright?"
166,944400,946330,I'd like to be reassigned.
167,947570,948660,Whoa.
168,948730,951000,What are you talking about?
169,951070,953000,This can't be my last duty.
170,953510,954730,It'll go on and on.
171,955240,957840,You're retiring in 6 days.
172,957910,960940,"You've left unfinished
business before."
173,961010,965010,"Those cases were taken as close
to conclusion as possible."
174,965850,968290,"- And if I may speak freely?
- We're friends here."
175,968350,970120,It's his first assignment.
176,970190,974180,"I knew it. This is not
my first assignment, you dick."
177,974260,975450,It's too soon.
178,975530,978860,"I'm here. You can say that
shit to my face. Captain?"
179,978930,980130,It's too soon for you.
180,981200,982190,Captain...
181,982270,984360,Can we talk in private?
182,984440,985870,This is a personal thing--
183,986270,987710,"Just shut up, Mills."
184,987770,989640,I don't have anyone else...
185,989710,993040,"to put on this and you know it.
This is Metro..."
186,993110,996010,"- you don't just get to swap.
- Give it to me."
187,997380,1000650,"He wants out, fuck him.
See you, have a nice time."
188,1000720,1001980,Give it to me.
189,1002060,1004020,I'll put you on something else.
190,1006630,1008860,"Go on, Mills, just go on."
191,1014900,1018170,"I'm sorry, old buddy,
but it looks like you're stuck..."
192,1018240,1020000,cleaning up the fat man.
193,1027350,1030610,TUESDAY
194,1032550,1035320,MURDER HAS A NEW UPTOWN ADDRESS!
195,1035390,1037220,ATTORNEY FOUND MURDERED
196,1038290,1039820,Quiet down.
197,1040790,1043160,"Alright, calm down. Calm down."
198,1043730,1045220,Quiet down.
199,1048900,1050340,Here's how it'll work:
200,1050900,1054500,"I'll answer questions for 10 minutes
and 10 minutes only."
201,1055080,1059910,"Ask those questions in a calm, sane,
orderly fashion or I will leave."
202,1059980,1061850,Detective? Detective?
203,1061920,1063850,"- Can I have a moment?
- No."
204,1069090,1073750,"I won't discuss the details of this
investigation, so don't bother asking."
205,1092950,1094610,What you got for me?
206,1094680,1096210,"Nothing yet, boss."
207,1099520,1102680,"Why don't you guys go get
a coffee, huh?"
208,1104190,1108390,"We have this breaking story.
Let's go downtown where attorney..."
209,1108460,1111060,Eli Gould was found murdered today.
210,1111130,1115570,"District Attorney Martin Talbot
is taking questions from reporters."
211,1119810,1122070,That's ridiculous and offensive.
212,1122140,1126980,"There is no conflict, and any claim
there could be is irresponsible."
213,1128320,1129580,Now hold on.
214,1131150,1134990,"I just met with law enforcement
officials and they..."
215,1135060,1139290,"assured me that they have their
very best men on this."
216,1139730,1142320,This will be the very definition...
217,1143670,1145100,of swift justice.
218,1147400,1149340,GREED
219,1168860,1170450,"Pardon me, George."
220,1174930,1175950,Somerset.
221,1176030,1177190,Come in.
222,1178530,1179970,You heard the news?
223,1180040,1181470,"Nope, haven't heard."
224,1181540,1184370,"Eli Gould was found
murdered this morning."
225,1184440,1187880,"Someone broke into his law firm
and bled him to death."
226,1188780,1190970,"Wrote the word ""greed""
on the floor."
227,1196790,1199580,"- Greed?
- Yeah, in blood."
228,1199660,1202020,Mills is heading the investigation.
229,1203130,1204590,Excuse me. Excuse me.
230,1205860,1207060,"Don't do that, please?"
231,1210300,1212130,Good for him.
232,1212200,1213630,What will you do...
233,1213700,1215800,"with yourself out there, Somerset?"
234,1215870,1219140,"Oh, I'll work, maybe on a farm.
Fix my house."
235,1219210,1220640,Don't you feel it?
236,1221140,1222910,Don't you feel that feeling?
237,1223710,1226310,You're not going to be a cop anymore.
238,1226380,1228150,That's the whole idea.
239,1229890,1231320,I don't think you'll leave.
240,1232190,1234250,"Hell, you can't leave all this."
241,1236660,1238650,Guy's out walking his dog.
242,1238730,1240250,Gets attacked.
243,1240660,1243260,"His watch is taken, his wallet."
244,1243330,1244660,And while he's lying...
245,1244730,1246330,on the sidewalk helpless...
246,1247070,1249830,his attacker stabs him in both eyes.
247,1251410,1254210,"This happened last night
about 4 blocks from here."
248,1255080,1256140,I read about it.
249,1257080,1258980,I don't understand anymore.
250,1259420,1261250,It's the way it's always been.
251,1261320,1265190,"- Maybe you're right.
- This work is what you're made for."
252,1265260,1267350,I don't think you can deny that.
253,1268490,1270020,Maybe I'm wrong.
254,1272330,1274590,The coroner sent this down for you.
255,1275270,1277700,"Found them in
the fat boy's stomach..."
256,1278100,1281540,"mixed in with the food.
Looks like little pieces of..."
257,1281600,1283370,"- plastic.
- Set them on that desk."
258,1287680,1289200,They were...
259,1289280,1290510,fed to him.
260,1390050,1391040,Lord.
261,1391120,1392880,GLUTTONY
262,1399390,1403830,"This was found behind the refrigerator
in the obesity murder scene."
263,1405130,1406830,"""Long is the way"
264,1406900,1410160,"And hard, that out of hell
leads up to light."""
265,1410240,1411500,It's from Milton.
266,1412200,1413670,"""Paradise Lost."""
267,1414240,1415230,Alright...
268,1415310,1416500,I'm confused.
269,1416580,1419010,It means that this is beginning.
270,1419080,1420340,GLUTTONY
271,1420410,1422510,"This was behind
the same refrigerator..."
272,1422910,1424910,written in grease.
273,1424980,1427080,"There are 7 deadly sins, Captain."
274,1427650,1428910,Gluttony...
275,1431590,1432580,greed...
276,1434990,1437190,"sloth, wrath..."
277,1437260,1439390,"pride, lust..."
278,1440000,1441190,and envy.
279,1441700,1442760,Seven.
280,1442830,1443770,Hold on.
281,1444340,1446670,This is not even my desk.
282,1447570,1449840,You can expect five more of these.
283,1451440,1452670,Wait a minute.
284,1454010,1456110,I can't get involved in this.
285,1458320,1459550,Somerset.
286,1460150,1461380,He wanted it.
287,1463020,1464220,Damn!
288,1464290,1465780,I'm all over it.
289,1500290,1501260,Where to?
290,1504500,1506430,Far away from here.
291,1518480,1521000,"- Just a few things to look up.
- Okay."
292,1521080,1522780,Sit where you'd like.
293,1523580,1524880,How's everybody?
294,1525920,1527440,"Hiya, Smiley."
295,1528190,1530380,"George, the cards are getting cold."
296,1531020,1532290,Duty calls.
297,1548210,1549870,Gentlemen? Gentlemen...
298,1550610,1552080,I'll never understand.
299,1553380,1555140,All these books...
300,1555220,1557650,a world of knowledge right here...
301,1557720,1558880,and what do you do?
302,1559720,1561210,You play poker all night.
303,1561720,1563660,"Hey, we got culture."
304,1563720,1566320,"Yeah, we got culture
coming out of our asses."
305,1569800,1571560,How's this for culture?
306,1600560,1602390,"CHAUCER
CANTERBURY TALES"
307,1621880,1623710,"DANTE
THE DIVINE COMEDY"
308,1650610,1652640,VICTIM FORCED MUTILATE HIMSELF
309,1677210,1680370,"You may want to check these books re:
deadly sins."
310,1680440,1682970,"Dante's Purgatory
The Canterbury Tales"
311,1693890,1695880,was crimson with his blood:
312,1706900,1709000,Even children slain!
313,1729660,1730920,"You know, Smiley..."
314,1731760,1733700,you'll really miss us.
315,1735500,1736930,I just might.
316,1739340,1741430,PLAN OF DANTE'S INFERNO
317,1748340,1750940,The Earthly Paradise
318,1768500,1771090,WEDNESDAY
319,1794820,1796420,Fucking Dante.
320,1796990,1801050,"Goddamn poetry-writing fatggot
piece of shit."
321,1801600,1802660,Fucker.
322,1813840,1815330,"Good work, Officer."
323,1822350,1824120,"Thank you, Lord."
324,1832100,1833620,"Oh, oh, sorry."
325,1835200,1837030,I'll move in a second.
326,1849550,1852140,"- You want your chair?
- You go ahead."
327,1852220,1853050,Yeah?
328,1891920,1892720,Phone.
329,1893890,1896360,"Package deal.
Comes with the office."
330,1901500,1902520,Mills.
331,1903340,1904430,Honey...
332,1904500,1906370,You okay? Something wrong?
333,1907010,1911240,"You dingleberry, I told you
not to call me here when I'm working."
334,1912440,1913880,Yeah. Why?
335,1916510,1917950,Why?
336,1922690,1923950,Okay.
337,1927860,1929050,It's my wife.
338,1929460,1930590,Sorry?
339,1931860,1933520,She'd like to speak to you.
340,1943640,1945470,This is Detective Somerset.
341,1947480,1950240,"Well, yes, it's nice
to talk to you too."
342,1951880,1954250,"I appreciate the offer, but..."
343,1956820,1959090,"Well, in that case I'd be delighted."
344,1960060,1961990,"Yes, thank you very much."
345,1963230,1964320,Bye.
346,1967070,1968330,"Honey, what...?"
347,1976340,1977780,Well?
348,1977840,1979140,Sorry?
349,1980510,1984850,"I'm invited to late supper
at your apartment. I accepted."
350,1984920,1986750,At my... How's that?
351,1987420,1988350,Tonight.
352,1995430,1997360,"Hello, men."
353,1997430,1998690,"- Hi, loser.
- Hi, idiot."
354,2001570,2002930,That's Tracy. Tracy...
355,2004700,2005800,Hello.
356,2006270,2008670,"Glad to meet you.
I've heard a lot about you."
357,2009940,2011930,Except your first name.
358,2013210,2014540,It's William.
359,2015280,2017550,"Well, it's a good name..."
360,2017620,2018640,William.
361,2019390,2021550,"William, I'd like you to meet David."
362,2021620,2025560,"- David, this is William.
- Alright, I'll be right back."
363,2025630,2028820,"- How are the kids?
- Good. They're in the room. Come in."
364,2030630,2032390,"Aw, good dogs."
365,2032470,2035400,"How are all the good dogs?
How are you, pretty?"
366,2046410,2048010,Smells good.
367,2050050,2052350,"Yeah, I mean, thank you."
368,2053090,2055350,"Please have a seat, if you like."
369,2055420,2059420,"- Would you like a drink?
- No. Thanks. I'll wait."
370,2060160,2063360,"Throw that anywhere.
Excuse all this mess."
371,2063430,2065090,We're still unpacking.
372,2067670,2070260,"I hear you were
high school sweethearts."
373,2072670,2074260,"Pretty hokey, huh?"
374,2075510,2076940,You know something?
375,2077510,2080040,On our first date I knew he was...
376,2080110,2081600,"- the guy I'd marry.
- Really?"
377,2083120,2085450,He was the funniest guy I ever met.
378,2090190,2091350,Really.
379,2094460,2096900,It's kind of rare nowadays.
380,2096960,2099230,"I mean, that level of..."
381,2099300,2100390,commitment.
382,2105210,2106640,"Oh, don't worry."
383,2107210,2109470,I won't wear it to the dinner table.
384,2111150,2112410,No matter...
385,2112480,2115140,"how often I see guns,
I just can't..."
386,2115220,2116650,get used to them.
387,2117720,2118950,Same here.
388,2129260,2131930,"- Why aren't you married, William?
- Tracy."
389,2132000,2133260,What the hell?
390,2133330,2135030,I was close once.
391,2136100,2137370,It just didn't happen.
392,2137440,2139370,It surprises me.
393,2140010,2141530,It really does.
394,2142940,2143970,Well...
395,2145450,2149610,"Anyone who spends a significant amount
of time with me finds me disagreeable."
396,2150520,2151950,Just ask your husband.
397,2152020,2153110,Very true.
398,2153450,2155290,"Very, very true."
399,2156020,2158120,How long have you lived here?
400,2158960,2160050,Too long.
401,2164030,2165360,How do you like it?
402,2167300,2168460,You know...
403,2168970,2171300,takes time. Settle in...
404,2172540,2174030,it'll be good.
405,2174110,2176240,"Well, you get numb after awhile"
406,2177710,2179650,There are things to any city...
407,2185390,2186580,Subway.
408,2186990,2189080,It'll go away in a minute.
409,2192830,2194490,This real estate guy.
410,2195160,2197760,"Fucking piece of...
Sorry, honey."
411,2198670,2201930,"He shows us the place a few times,
I think he's good."
412,2202000,2204670,"He's efficient.
Tracy really likes him."
413,2205070,2209440,"Then I start wondering why he'll only
bring us here 5 minutes at a time."
414,2209510,2211410,We found out the first night.
415,2211850,2214180,"The soothing, relaxing..."
416,2214680,2216510,"vibrating home, huh?"
417,2225030,2226360,I'm sorry.
418,2233540,2235470,"Yeah, alright, laugh it up."
419,2238210,2240610,I don't know why you're laughing.
420,2244450,2246140,"Alright, already."
421,2250220,2252380,He had to get into the building...
422,2252460,2256480,"before the office closed.
Gould would have been working late?"
423,2256560,2259790,"I'm certain. He was the biggest
defense lawyer in town."
424,2259860,2263230,"- Infamous, really.
- Body was found on Tuesday morning."
425,2263300,2267740,"The office was closed on Monday.
So he could have gotten in on Friday."
426,2267800,2270860,"Laid low till the cleaning crew left,
then had..."
427,2270940,2274400,"his way with Gould Saturday, Sunday,
maybe Monday."
428,2274910,2275740,Look.
429,2276810,2278610,"Gould was bound, right arm free."
430,2278680,2280840,He was handed a butcher's knife.
431,2282820,2284720,Check out the scale.
432,2284790,2286050,A pound of flesh.
433,2292830,2294260,"""One pound of flesh"""
434,2294330,2296820,"""No more no less
No cartilage..."
435,2296900,2298090,No bone...
436,2298170,2300530,"only flesh"". ""Merchant of Venice."""
437,2300600,2301940,Didn't see it.
438,2302010,2305070,"""This task done...
And he would Go Free""."
439,2305640,2307270,I tell you that chair was...
440,2307340,2310040,"- soaked through with sweat.
- Of course."
441,2310680,2313450,"The killer wanted Gould
to take his time..."
442,2313950,2315940,deciding which cut...
443,2316020,2317210,to make first.
444,2317820,2319220,Imagine it.
445,2319290,2321120,There's a gun in your face.
446,2321790,2324090,"Which part of your body
is expendable?"
447,2324730,2326460,The love handle.
448,2326960,2329560,"Cut along the side
of his own stomach."
449,2330030,2334270,"Let's take a fresh look at these.
The corpse is there, but..."
450,2334340,2337800,"Iook through it.
Edit out your initial shock."
451,2337880,2342900,"The trick is to find one item,
one detail and focus on it..."
452,2342980,2345410,until it's an exhausted possibility.
453,2345480,2347450,I'll get another beer. Beer?
454,2347520,2349320,"Wine, please."
455,2358230,2359590,He's preaching.
456,2360230,2361490,Punishing.
457,2363500,2366490,"The sins were used
in medieval sermons."
458,2367340,2369460,"7 cardinal virtues,
7 deadly sins..."
459,2369540,2372810,"- used as teaching tools.
- Yeah. Like in..."
460,2372880,2376570,"- ""The Parson's Tale,"" and Dante.
- You read them?"
461,2376650,2377770,Yeah.
462,2377850,2380320,"Parts. Remember in ""Purgatory""..."
463,2380390,2384880,"Dante and his buddy climb up the hill
and check out all the sinners?"
464,2386060,2389720,"- The Seven Terraces of Purgation.
- Yeah, right."
465,2389790,2393160,"But there pride comes first,
not gluttony."
466,2393230,2394720,For now let's consider...
467,2394800,2397790,the books as the killer's inspiration.
468,2397870,2400840,"The sermons were about atonement
for sin."
469,2400910,2403340,"These murders are like
forced attrition."
470,2403410,2404900,Forced what?
471,2404980,2408170,"Attrition's when you regret your sins,
but not because..."
472,2408250,2412150,"- you love God.
- Because there's a gun in your face."
473,2415990,2417180,No fingerprints.
474,2417260,2418690,Nope.
475,2418760,2421850,"- Totally unrelated victims.
- Yep."
476,2421930,2424690,And no witnesses of any kind.
477,2424760,2426420,Which I don't get...
478,2426500,2429430,"because the fucker
had to get back out."
479,2430340,2434600,"In any major city, minding
your own business is a science."
480,2435370,2438900,"In rape prevention, the first thing
they teach you is never cry for help."
481,2439710,2441370,"Always yell, ""Fire!""."
482,2441450,2442880,Nobody answers help.
483,2442950,2444970,"Holler ""fire,"" they'll come."
484,2445050,2446780,That's fucked up.
485,2446850,2449620,"He must have left
another puzzle piece."
486,2451690,2455960,"You know what? Thank you for talking
this out, but I must sleep."
487,2456360,2457620,Walk the dogs.
488,2457700,2460220,This is just to satisfy my curiosity.
489,2460300,2464290,"- I'm leaving at the end of the week.
- Shit. No, wait."
490,2465870,2468900,"Gould's wife. She was out of town
at the time."
491,2468970,2472310,"- So this means she saw something.
- What if it's a threat?"
492,2472380,2476410,"I put her in a safe house.
She wasn't too happy about it."
493,2484290,2486920,What if it isn't what she has seen...
494,2486990,2491220,"but what she's supposed to see
but hasn't had the chance?"
495,2491300,2493090,"Yeah, okay. What?"
496,2493170,2494660,I don't know.
497,2496500,2498440,But that's the one thing.
498,2543880,2545210,I'll sign us in.
499,2545720,2547210,Must see Mrs. Gould.
500,2553960,2555330,Mrs. Gould?
501,2561470,2564030,"Mrs. Gould, I'm sorry.
I truly am."
502,2564740,2566540,I don't understand.
503,2566970,2569600,I need you to look at each photo...
504,2570110,2571740,very carefully.
505,2571810,2575410,"Look and see if there's anything
strange or..."
506,2575480,2578080,"out of place, anything at all."
507,2578990,2580350,I don't see anything.
508,2581320,2583920,"Please, I can't do this right now."
509,2583990,2585080,Okay.
510,2586260,2587750,It's got to be now.
511,2587830,2589760,There may be something we missed.
512,2599340,2600530,Wait.
513,2600610,2601580,What?
514,2601640,2602700,Here.
515,2606180,2609270,"This painting, it's upside down."
516,2617020,2619120,"- Your men didn't move this?
- No."
517,2619190,2621560,"Those shots were taken
before forensics."
518,2625030,2626120,Nothing.
519,2627370,2629390,There's got to be something.
520,2640310,2642980,"- He moved the screws to rehang it.
- Yep."
521,2647320,2648910,What the fuck is that?
522,2650390,2651820,Switchblade.
523,2660000,2661760,Goddamn it.
524,2665070,2667510,There must be something.
525,2672680,2674770,He didn't paint the fucking thing.
526,2682690,2685660,"No, he's fucking with us,
that's what he's doing."
527,2686860,2689090,"See this, this is us."
528,2690870,2692530,Just wait a minute.
529,2695340,2698640,"- Somerset's climbing on the furniture.
- Wait a minute."
530,2704210,2706080,You're kidding me.
531,2706150,2708140,Call the print lab.
532,2713390,2714720,"Oh, man."
533,2718230,2719660,Honestly...
534,2719730,2722320,have you ever seen anything like this?
535,2726540,2728090,HELP ME
536,2728170,2731110,"The swell pattern tells me
that they're not..."
537,2731170,2733440,the victim's fingerprints.
538,2743790,2745690,"I don't know, man."
539,2745760,2747880,I say he's whacked enough.
540,2749630,2750820,It doesn't fit.
541,2751630,2753290,He doesn't want to stop.
542,2753360,2754450,Who knows.
543,2754530,2758690,"Freaks out there doing their
evil deeds they don't want to do."
544,2758770,2761290,"""The voices made me do it""."
545,2761370,2763300,"""Jodie Foster made me do it""."
546,2763370,2764840,It can take...
547,2764910,2769000,"3 days to make a match,
so maybe you guys want to cross..."
548,2769080,2770810,your fingers somewhere else.
549,2774380,2777320,"You meant what you said to Mrs. Gould,
didn't you?"
550,2777390,2779150,About catching this guy.
551,2782660,2785250,"Wish I still thought
the way you did."
552,2786730,2790100,"Tell me what the hell it is
you think we're doing?"
553,2791000,2792870,Picking up the pieces.
554,2794370,2799270,"We're collecting all the evidence,
taking all the pictures and samples..."
555,2799340,2801440,writing everything down...
556,2801510,2803840,noting the time things happened.
557,2805180,2806270,That's all?
558,2806880,2808440,That's all.
559,2808520,2812290,"Putting everything into neat piles
and filing it away..."
560,2812860,2816350,"on the off chance it'll be needed
in the courtroom."
561,2819030,2822290,"Picking up diamonds
on a deserted island..."
562,2822370,2825530,saving them in case we get rescued.
563,2828610,2829630,Bullshit.
564,2832380,2836180,"Even the most promising clues
usually only lead to others."
565,2837580,2840980,So many corpses roll away unrevenged.
566,2843950,2847550,"Don't try to tell me you didn't
get that rush tonight."
567,2848730,2850160,I saw you.
568,2851060,2853050,We're getting somewhere.
569,2863210,2865800,THURSDAY
570,2868580,2870240,"Wake up, Glimmer Twins."
571,2870580,2872170,We got a winner.
572,2878390,2882160,"He uses the name Victor.
His real name is Theodore Allen."
573,2882230,2884850,"Homicide found his prints
at the scene."
574,2884930,2888590,"He's got a long history
of serious mental illnesses."
575,2888670,2891330,"He got a very strict
Southern Baptist upbringing."
576,2891840,2894860,"Somewhere along the line
they fell short."
577,2894940,2898430,"Victor dabbled in drugs, armed robbery
and assault, spent time..."
578,2898510,2901710,"in prison for the attempted rape
of a minor."
579,2901780,2905610,"His lawyer made sure that didn't
last long. By the way..."
580,2905680,2908450,"the lawyer was Eli Gould,
the ""greed"" victim."
581,2908850,2911220,"We'll stop this today,
ladies and germs."
582,2911290,2915780,"Victor's been out of circulation for
awhile, but we've a residence for him."
583,2915860,2918390,"- You're not buying this?
- Doesn't seem..."
584,2918460,2920060,"Iike our guy, does it?"
585,2920130,2921190,You tell me.
586,2922370,2924530,"Our killer seems to have
more purpose."
587,2953400,2954890,You ever take a bullet?
588,2954970,2958100,"Never in my thirty-four years,
knock on wood."
589,2959910,2961500,I've only taken my gun out...
590,2961570,2964100,3 times wanting to use it.
591,2964180,2965840,Never pulled the trigger.
592,2965910,2967110,Not once.
593,2967650,2968480,You?
594,2969010,2972850,"Yeah. No, I never took a bullet,
but..."
595,2972920,2975510,"I pulled my gun once.
Shot it once."
596,2975590,2977680,"- Really?
- It was my first one of these."
597,2977760,2979950,We were a secondary unit.
598,2980030,2982860,"I was pretty shaky going in.
I was a rookie."
599,2983260,2988030,"We bust open the door looking for this
junkie, the fucker opened fire on us."
600,2989270,2991200,One cop got hit in the arm.
601,2993270,2994970,"Christ, what was his name?"
602,2996580,3001040,"It spun him like a top... no, Well,
more, you know, more like slow motion."
603,3002450,3004040,I remember...
604,3005720,3007310,riding in that ambulance...
605,3007390,3008720,"and, well..."
606,3008790,3010220,he died right there.
607,3010620,3011820,Right there.
608,3012730,3014960,"Christ, what was his fucking name?"
609,3092870,3095400,SWAT goes before dicks.
610,3099150,3100640,They love this.
611,3101550,3102610,Police!
612,3107820,3108810,Clear!
613,3133510,3134950,"Good morning, sweetheart."
614,3136250,3139010,"Get up now, motherfucker. Now!"
615,3148260,3150030,"Get up, you sack of shit."
616,3156940,3158100,"Oh, fuck me."
617,3158710,3159640,Dicks!
618,3160340,3162470,"You'll want to come
take a look at this."
619,3165850,3166970,Dicks!
620,3174290,3175550,Jesus.
621,3175620,3176820,Victor?
622,3176890,3179330,"- What the hell?
- It's just Victor."
623,3179390,3181060,"- Call an ambulance.
- What the fuck?"
