Number,StartMilliseconds,EndMilliseconds,Text
98,544721,549176,"I would die to make that
the way Izmer is run."
99,549221,551743,What can I do to stop Profion?
100,551787,554548,You must outsmart him.
101,554587,557780,"Over the past years,
I have been searching..."
102,557819,561649,"for an ancient artifact
called the Rod of Savrille."
103,561686,564311,"It holds the same powers
as your Scepter..."
104,564352,566442,with one difference...
105,566484,569348,It controls Red Dragons.
106,569384,571145,If you could obtain it...
107,571184,573808,"you could relinquish
your Scepter to the Council..."
108,573849,576474,"and still have protection
against Profion."
109,576516,578947,"I must have
that Rod of Savrille!"
110,578982,581607,"With one wave of it,
I will topple her..."
111,581648,586909,"and bring down that useless
Council of idiots with her."
112,587914,590902,"What is your wish, my lord?"
113,594746,599575,"Pay a visit to the Magic School
and see our friend Vildan."
114,599612,601771,"Persuade him to give you
the scroll of which he speaks..."
115,601812,604505,and bring it here to me.
116,608211,609575,"And, Damodar..."
117,610578,612873,"make sure that he's
no longer around..."
118,612910,616364,"to give our young Empress
any more good advice."
119,620142,621438,"Come, my friend."
120,628474,630439,"Ridley,
why it got to be so high?"
121,630473,631734,"Snails, let go of me."
122,631774,634103,"Can't we just rob
the first floor next time?"
123,634140,635333,Hurry up.
124,635373,638065,"Why don't we just rob God
while we're up here?"
125,638105,639230,"Come on, Snails."
126,639272,640965,"I thought you said
this was going to be easy."
127,641005,642903,"No, I said it wasn't impossible."
128,642939,644700,"That's the same thing
you said..."
129,644738,646260,"when we robbed
that little Halfling's house."
130,646305,647793,Who'd he catch? Me.
131,647837,649826,"Who'd he beat
from the waist down? Me."
132,649871,652166,"- Are you going to jump?
- You going to catch me?"
133,652204,653692,"- I'm going to catch you.
- Promise?"
134,653736,655429,I promise. Now jump.
135,655469,656628,All right.
136,660502,661661,Sorry.
137,663001,664523,I thought I heard something.
138,664568,667625,"You did.
Me hitting the ground."
139,671867,673423,That is a big Dragon.
140,676832,678593,Now we're talking.
141,679832,682161,All right. Let's get to work.
142,691764,693457,"I've already told you, Marina."
143,693497,694792,The Empress can't use...
144,694829,696795,"her Scepter
of Gold-Dragon control..."
145,696829,699794,"or Profion will paint her
as a tyrant to the Council."
146,699828,703123,"Profion must be made
to expose himself to them."
147,703161,705592,"Damn it, I know it's here.
Where is it?"
148,705627,707116,It should be right here.
149,707161,709126,"Are you sure you put it away
in its proper place?"
150,709160,710989,I'm sure.
151,711027,712323,"You're sure, are you?"
152,712360,715950,"Then why is it filed here
with these volumes on alchemy?"
153,715992,718185,It belongs in Dracology.
154,718226,719657,Where is it?
155,719692,721658,I know I've got it somewhere.
156,721692,723816,"Ah, yes, this was it."
157,723858,726051,"Really, Marina,
you must stop dawdling."
158,726091,729284,"The Empress only has
three days until the Council..."
159,729324,731846,"forces her to relinquish
her Scepter to them."
160,731890,733651,"- I'm sorry.
- That's all right."
161,733690,736484,"You must understand
the seriousness of our task."
162,736522,738818,"I just feel like I should be
doing something more..."
163,738856,740048,than shelving books.
164,740088,741747,"I understand, Marina..."
165,741788,745220,"but you must learn
to be patient to maintain focus."
166,745254,747879,"That's the best help
you can provide just now."
167,747921,749409,I suppose you're right.
168,757419,761373,"I never saw a scroll
so hard to decode!"
169,761418,763680,"It's protected
by very ancient magic."
170,763718,766706,"Marina,
fetch me some Manticore wing."
171,776416,778381,"- What is that?
- A Dragon tooth."
172,778415,780313,"- Put it back!
- Just a Dragon tooth."
173,780348,782643,"- Put it back.
- A Gold Dragon tooth?"
174,782681,785306,"- It's too big. Put it back.
- Come on, Ridley."
175,800878,802434,Here.
176,803244,805369,"What'd you give me
the rodent for?"
177,805411,807070,Pick it up! Come on.
178,807944,810307,"You already got enough of these
at your house."
179,810343,812206,Look at this.
180,813343,816433,We're going to be rich.
181,819842,821966,"You know how much
we could get for one of these?"
182,822008,823235,Don't touch that!
183,826141,829300,"One of the lab creatures
must have got loose again."
184,829340,830805,"Marina, check on it."
185,830840,832033,Right.
186,837072,838298,"Snails, relax."
187,841438,842596,It's an illusion.
188,844604,845729,I knew that.
189,845771,847396,Don't touch anything else!
190,847437,848595,All right.
191,853136,855159,What are you doing?
192,855203,856896,We're the...
193,856936,859561,The cleaning crew.
194,859602,860726,Right.
195,860768,862666,This is dirty.
196,862701,864859,Cleanup crew's more like it.
197,864901,867129,You're Thieves trying to rob us.
198,874866,879059,"She must've put a holding spell
on us with that bracelet."
199,879099,881690,"It must be the only way she can
get guys to come home with her."
200,881732,883697,"I'd have to put a feeble-mind
spell on myself..."
201,883731,885356,to want to take you home.
202,886697,887855,That was funny.
203,887897,889363,"You're going
to the city dungeon."
204,889397,890555,That wasn't.
205,890596,891721,What a relief.
206,891763,893955,"I'll be thanking you
when they cut my head off."
207,893996,896326,"You should.
It'd be an improvement."
208,897929,899656,"There's that superior
intelligence..."
209,899695,901592,you Mages are so famous for.
210,901628,904060,"Yes, well,
speaking of intelligence..."
211,904095,906889,"what kind of genius
would break into a Magic School?"
212,906927,909290,"He'd have to be
really stupid or..."
213,909326,910587,Or what?
214,910627,912217,Well...
215,913493,914719,Master!
216,918325,921086,"If you don't tell me
which scroll it is..."
217,921125,923522,I'll have to kill you painfully.
218,923558,925183,Never!
219,941854,944445,"Are you crazy?
You just zapped..."
220,944487,946180,"The Chief
of the Crimson Brigade!"
221,947354,949377,To the streets of Sumdall!
222,950686,952584,"Follow them, you fools!"
223,952620,954881,Where are we going?
224,958951,961110,"Hey, nice trick!"
225,961152,962640,"No, the other way!"
226,962684,965548,Watch out!
227,973150,974547,"Lady, please, stop and listen."
228,974582,976047,"Escapes are
our bread and butter."
229,981481,983242,"- What's that?
- I don't know!"
230,983281,985247,"Get this rope off
so I can deal with it!"
231,987780,991234,"Can't nobody get a moment
of peace around here?"
232,991280,993507,I ought to...
233,1000612,1001941,Nice lid.
234,1001978,1003876,You shouldn't have done that.
235,1003911,1005103,Check that door.
236,1006144,1008167,It's locked! It's locked!
237,1021308,1022773,Follow me!
238,1022808,1025000,"If you think I'm going
in that filthy mess..."
239,1025040,1026199,That's disgusting!
240,1035105,1041333,"Post Brigades at every
sewer entrance and exit."
241,1041371,1044598,I want them found...
242,1044971,1046561,now.
243,1050337,1053564,"Marina of Pretensa,
student Mage..."
244,1053603,1057432,"is sought for the brutal murder
of Vildan Vildir."
245,1057468,1058593,A reward will be...
246,1058635,1059794,I can't believe this!
247,1059835,1061595,"You better believe it.
They're framing us."
248,1061634,1063395,"They're framing you.
You're nothing but a Thief."
249,1063434,1066298,"They can't be framing me.
I'm an aristocrat. I'm a Mage."
250,1066334,1068697,"A low-level Mage...
completely expendable."
251,1068733,1070699,Practically worthless.
252,1070733,1072426,This is ridiculous.
253,1072466,1074522,I'll go to the authorities.
254,1074565,1076690,I can't go to the authorities.
255,1076732,1078993,"That's right.
They'll toss you in prison..."
256,1079031,1080724,"and torture you
till you confess."
257,1080764,1083457,"You better tell us,
'cause like the man said..."
258,1083498,1085020,we're your accomplices.
259,1087563,1088960,All right.
260,1088996,1090223,Come on!
261,1108227,1110022,You allow...
262,1110060,1113389,"a slip of a girl
to escape you..."
263,1114392,1116914,with the scroll...
264,1116959,1120913,"and now Norda,
the Empress' finest tracker..."
265,1120958,1122617,is in pursuit...
266,1123991,1128820,"and you tell me
not to concern myself?"
267,1128857,1131550,It was a mistake.
268,1131590,1134987,It will not happen again.
269,1135022,1136715,There you are right.
270,1138921,1140716,And here's why...
271,1182148,1185840,"Just a friend I'm sending along
for the ride."
272,1185880,1190141,"A gentle reminder
not to make any more mistakes."
273,1191279,1193540,"The moment you deliver me
the Rod..."
274,1193579,1195942,I'll ensure that he...
275,1195978,1197274,it...
276,1197312,1198868,vacate the premises.
277,1201144,1203042,Now...
278,1203077,1205440,may I suggest...
279,1205477,1209239,"that once you two have become
fully acquainted..."
280,1209276,1211867,"you follow the Empress'
tracker Norda."
281,1211909,1214636,"She happens to be good
at her job."
282,1214676,1217607,"She will lead you
to our missing friends..."
283,1217641,1218971,and the scroll...
284,1219008,1222098,"and this time, Damodar..."
285,1222141,1224800,don't fail me.
286,1255335,1256925,It's about time!
287,1262301,1267562,"If we find the Rod, the Empress
heaps us with gold, huh?"
288,1269666,1272564,"Why don't you try and rise above
being a Dwarf?"
289,1272599,1276224,"This isn't about gold.
It's about saving our Empire."
290,1276265,1278560,"Empire?
Who cares about the Empire?"
291,1278598,1281586,"You Mages are the only ones
who benefit from it."
292,1281630,1283858,"Oh, really? That's
an interesting sentiment..."
293,1283897,1285885,"coming from a guy
who steals things for a living."
294,1287830,1290694,"Have you ever heard
of honor amongst Thieves?"
295,1290729,1293717,"We might live outside the law,
but we respect each other."
296,1293762,1297421,"Unlike a bunch
of back-stabbing Mages."
297,1297462,1300985,"That is just the sort of
half-baked, illiterate drivel..."
298,1301028,1304585,"that proves Commoners
really are common."
299,1305793,1308054,"That's it. We're out of here.
Come on, Snails."
300,1308093,1310525,"We'll go into hiding.
She can find the Rod herself."
301,1310560,1312048,Fine.
302,1318658,1320180,I thought you were leaving.
303,1320224,1322053,Mind if we eat first?
304,1322091,1324250,No. Be my guest.
305,1332656,1334746,"Those red marks there
look like the locks..."
306,1334788,1337084,"my father used to put on plans
in his carriages."
307,1337122,1339019,Please.
308,1339054,1343349,"This is an ancient scroll,
not a blueprint for a bucket."
309,1343387,1345353,"You don't seem to know
what you're doing..."
310,1345387,1347614,"so you might as well let me
have a look."
311,1347653,1349619,Give that back!
312,1349653,1352278,"Let's see. He used to put
his fingers like this..."
313,1352319,1354080,"and then he'd say
something like..."
314,1354119,1357551,"Alanor, salah...
What was that word?"
315,1357585,1358709,Bidet.
316,1358751,1361444,Bidet? Bidara! Bidara.
317,1361484,1364916,"Alanor, salah, bidara!"
318,1370149,1372444,"Can't blame me for trying.
At least l..."
319,1380414,1382971,"See that there?
I knew that boy had talent!"
320,1385747,1388473,"Alanor, salah, bidara!"
321,1414308,1417069,Do not let them escape...
322,1417108,1420403,"or you will suffer
a fate far worse..."
323,1420441,1424736,"than that which hath
been inflicted upon me."
324,1424773,1430034,"So there I am, hogtied,
lying on my back."
325,1431073,1433800,"This Orc starts poking me
with the spear."
326,1433838,1436361,Kind of a no-win situation.
327,1436404,1439598,"So, I say to myself,
""What do I got to lose?"""
328,1439638,1442069,"So, I take that spear
and bite it."
329,1442104,1443865,And I start chewing.
330,1449903,1451834,Idol of idols.
331,1456535,1458433,With an Elf.
332,1458468,1460729,You got to be kidding.
333,1460767,1464392,"The problem with Elves is
they got no meat on their bones."
334,1464434,1468058,"You got to get yourself
a nice 250-pound Dwarf."
335,1468099,1472088,"With hair on her chin
you can hang on to."
336,1489729,1491059,"Excuse me, little man."
337,1497128,1499093,"You looking for somebody
in particular?"
338,1499127,1501423,Or are you just looking for...
339,1501460,1503824,somebody?
340,1505160,1507058,Actually...
341,1507093,1509490,"I'm looking for someone
just like you."
342,1511492,1513117,What a coincidence...
343,1513159,1515522,"'cause I was looking for someone
just like you."
344,1515558,1517819,We got to celebrate.
345,1517857,1522186,"Bartender, give me a bottle
of your best wine."
346,1523823,1525119,Make that your cheapest.
347,1556317,1557976,Wait.
348,1559284,1562215,I need the girl.
349,1569416,1570881,Bar fight!
350,1576048,1577412,Get them!
351,1578514,1579878,This ain't the time for romance!
352,1579914,1582209,"- What are you doing?
- Come on! Come on!"
353,1585413,1587675,"Wait, I got to go back.
I think I'm in love!"
354,1587713,1590008,"With an Elf?
They think Humans are a joke!"
355,1590046,1591875,"All right, I lied.
I just want to hit it!"
356,1602643,1605336,Let's get Ridley out of here.
357,1605376,1607739,"Bidet, bidet, bidet."
358,1609076,1610871,"That Wraith
must have been defective."
359,1610909,1612999,"- He seemed reliable to me.
- He did not."
360,1617708,1620071,"It's Damodar, man.
He's onto us."
361,1620107,1623004,"With what we've walked into,
everyone's going to be onto us."
362,1623040,1625665,"What do you mean,
everybody's onto us?"
363,1625706,1627865,"Go ahead.
Tell him what you got us into."
364,1627906,1629769,Me? But you...
365,1630772,1633795,"Go ahead.
Tell me what you got us into."
366,1633838,1635928,"According to the Wraith
inside the scroll..."
367,1635971,1638698,"the Rod we're looking for
caused the Great War."
368,1640804,1642099,Is that all?
369,1643770,1645668,Have you lost your damn mind?
370,1646669,1649226,What does this Rod do?
371,1649269,1652359,"It's supposed to have the power
to control Red Dragons."
372,1652402,1653924,I don't know about you...
373,1653968,1655957,"but this sound
like a pretty bad idea to me."
374,1656001,1657296,It gets better.
375,1657334,1659391,"This map
leads to a Dragon temple."
376,1659434,1662093,"To get in, we have to get
the Eye of the Dragon..."
377,1662134,1663793,"from the Guildmaster
of the Thieves Guild..."
378,1663833,1665389,in Antius City.
379,1665433,1666558,Xilus?
380,1666599,1667724,No. Get...
381,1667766,1668959,No way!
382,1668999,1670294,I told her she's crazy...
383,1670332,1673059,"but she keeps going on about
Profion and the Empress."
384,1673098,1674358,Profion?
385,1674398,1676364,"They can
take care of themselves."
386,1676398,1677625,I suggest we lay low...
387,1677664,1680959,"let the whole thing blow over,
come back, rob everybody."
388,1680997,1683019,That's all. Let's go.
389,1683063,1685551,"Snails,
there's one more small problem."
390,1689062,1691221,Problem?
391,1691262,1692852,"What's the problem, Ridley?"
392,1695994,1698482,"I kind of committed us
to find it."
393,1698527,1702686,"Ridley, how could you
do something like that?"
394,1707459,1709220,You...
395,1712858,1714154,I can't believe this.
396,1714191,1716554,I can't believe...
397,1716591,1719681,"""This is our big chance, huh?"
398,1719723,1721882,"""Let's rob the magic school.
This is our big chance!"""
399,1721923,1723411,"That's what you said to me,
right?"
400,1723456,1724581,This is...
401,1724623,1726679,"dumb, dumb, dumb, dumb."
402,1726722,1727983,Dumb!
403,1728023,1730954,"I got a new name for dumb.
""Ridley."""
404,1730988,1733545,"This is the Ridley-est thing
I ever heard of."
405,1736154,1738347,"I'll understand
if you don't want to go."
406,1740186,1741880,What do you mean I can't go?
407,1744186,1746674,"Look, all I'm saying is that..."
408,1746719,1750810,"don't you think this is just
a little bit out of our league?"
409,1750852,1752113,Just a little bit?
410,1752152,1753742,"Snails, listen to me, OK?"
411,1753785,1756012,"This Eye of the Dragon
we're supposed to get?"
412,1756051,1758539,"It's a ruby
the size of your fist."
413,1758584,1760573,I don't...
414,1760617,1762582,A ruby the size of a fist?
415,1762616,1766048,"Yeah. We'll use her to help us
get it, and we'll take off."
416,1766082,1767843,We'll make a fortune.
417,1770281,1771508,Trust me.
418,1773714,1775509,I hate when you say that!
419,1783513,1785876,"Ridley, I know I'll regret this."
420,1785912,1788605,"I knew you'd come
through for me!"
421,1788645,1790668,Don't touch me.
422,1790711,1792143,"OK, just a little bit."
423,1792178,1793837,We're in.
424,1795344,1797469,How about you?
425,1800844,1803332,I don't see what choice I have.
426,1803377,1807308,"Just tell me one thing...
If I help, who'll pay me?"
427,1811241,1815435,We'll worry about that later.
428,1821173,1824070,"That's a terrible way
to do business."
429,1849435,1852265,"I didn't do it.
I didn't do it!"
430,1852301,1853699,Get out of here!
431,1878330,1879660,"Ridley, check it out."
432,1882663,1884390,Let's go.
433,1907625,1911022,"Listen, we're looking for
esteemed Guildmaster Xilus."
434,1911058,1912455,We thought you'd know him.
435,1912491,1914582,The only thing I know is...
436,1914624,1916987,"you ought to take your business
out of town..."
437,1917024,1920649,"before you get the words
""outsiders not appreciated""..."
438,1920690,1924314,"branded right where
your nose used to be."
439,1924356,1925788,Get it?
440,1930488,1932181,Thanks for your time!
441,1933887,1936910,"If I ain't drinking,
you sure ain't shopping!"
442,1936954,1938419,Come on!
443,1941353,1943819,"There you are!
Where have you been?"
444,1943853,1945909,"Don't look at us, all right?"
445,1945952,1947213,We're just shopping.
446,1947252,1949615,"Is that three-eyed
hyphen bastard watching us?"
447,1953851,1955316,If we follow him...
448,1955351,1957010,"he'll probably lead us
into the Guild."
449,1958317,1959475,There he goes.
450,1959516,1961482,Let's go.
451,1985179,1986338,Come on.
452,2004875,2007397,"Elwood, we'll go in.
You keep a lookout."
453,2017606,2019004,Nice.
454,2022139,2024105,Isn't that Tollum?
455,2024139,2026331,"The guy
that kidnapped the Duke of..."
456,2029604,2031627,Let's keep 'em walking.
457,2032838,2034235,Let's go find Xilus.
458,2034271,2035702,That won't be necessary.
459,2037203,2039601,"Like I said,
""Outsiders not appreciated."""
460,2039637,2041068,You was talking to us?
461,2041103,2042659,"We was confused
'cause your third eye..."
462,2042703,2044225,"was looking at somebody
completely different."
463,2044269,2045667,Take 'em away!
464,2047969,2049264,Don't touch me!
465,2049301,2051426,Get off me! Get off of me!
466,2055867,2057662,"Where do you think
they took Snails?"
467,2057700,2060928,"Don't worry. He'll be fine.
Just let me do the talking."
468,2060967,2062626,So this is it?
469,2062666,2064824,Everything a Thief strives for?
470,2066966,2068659,You must be Xilus.
471,2068699,2071324,"Ridley Freeborn. Practitioner
of the larcenous crafts."
472,2071364,2074194,"Member in good standing
of the Sumdall Guild."
473,2074230,2077321,It's a pleasure to meet you.
474,2077363,2079295,A fellow Thief.
475,2079330,2082091,The pleasure's all mine.
476,2082129,2083492,See?
477,2083529,2085085,"Sumdall, eh?"
478,2085128,2087151,How is old Sumdall?
479,2087195,2089490,"That's a pretty tough town,
isn't it?"
480,2089528,2091118,All those Mages.
481,2091161,2092786,We get by.
482,2092827,2095293,"Yes, well, I think you
must be very accomplished..."
483,2095327,2098952,"to have such a precious morsel
traveling with you."
484,2101160,2104091,What might I do for you?
485,2104125,2105750,The unity of our kingdom...
486,2105792,2109588,"We understand you have something
called the Eye of the Dragon."
487,2109625,2111147,We desperately need it.
488,2112457,2116253,"Yes, well, I'm always happy
to help a fellow Thief."
489,2116290,2120415,"Have you ever heard
of the Antius Guild Maze?"
490,2121723,2124586,"Of course.
Every Thief has heard of it."
491,2124622,2125918,Wonderful.
492,2125956,2128750,"Then you'll know
that the Eye of the Dragon..."
493,2128788,2131913,"is the prize at the center
of my Guild Maze, won't you?"
494,2131955,2135284,"You finish the maze,
you win the prize."
495,2135321,2137912,"Has anyone ever
finished it before?"
496,2140586,2142574,They all died trying.
497,2142619,2145551,But look on the bright side.
498,2145585,2148016,"At least the prize
is still there."
499,2150251,2151807,Good health.
500,2151850,2153782,And jolly good luck.
501,2181546,2183807,"This is a good one, Ridley."
502,2197276,2199071,That's no fair!
503,2247268,2249699,"- I give him forty seconds.
- Nah, a minute."
504,2249734,2252256,"I can't believe they're betting
on whether or not he lives."
505,2252301,2253960,"Au contraire, precious morsel."
506,2254000,2256693,"They're betting on
how long before he dies."
507,2280396,2282419,"Be careful, Ridley!"
508,2301625,2303091,"Oh, my."
509,2303126,2305489,This is not right!
510,2307225,2309520,"Yeah, yeah, yeah.
Very clever."
511,2309557,2310853,But is clever enough?
512,2310891,2313288,"Come on,
the game ain't over yet."
513,2411774,2413932,"Very light on his feet,
isn't he?"
514,2421572,2423595,What kind of vault is that?
515,2452333,2454798,"I think she needs
to visit her friend."
516,2492327,2493587,Nice.
517,2498425,2500584,"Well, yes, yes, yes."
518,2500626,2503183,"Very clever. Well done, you."
519,2503225,2505690,"- You were absolutely amazing.
- Thank you."
520,2505725,2507815,"Oh, no, no, no, no.
Thank you."
521,2507857,2511448,"I waited fifteen years
for someone to pick that lock."
522,2511490,2514115,"I knew the man
that could survive that maze..."
523,2514156,2515883,"would be able to
get into that vault."
524,2515923,2517548,"And now, here he is."
525,2517589,2520180,The man. You.
526,2520222,2524711,"Why don't you give me
what's rightfully mine?"
527,2526455,2528682,"What about honor
amongst Thieves?"
528,2530888,2533944,What a romantic notion.
529,2533987,2537043,"Do you honestly believe
I could've amassed my wealth..."
530,2537086,2538518,if I worried about honor?
531,2540518,2542643,"So, pretty boy..."
532,2542685,2544173,if you don't want Hugo here...
533,2544218,2547183,"to rearrange your features
for you..."
534,2547217,2549774,I suggest you just give it up.
535,2555949,2558245,Who the hell is he?
536,2558283,2559908,Who the hell are you?
537,2568780,2570439,I don't know who you are...
538,2570480,2573503,"but be prepared
for a lesson in pain."
539,2577080,2580136,You must be joking.
540,2580179,2585701,"I never joke when Mages trespass
in my Guild!"
541,2591344,2593333,This is the map you're after.
542,2595077,2598201,"Clear a path,
and I'll put it out."
543,2603375,2604635,Do it.
544,2681895,2683191,Let go of me!
545,2700558,2701956,You OK?
546,2702792,2704052,We got to save Marina.
547,2705058,2707216,Wait. What about the Dwarf?
548,2707257,2709882,"You get the Dwarf,
I'll get the girl."
549,2709923,2712889,"Wait. How come I always
got to get the Dwarf?"
550,2712923,2714081,Damn!
551,2729520,2732315,"Ridley, we already
have the Dragon's Eye."
552,2732353,2734319,"Let's take it to Sumdall
and sell it."
553,2734353,2736285,"Snails, we're not leaving
without Marina."
554,2736319,2738285,"Listen to you, Ridley!"
555,2738319,2740114,"You're going to risk your life
for a Mage?"
556,2740152,2741640,"Listen, Snails..."
557,2741685,2742878,What?
558,2745184,2747150,I wouldn't do that...
559,2748283,2749909,if I were you.
560,2759915,2762005,"Hey, it's you."
561,2763181,2764578,You know her?
562,2764614,2765841,We're acquainted.
563,2765881,2768210,"Is that the Elf
you were drooling over?"
564,2768247,2770042,I wouldn't put it that way.
565,2770080,2771875,"But, yeah, that's her.
Pretty, huh?"
566,2771913,2773969,They all look alike to me.
567,2774012,2775944,Silence!
568,2775979,2778444,Where is the girl?
569,2778478,2779774,None of your business.
570,2779812,2782471,"Wrong, Human."
571,2782511,2785999,"It is my business to arrest you
and Marina of Pretensa..."
572,2786044,2788908,"and to take you
and the scroll you stole..."
573,2788944,2790637,back to the Empress of Izmer.
574,2792577,2795565,"So you're the law, are you?"
575,2795609,2797097,I should have known.
576,2797142,2798835,One of your fellow lawmen...
577,2798875,2800568,"in fact, the Chief
of the Crimson Brigade..."
578,2800608,2802267,beat you to the punch.
579,2802308,2804433,He just took off with Marina!
580,2804474,2806905,"- Damodar.
- That's him."
581,2806941,2808873,"Only he's not working
for the law anymore."
582,2808907,2811429,He's working for Profion.
583,2811473,2815268,"He's the one you want, not us."
584,2831937,2833493,Your Majesty.
585,2835203,2838259,"Yes, Norda.
Have you found me the scroll?"
586,2838302,2839825,"No, Your Highness."
587,2839868,2842629,"I have unfortunate tidings
to report."
588,2842668,2846532,"It seems Profion
also seeks the Rod."
589,2846568,2848499,But how could he know?
590,2848533,2850362,"I do not know, milady."
591,2850400,2853025,"Damodar has captured
Marina of Pretensa..."
592,2853066,2854463,and the scroll...
593,2854499,2857828,"but I have her companions
in my custody."
594,2857865,2859331,What is your command?
595,2862097,2865086,Seek Damodar out.
596,2865131,2867097,We need that Rod.
597,2867131,2870926,"The Council demands my response
imminently."
598,2870963,2874087,"Norda, please hurry."
599,2874129,2875822,Our time is running out.
600,2875862,2877919,As you wish.
601,2887494,2889584,Gather the horses.
602,2889626,2891353,We will track Damodar.
603,2892693,2894749,They will travel with us.
604,2894792,2897485,Should they try to escape...
605,2897525,2898956,kill them.
606,2921855,2923286,Tell me...
607,2924521,2927782,"Why were you
at the Thieves Guild?"
608,2927821,2932014,"It isn't exactly
a sightseeing spot, is it?"
609,2934586,2938211,We needed money for supplies.
610,2951483,2954108,"You'll have to do better
than that."
611,2958515,2960310,I'm curious.
612,2961514,2963878,You're a Mage...
613,2963915,2968937,"and yet you're
disgracing your family..."
614,2968980,2972036,by consorting with Thieves.
615,2972079,2977443,"You're a disgrace to Izmer,
conspiring against the Empress."
616,2979312,2982300,I have no dispute with her.
617,2982344,2983832,You know me.
618,2983877,2989400,"I have served her family loyally
for many a year."
619,2990876,2995240,"It is Profion's desire
to dethrone her..."
620,2996542,2998770,not mine.
621,2999842,3002705,Then why do you help him?
622,3009007,3012404,Look at me.
623,3013672,3016263,Look at me!
624,3018771,3022863,If I do not obtain the Rod...
625,3022905,3025063,I will die.
626,3025104,3028331,Please...
