Number,StartMilliseconds,EndMilliseconds,Text
253,936352,937728,Rope.
254,941232,942649,"CHRISTIAN:
That's impressive."
255,942900,944026,Are you a Girl Scout?
256,944360,945360,(CHUCKLES)
257,945987,947279,"Um, no."
258,947447,950991,"Organized group activities
aren't really my thing."
259,951868,953493,"So what is your ""thing""?"
260,954662,955662,Um...
261,955872,958081,"I don't know. Books?
(CHUCKLES)"
262,959542,960542,Okay.
263,960710,964046,"Rope, tape, cable ties."
264,964631,966548,"You're the complete
serial killer."
265,967342,968675,Not today.
266,969385,970927,Anything else?
267,971095,972679,What would you recommend?
268,973264,975557,"For a do-it-yourselfer?
Um..."
269,976184,979269,"Maybe coveralls,
so you protect your clothes."
270,980063,982064,"I could just take
all my clothes off."
271,983399,984399,Okay.
272,984567,985567,No clothes.
273,985652,987152,"I mean, no coveralls."
274,989238,991239,"I can't think
of anything else."
275,993034,994910,"Well, I guess
that's it, then."
276,995244,996286,Cool.
277,997205,999873,"Thank you
for answering Kate's
questions, by the way."
278,1000041,1001041,She was thrilled.
279,1001209,1002329,I hope she's feeling better.
280,1002418,1003418,"She is, yeah, much."
281,1003503,1005943,"She's just having
a hard time clearing
a photo of you, I think."
282,1006130,1008757,"If she'd like an original,
I'm around tomorrow."
283,1009092,1010759,"You'd be willing
to do that?"
284,1011135,1012177,Yeah.
285,1012261,1013553,"Want me to bag
for you, Ana?"
286,1013763,1016098,"Oh. Uh, no, I'm good.
Thanks, though, Paul."
287,1018309,1019643,Okay.
288,1024607,1027442,"CHRISTIAN: I'm staying
locally at the Heathman."
289,1027777,1028860,Call me before 10:00.
290,1030947,1032030,About the photos.
291,1032365,1033365,Oh.
292,1033449,1034950,"Yeah, I will."
293,1036494,1037577,(DOOR BELLS JINGLING)
294,1037787,1039121,Enjoy your...
295,1059016,1060809,"Thanks again
for doing this, Mr. Grey."
296,1060977,1062227,I'm happy to help.
297,1062687,1065188,"Uh, how about we try
a few with a smile?"
298,1067817,1068817,(SIGHS)
299,1070153,1071153,Or not.
300,1071696,1074496,"KATE: (WHISPERING)
You do realize that he hasn't
stopped looking at you."
301,1075199,1076241,(COUGHS SOFTLY)
302,1076325,1079035,"(WHISPERING) He asked me
to go for coffee afterwards."
303,1079203,1080954,What? (CHUCKLES)
304,1081330,1082664,"Kate, shh."
305,1083875,1085834,"So, is he your boyfriend?"
306,1086502,1087502,Who?
307,1087670,1089045,The photographer.
308,1089213,1091006,(CHUCKLES) José?
309,1091174,1092340,No.
310,1092508,1094509,"I saw the way
he was smiling at you."
311,1095678,1097387,"No, José is
more like family."
312,1097555,1099181,He's not my boyfriend.
313,1099348,1101016,And the guy at the store?
314,1101768,1103059,Paul?
315,1103394,1104686,No.
316,1106731,1108398,(INDISTINCT CONVERSATIONS)
317,1112320,1113320,Thank you.
318,1122455,1123872,You seem nervous.
319,1124791,1126708,I find you intimidating.
320,1127877,1129377,You should.
321,1131631,1132631,Eat.
322,1132799,1134883,Not to mention high-handed.
323,1135718,1137594,"I'm used to
getting my own way."
324,1137887,1139596,That must get very boring.
325,1143226,1144726,Tell me about your family.
326,1144894,1146478,My family? Um...
327,1146646,1147729,Okay.
328,1147897,1150273,"My dad died
when I was a baby."
329,1150441,1153485,"So, I was raised by
my stepfather, Ray."
330,1154237,1155570,He's amazing.
331,1156072,1157405,And your mother?
332,1157532,1162118,"Um, my mother is on
husband number four."
333,1163579,1165997,She's an incurable romantic.
334,1166958,1167958,Are you?
335,1168125,1169459,Am I a romantic?
336,1170670,1172963,"Well, I study English Lit."
337,1173130,1175006,"So, I kind of have to be."
338,1177593,1180136,"I thought the photo
shoot went well. Right?"
339,1180304,1181344,Kate seems to be really...
340,1181472,1183598,"I'm sorry, I can't..."
341,1184183,1185183,What?
342,1185268,1186768,I'll walk you out.
343,1192316,1193859,"Do you have a girlfriend?
Is that it?"
344,1194026,1196194,"I don't do
the girlfriend thing.
(BICYCLE BELL RINGING)"
345,1196279,1197519,"What does that even...
Watch it!"
346,1197697,1198697,(GASPS)
347,1210334,1212127,I'm not the man for you.
348,1213337,1215463,"You should
steer clear of me."
349,1218050,1219801,I have to let you go.
350,1223723,1225807,"(VOICE BREAKING)
Goodbye, Mr. Grey."
351,1230980,1232814,"PROCTOR: All right,
pencils down.
(EXHALES)"
352,1232899,1235984,"Please take your final exams
to the back of the classroom."
353,1236152,1237903,"Final grades will be
posted in two weeks."
354,1238863,1240739,Hey. You all good?
355,1241198,1243533,Yeah. Why wouldn't I be?
356,1243701,1245619,We are so partying tonight.
357,1245703,1247245,"(CHUCKLING) Oh, my God.
(LAUGHING)"
358,1247330,1248663,"This is way too much.
(MUSIC PLAYING OVER SPEAKER)"
359,1248748,1251082,"No, this is exactly
the right amount."
360,1251167,1252751,"You're getting it
all over my face."
361,1252835,1254169,That's the idea.
362,1255004,1256588,"(DOORBELL RINGING)
Wow. No, Kate."
363,1256672,1259174,Cab's early. Let's go.
364,1259592,1261051,(SPUTTERS)
365,1261344,1262677,"KATE: Ana,
it's a package for you."
366,1265514,1268016,"""Why didn't you tell
me there was danger?"
367,1268184,1269351,"""Why didn't you warn me?"
368,1269518,1271227,"""Ladies know what
to guard against"
369,1271395,1274064,"BOTH: ""because they
read novels that tell
them of these tricks."""
370,1274231,1276900,"That's a quote from
Tess of the D'Urbervilles."
371,1277693,1278693,"Oh, my God."
372,1278861,1280695,These must be from Christian.
373,1283366,1284866,Do you... I mean...
374,1286452,1288244,These are incredible.
375,1288746,1290205,"KATE: Wow, Grey."
376,1291374,1293375,"Kate, these are
first editions."
377,1294543,1295543,I can't.
378,1295711,1297295,This is too much.
379,1298214,1300774,"I can't accept these.
I have to send them back.
(CAR HONKING HORN)"
380,1301050,1302050,That's the cab.
381,1302093,1303760,"Okay, are you ready?"
382,1305096,1306888,"Are you ready to go?
Yes. Yes, very."
383,1306973,1308390,Let's get out of here.
384,1309183,1310642,"(UPBEAT MUSIC PLAYING)
(INDISTINCT CONVERSATIONS)"
385,1310726,1312143,"JOSÉ: Shots first...
KATE: Shots, shots, shots!"
386,1312311,1314437,"JOSÉ: Hold on.
Nobody hold back, either."
387,1315982,1316982,(EXCLAIMS EXCITEDLY)
388,1317066,1318274,Did you do it all?
389,1318442,1320527,"All right.
With my eyes closed"
390,1320611,1321971,"and left-handed,
I can get this in."
391,1321988,1322988,"KATE: What?
JOSÉ: Ready?"
392,1323155,1324781,"I gotta pee.
Okay."
393,1324949,1326029,"Where you going?
I gotta go."
394,1326033,1327242,I gotta pee.
395,1327535,1329244,(INDISTINCT CONVERSATIONS)
396,1348931,1349931,(GIGGLES)
397,1353060,1354853,"(DIALING)
(LINE RINGING)"
398,1355604,1357522,(CELL PHONE VIBRATING)
399,1365948,1366948,Anastasia?
400,1367116,1368450,"Yeah, this is me."
401,1368617,1371244,"I'm sending back
your expensive books,"
402,1371328,1373246,"because I already
have copies of those."
403,1373414,1375790,"Thanks, though,
for the kind gesture."
404,1376625,1378668,"(UPBEAT MUSIC HEARD
OVER PHONE)
You're welcome. Where are you?"
405,1378919,1379919,(ANASTASIA SIGHS)
406,1380254,1382338,"I'm in line, because I
have to pee really bad."
407,1382506,1384174,"Anastasia,
have you been drinking?"
408,1384300,1386176,(CHUCKLES) Yeah.
409,1386302,1388678,"I have, Mr. Fancy Pants."
410,1388846,1391264,"You hit the hail
on the nead."
411,1391474,1393349,"(GIGGLES) I mean,
the head right on the nail."
412,1393517,1395810,"Listen to me.
I want you to go
home right now."
413,1395978,1397979,You're so bossy.
414,1398147,1399481,"""Ana, let's go for coffee."""
415,1399648,1401858,"(IN DEEP VOICE)
""Ana, let's go for coffee."""
416,1402026,1404486,"""No, stay away from me, Ana."
417,1404653,1406780,"""I don't want you.
Get away."""
418,1406947,1408698,"""Come here, come here.""
""Go away."""
419,1409158,1410438,"That's it.
Tell me where you are."
420,1410493,1412994,I'm a long way from Seattle.
421,1413162,1414370,A long way from you.
422,1414538,1416164,"Which bar?
What's it called?"
423,1416332,1417665,"I don't know.
I gotta go, though."
424,1417833,1419153,"Which bar, Ana?
(CELL PHONE BEEPS)"
425,1420377,1421753,(LINE DISCONNECTS)
426,1422171,1424172,I told him. Right?
427,1428010,1429636,(CELL PHONE RINGING)
428,1432932,1433932,"I'm sorry, I didn't..."
429,1434058,1435850,"CHRISTIAN: Stay where you are.
I'm coming to get you."
430,1436018,1437352,What?
431,1437436,1438770,(LINE DISCONNECTS)
432,1438854,1440230,Hello?
433,1444777,1446528,(INDISTINCT CONVERSATIONS)
434,1452118,1453118,(SIGHS)
435,1453994,1455036,Hey.
436,1456247,1457580,"Oh, thanks."
437,1458165,1459332,You okay?
438,1460543,1465421,"Yeah. I'm just a little
bit more drunk than..."
439,1465506,1467549,"(CHUCKLES)
Come here, stay warm."
440,1468134,1470969,"Oh, it's cool.
I'm good, José. I got it."
441,1471554,1474556,"I don't know when I'll have
the courage to do this."
442,1475391,1476558,Do what?
443,1476725,1478518,"Ana. I like you.
No."
444,1478686,1480019,"You do?
Very much."
445,1480187,1481437,"Oh, my God."
446,1482398,1483690,Please.
447,1484066,1485525,One kiss.
448,1485693,1486901,"No, no, no."
449,1487069,1489404,"José, I don't...
I'm sorry, no."
450,1489572,1490905,"Dude, she said no!"
451,1491907,1493032,Christian?
452,1493159,1494159,(VOMITING)
453,1494243,1495243,(COUGHING)
454,1497955,1500081,"Don't look at me. Ugh.
CHRISTIAN: Here."
455,1503961,1505461,Nice touch.
456,1506255,1508423,I will launder this item.
457,1508716,1509716,Let's get you home.
458,1509758,1511134,I'm with Kate.
459,1511218,1512258,I'll have Elliot tell her.
460,1512595,1513678,Who's Elliot?
461,1513762,1516306,"He's my brother.
He's inside,
talking to her right now."
462,1516932,1518016,How... I don't...
463,1518100,1520059,He was at my hotel with me.
464,1520144,1521644,"You're still
at the Heathman?"
465,1522438,1523479,Yeah.
466,1524815,1525899,Come.
467,1526942,1528943,(UPBEAT MUSIC PLAYING)
468,1541957,1542957,That's your brother?
469,1543125,1544375,Not by choice. Let's go.
470,1544460,1546836,"Wait, what did Kate say?"
471,1546962,1548922,"She warned me to be
on my best behavior.
(CHUCKLES)"
472,1549381,1550506,More like threatened me.
473,1550591,1551633,She threatened you?
474,1556138,1557639,You're spinning.
475,1558432,1559557,I think I'm gonna faint.
476,1559642,1560642,What? Now?
477,1605354,1606688,(DOOR BEEPS)
478,1606772,1607772,(DOOR OPENS)
479,1613195,1614988,"Good morning, Anastasia."
480,1616031,1617323,(CHRISTIAN SIGHS)
481,1618492,1619867,How are you feeling?
482,1621954,1623663,Better than I deserve.
483,1629378,1630545,Did you put me to bed?
484,1633340,1634340,Mmm-hmm.
485,1635134,1636718,You undressed me?
486,1637052,1638886,"(SIGHS) I didn't have
much choice."
487,1640222,1641556,Where did you sleep?
488,1646562,1648521,"Oh, my God.
Did we? We didn't..."
489,1648689,1650857,Necrophilia is not my thing.
490,1651233,1653192,"So we just slept, then?"
491,1654028,1656029,"It was a novelty
for me, too."
492,1659408,1661034,You need to eat.
493,1662536,1664662,"I had Taylor pick
you up some clothes."
494,1665080,1666164,Who's Taylor?
495,1666332,1667498,My driver.
496,1668250,1670043,"Thank you, but you
didn't have to do that."
497,1670502,1671753,"Yes, I did."
498,1671920,1673421,Yours were covered in vomit.
499,1676175,1677550,"You shouldn't get
drunk like that."
500,1677718,1679635,"I'm all for testing
the limits,"
501,1679720,1681280,"but you put yourself
at risk last night."
502,1682181,1683556,I know.
503,1687728,1690730,"If you were mine,
you wouldn't be able
to sit down for a week."
504,1691273,1692273,What?
505,1695736,1697403,I gotta go take a shower.
506,1705120,1707080,"Why am I here, Christian?"
507,1710834,1713753,"You're here because
I'm incapable of
leaving you alone."
508,1717007,1718633,Then don't.
509,1719551,1720676,(SIGHS SOFTLY)
510,1723180,1724806,"Why did you send
me those books?"
511,1726100,1728351,"I thought I owed you
an apology."
512,1729144,1730395,For what?
513,1731855,1733940,"For letting you
believe that I..."
514,1737361,1738694,Listen to me.
515,1740656,1743116,I don't do romance.
516,1746412,1747995,My tastes are very
517,1748956,1750248,singular.
518,1751542,1753042,You wouldn't understand.
519,1761051,1763010,"Enlighten me, then."
520,1767766,1769058,(EXHALES)
521,1785367,1786367,(DOOR CLOSES)
522,1789746,1790746,(DOOR OPENS)
523,1799923,1801466,You look beautiful.
524,1803510,1805136,Taylor has good taste.
525,1808474,1809891,What are you doing later?
526,1810350,1812977,"I'm working
at the hardware
store until 7:00."
527,1813520,1815188,"I'll have Taylor
pick you up then."
528,1819276,1820401,(SIGHS)
529,1820777,1822695,"I would like
to bite that lip."
530,1824281,1826616,"I think I'd like that, too."
531,1827284,1828784,I'm not gonna touch you.
532,1828952,1830661,"Not until I have
your written consent."
533,1831997,1833539,What?
534,1833624,1834832,I'll explain later.
535,1835000,1836542,"Come, I'll take you home."
536,1839004,1840421,(ELEVATOR BELL DINGS)
537,1849723,1851098,Fuck the paperwork.
538,1859274,1860525,(ELEVATOR BELL DINGS)
539,1863904,1865363,(MAN CLEARS THROAT)
540,1867032,1868991,As I was saying...
541,1869284,1871077,(INDISTINCT CONVERSATIONS)
542,1875040,1877208,What is it about elevators?
543,1880796,1882171,"(MUSIC PLAYING ON SPEAKER)
(LOCK CLICKING)"
544,1882297,1883297,(GASPS)
545,1885133,1886133,(CHUCKLES)
546,1887970,1888970,Hey.
547,1889304,1890704,"(KATE GIGGLING)
(CHUCKLES NERVOUSLY)"
548,1891014,1892890,Hi. You must be Ana.
549,1893058,1894475,You must be Elliot.
550,1894643,1896394,"And we must be going.
Elliot..."
551,1896895,1898095,"ELLIOT: So awesome
to meet you."
552,1898647,1900273,"Kate's told me
a lot about you."
553,1900440,1903192,"Elliot, find your shoes.
Some of us have
work to attend to."
554,1903360,1904880,"What you're doing with
Mr. Warmth here,"
555,1905028,1906320,I have no idea.
556,1909783,1911117,"Laters, baby."
557,1912869,1913869,(GIGGLING)
558,1914037,1915037,I'll see you tonight.
559,1915205,1917039,"E-mail me
if something changes."
560,1917207,1918457,My computer's broken.
561,1918792,1921168,"Call, then.
I know you have my number."
562,1922963,1924422,"Laters, baby."
563,1927009,1928009,(DOOR CLOSES)
564,1928385,1929385,(EXHALES)
565,1930178,1932638,"(CHUCKLING) Elliot seems
like a really nice guy."
566,1932806,1934326,"Uh-uh. No, no.
We're starting with you."
567,1934433,1935641,"If you're seeing
him again tonight,"
568,1935726,1937310,"that means that
something happened."
569,1937936,1939312,(SIGHS)
570,1940022,1941272,"Ana.
Mmm-hmm."
571,1941356,1942690,"Ana, you have to
tell me what happened."
572,1942774,1944650,"I have to get ready
for work."
573,1944943,1946527,We just kissed.
574,1946778,1947778,Once.
575,1948530,1951198,Only once? That's odd.
576,1951366,1952366,Mmm.
577,1953368,1955453,"""Odd"" doesn't even cover it."
578,1955537,1956537,Uh-huh.
579,1956705,1957955,And a new jacket.
580,1958832,1959832,Hmm.
581,1968258,1969258,(SIGHS)
582,1973889,1975014,Bye.
583,1976308,1978559,"Hi. It's Taylor, right?"
584,1978727,1982355,"Good evening, Miss Steele.
Mr. Grey will be
joining us there."
585,1997079,1998746,"Good evening, Anastasia."
586,2014930,2016764,Wait. You're flying this?
587,2032072,2033322,(INHALES SHARPLY)
588,2034199,2035616,No escaping now.
589,2041623,2044375,"November 1-2-2-4.
Charlie Tango,
ready to depart."
590,2044459,2045543,"MAN: (OVER RADIO)
Roger that, Charlie Tango."
591,2045711,2047461,"Your flight plan
from Portland to Seattle
is cleared."
592,2047629,2050381,"Seattle?
That's where we're going?"
593,2050632,2051632,(CHUCKLES)
594,2051967,2053509,(POP MUSIC PLAYING)
595,2112778,2114320,Would you like a drink?
596,2114696,2116113,"Yes, please."
597,2121286,2123704,(OPERATIC MUSIC PLAYING)
598,2129377,2131003,Wow.
599,2142182,2143516,Do you play?
600,2144976,2145976,Yes.
601,2147479,2148479,(CHUCKLES)
602,2148563,2150397,Of course you do.
603,2152150,2153150,(EXHALES)
604,2156488,2157905,ANASTASIA: What's this?
605,2160200,2162368,"It's a non-disclosure
agreement."
606,2163245,2164662,"It means that
you cannot discuss"
607,2164746,2167414,"anything about us
with anyone."
608,2168542,2170501,"I'm afraid my lawyer
insists on it."
609,2170877,2173921,"I'd never talk to
anyone about us, anyway."
610,2175757,2176757,(SIGNING)
611,2180428,2181428,(BREATHING DEEPLY)
612,2185100,2187434,"Are you gonna
make love to me now?"
613,2192399,2193566,Two things.
614,2193733,2196402,"First, I don't make love."
615,2198071,2199697,I fuck.
616,2199865,2200990,Hard.
617,2203743,2205870,And the second thing?
618,2208790,2209957,Come.
619,2222971,2224221,It's just beyond this door.
620,2225307,2226307,What is?
621,2226641,2228100,My play room.
622,2228894,2230769,Like your Xbox and stuff?
623,2231980,2234398,"It's important that you know
you can leave at any time."
624,2234566,2236108,Why? What's in there?
625,2237235,2238569,"CHRISTIAN: I meant
what I said."
626,2238737,2241155,"The helicopter's
on standby to take you
whenever you wanna go."
627,2241323,2242656,"Christian,
just open the door."
628,2254586,2256170,(PUNCHING BUTTONS)
629,2261009,2263093,"Oh, my God."
630,2302300,2304468,It's called a flogger.
631,2314396,2316397,"Say something, please."
632,2322570,2324279,"Do women do this to you?
Or do you..."
633,2324364,2326907,"No, I do this to women.
With women."
634,2327534,2329910,Women who want me to.
