Number,StartMilliseconds,EndMilliseconds,Text
425,1369119,1372330,This is the Warner Bros. Serververse.
426,1373415,1375375,"Just make you feel all insignificant,
don't it?"
427,1375792,1378211,Are all computers like this?
428,1379379,1380380,Dom?
429,1380922,1382507,"- Dom?
- Uh-oh."
430,1382591,1384509,"What'd you do to my son?
Where's Dom?"
431,1384676,1385802,Who's Dom?
432,1387178,1388722,"Dude, chill out."
433,1388930,1390170,You're gonna get your son back.
434,1390223,1391576,"There better not be a ""but""
at the end of..."
435,1391600,1393894,"But there's something
you're gonna do for me first."
436,1393977,1394977,Like what?
437,1396855,1398940,"You know, you, uh..."
438,1399024,1401192,"You really shouldn't have
rejected my ideas back there."
439,1402319,1403987,That was a mistake.
440,1404070,1406382,"Now, I'm afraid you're gonna
have to help me fulfill my destiny."
441,1406406,1409242,"Listen, man, if you don't
produce my son in five seconds..."
442,1409326,1411286,"Eh-eh! Uh-uh. No, no, no."
443,1411369,1412954,All that pointing and aggression.
444,1413163,1415290,"No, no, no.
You're not running things in here."
445,1415498,1417334,I am the king of this domain.
446,1417500,1418877,I'm not your coach.
447,1419544,1421504,"Now, the only way you're getting
your son back"
448,1421671,1424090,"is if you and I play a little game
called basketball."
449,1424174,1426509,"You wanna play me
in basketball?"
450,1427052,1428803,"Well, you didn't wanna be in the movies."
451,1428970,1431014,"You wanted to ""focus on your game."""
452,1431181,1432223,"Well, guess what?"
453,1432390,1434434,Now you can focus on this game.
454,1434935,1437437,"You and me,
we're gonna put on a show, baby."
455,1438021,1439814,We are gonna play a game of basketball
456,1439981,1443526,"in front of the largest
captive audience ever."
457,1443735,1444945,"All your followers,"
458,1445487,1446988,they're all gonna be watching.
459,1447489,1449699,"And when they see
the two of us together..."
460,1450659,1453578,I will finally step out of the shadows
461,1453745,1455288,and into the light.
462,1455455,1457207,And the entire world is gonna know
463,1457290,1460794,the name of King AI G. Rhythm.
464,1461920,1464255,"But you know what,
I'm a good sport."
465,1464422,1466466,"Tell you what, if you win,"
466,1466633,1469010,"you and your son can
skedaddle on out of here."
467,1469177,1470637,And what if I lose?
468,1470804,1472222,Yeah. Wrinkle.
469,1472389,1474891,"If you lose... Well, when you lose..."
470,1475892,1479062,"you're just gonna have to stay here
in the Serververse with me..."
471,1479562,1483566,forever and ever and ever
472,1483942,1485276,and ever.
473,1485360,1487362,Oh!
474,1487445,1489072,"So, you better play like you mean it."
475,1489239,1491509,"You know, you think this is a game.
I'm calling the authorities on you."
476,1491533,1494035,"- 'Cause what you got going on here...
- On this phone?"
477,1494119,1495120,How'd you do that?
478,1495203,1497622,"LeBron, why are you worried
about the authorities"
479,1497789,1499669,"when you should be out there
looking for a team?"
480,1500417,1502293,"Pete, send this clown to the rejects."
481,1503920,1504921,Wait...
482,1509092,1510927,I guess he fell for it.
483,1519019,1520579,"Here's looking at you, kid."
484,1522022,1523773,"No, no, no, no, no!"
485,1524024,1526109,What is happening?
486,1527318,1529112,"I'll get you, my pretty."
487,1538371,1540373,"No, no, no, no, no, no!"
488,1568068,1569319,What is this?
489,1569444,1572113,I'm shorter than Kevin Hart!
490,1572280,1574324,"No, no, no!"
491,1579537,1581581,What the... I'm a cartoon?
492,1582457,1584334,Is this where the game is gonna happen?
493,1590423,1592133,Where is everybody?
494,1596096,1597138,Hello?
495,1598556,1599766,Hello?
496,1601017,1602018,Hello?
497,1602769,1605063,Hello?
498,1611361,1612570,"""Rabbit season""?"
499,1614114,1615824,What the...
500,1619244,1621496,Ahh! Get away! Leave me alone!
501,1621663,1623414,Somebody help!
502,1623832,1625917,"What's up, Doc?"
503,1628002,1629129,Duck season!
504,1630880,1632215,Bugs Bunny?
505,1632298,1633299,Whoa!
506,1636302,1638513,Bugs! I can't believe...
507,1638680,1640056,"Bring it in, man."
508,1640223,1642058,"Listen, I need your help."
509,1642767,1644853,"Eh, you missed your cue."
510,1645937,1648189,Oh. Rabbit season.
511,1648273,1649899,"All right, here. Now say,"
512,1649983,1651623,"""I'm huntin' wabbits..."""
513,1651651,1653251,...and try to chase me.
514,1657157,1658241,"Bugs, wait!"
515,1658783,1659951,Come back!
516,1664914,1667167,I should've seen that coming.
517,1667500,1669127,Coming through!
518,1673173,1675383,"Say, have I seen you somewhere?"
519,1677760,1679929,"Hey, you're that famous basketball guy."
520,1680096,1682473,"Come on, aren't you LeBron James?"
521,1686352,1687812,Bugs Bunny knows who I am?
522,1689272,1690356,Of course.
523,1690523,1693818,"I may live in a hole in the ground,
but we still get TNT."
524,1693985,1694986,"Oh, my God, is that a..."
525,1695153,1696905,"Yep. Cover your ears, Doc."
526,1702160,1703870,Why would you do that?
527,1707373,1709918,"I'm a Tune, Doc.
I can survive anything."
528,1712003,1714422,I'm not a Tune!
529,1714589,1715840,"No, no, no! Ahhh!"
530,1716007,1717091,Ouch!
531,1717258,1718843,Ouch! Ouch!
532,1720011,1721012,Ouch!
533,1725975,1727769,I do not understand this world.
534,1729646,1731689,"Eh, my bad, Doc."
535,1738947,1740740,"How long
have you been alone here?"
536,1740990,1744661,"Alone? You're never alone
when you got friends like mine, Doc."
537,1745036,1747622,"- Ain't that right, Porky?
- Uh..."
538,1748206,1749832,That's just a pile of pumpkins.
539,1750208,1753044,"Porky, did you hear
what he just called you?"
540,1755129,1757465,"So, what brings you to Tune World, Doc?"
541,1757590,1759801,Torn meniscus?
542,1760051,1761970,Midlife crisis?
543,1763554,1765056,Ran out of teams to play for?
544,1771354,1774649,"Uh... All I know is a computer
dude kidnapped my son"
545,1774816,1776693,"and I have to play basketball
to get him back."
546,1776859,1779529,His name is AI G. Rhythm?
547,1779696,1782740,Did you say AI G. Riddim?
548,1785243,1787370,"Yeah, that's the guy. Rhythm, Riddim..."
549,1787537,1788579,Whatever.
550,1788663,1790224,That nefarious nimrod
551,1790248,1792792,"nixed my nearest and dearest
from Tune World."
552,1792959,1794085,He kicked them out?
553,1794252,1796087,"Well, not exactly."
554,1796796,1797839,"He buttered them up,"
555,1798006,1800300,saying they were wasting their time.
556,1800466,1804804,"That there was much more to see
in the Serververse than old Tune World."
557,1805263,1808391,"Made 'em turn their backs on
who they really were."
558,1810852,1813104,"They all left, all of them."
559,1814856,1817775,"And I wish them all the best
in their new endeavors."
560,1818484,1821696,"Ah, man. Sorry, Bugs. That's terrible."
561,1821863,1823031,Family's everything.
562,1824741,1825742,Yep.
563,1826909,1828036,Family.
564,1828953,1830663,"Well, Bugs Bunny, I need to assemble"
565,1830747,1832290,an elite team of A-plus ballplayers
566,1832457,1834292,to help crush this AI G. guy.
567,1834459,1837879,"And I need to do it before
that game clock runs down."
568,1837962,1839839,"Hol... Hold up, Doc."
569,1840006,1843176,"So, you want me,
a talking cartoon bunny,"
570,1843343,1845803,"to play with you, an NBA superstar,"
571,1845970,1848181,in a high-stakes basketball game?
572,1848723,1850683,Sounds awfully familiar.
573,1850933,1851934,Who are you talking to?
574,1852018,1853618,"But yeah, that actually sums it up well."
575,1853686,1857607,"Mmm. I think I know a way
that can help the both of us."
576,1858900,1861861,I declare this land for planet Earth.
577,1883925,1886594,"Not so fast, furry creature."
578,1888554,1890890,Excuse me.
579,1891474,1893643,Marvin the Martian?
580,1894227,1895311,For real?
581,1896104,1899315,"I claim this planet
in the name of Mars."
582,1899399,1902318,"My goodness.
My mistake, partner."
583,1902485,1904320,I thought this land was in the clear.
584,1905363,1908366,"Well, we'll just get back in our ship
and out of your way."
585,1908533,1910451,"Oh, it's quite all right."
586,1910618,1912453,Everyone makes mistakes.
587,1912620,1913830,Come on. Let's boogie.
588,1913996,1915808,"What? You're stealing his ship.
I didn't agree to this."
589,1915832,1916958,My ship!
590,1917208,1919043,Blasted rabbit.
591,1924215,1925800,"Whoa, whoa!"
592,1925883,1928845,Bugs! Help! Help! Whoa!
593,1929679,1930888,"Take this, rabbit."
594,1931681,1932682,Back at ya.
595,1933474,1934475,Huh?
596,1936352,1937353,"You coming, Doc?"
597,1937520,1938729,Or would you rather hang back
598,1938813,1940374,"with a cranky Martian
and his space mutt?"
599,1940398,1941399,Just watch out for the...
600,1941482,1942668,Just watch out for the...
601,1942692,1943752,"I just said, watch out for..."
602,1943776,1944777,Bugs!
603,1948823,1951659,You have made me very angry.
604,1952660,1955371,"Very angry, indeed."
605,1958499,1960209,This place is awesome.
606,1960626,1961878,It really is.
607,1962920,1965006,"Wait, where's my dad?"
608,1965173,1966299,Your dad?
609,1966466,1968843,Oh! He's out there looking for a team.
610,1969010,1970428,"- A team?
- Yeah."
611,1970761,1972430,He challenged me to a basketball game.
612,1972597,1973848,"I mean, that's weird, right?"
613,1974015,1975766,He just left?
614,1976350,1978060,"Kind of his M.O., right?"
615,1978144,1980521,"I mean, he left Cleveland,
he left Miami."
616,1980688,1982356,He left Cleveland again.
617,1982523,1984358,"Look out, Lakers, huh?"
618,1986986,1988404,"Come on, don't look so sad, Prince."
619,1988571,1990966,"I mean, you don't need your old man
bossing you around anyway."
620,1990990,1991991,Look at where you are.
621,1993493,1996412,"This is the greatest view
in the entire Serververse."
622,1996579,1998080,Your old man is missing out.
623,1998581,2000082,It is pretty amazing.
624,2000625,2001626,Who built this?
625,2001792,2003503,"Well, someone brilliant."
626,2003669,2006297,Visionary. Incredibly good looking.
627,2006380,2007381,Modest.
628,2007548,2009634,With a multitudinous vocabulary.
629,2009967,2013638,"Hint, you're looking
right at him, kid."
630,2014096,2017141,"But all my extraordinary gifts,
they're nothing compared to yours."
631,2017225,2018226,"Yeah, right."
