Number,StartMilliseconds,EndMilliseconds,Text
368,1192933,1195561,"that had better not be
my leftover Chinese food."
369,1197062,1198231,What Chinese food?
370,1202026,1203820,"Do you have any
idea what it's like"
371,1203945,1206030,"to be living large,
hashtag blessed,"
372,1206155,1211577,"the favorite of the favorites, and
then demoted to this pit of despair?"
373,1211745,1213622,"Here, will you hit
my calluses for me?"
374,1213747,1215624,"At least you're
a working emoji."
375,1215750,1217251,That's all I ever wanted.
376,1217376,1219419,"Well, if that's all it'll take"
377,1219587,1222923,"for you to be satisfied, then just
find a hacker and get reprogrammed."
378,1223048,1224383,It's not that complicated.
379,1224508,1225759,"Where would I find
a hacker?"
380,1225884,1227637,In the Piracy app. Duh.
381,1227762,1229889,"Who took my
clear nail polish?"
382,1231932,1233601,Piracy app?
383,1233768,1236604,"To get there, I mean,
I'd have to leave Textopolis."
384,1236771,1239607,"So? I've done it.
Would you be a brother?"
385,1239774,1242152,"One of the Princess emojis
left the phone altogether."
386,1242277,1243904,Now she lives on the cloud.
387,1244029,1246322,That is good.
388,1246447,1249450,"I'm sure the hacker that helped her
do that could easily reprogram you."
389,1249576,1251870,The name's Jailbreak.
390,1251871,1251912,Jailbreak?
391,1251995,1253955,"That's great!
Reprogrammed."
392,1254122,1255624,"I just need to
be reprogrammed,"
393,1255749,1259170,"and then, I can finally be
the Meh I was meh to be."
394,1259295,1261673,"Help me find that hacker, Hi-5.
Will you? Please?"
395,1261798,1263799,"Maybe this hacker
could help you, too."
396,1263924,1267469,"Like rewrite some code, get you
into the favorites section."
397,1267594,1269389,Wait a minute.
398,1269514,1271974,"I've been
trying to use my charisma"
399,1272099,1274310,"and sense of entitlement
to get me back on top,"
400,1274477,1275854,but all I need is a hacker.
401,1275979,1278981,"Today's your lucky day.
Let's roll."
402,1279148,1281068,"Hey, can I come, too?"
403,1281193,1282903,"Talk to the hand, Red Wagon."
404,1285113,1286907,I thought I was.
405,1287032,1289201,"Bye, Felicia."
406,1290744,1292370,"Ciao, Fish Cake with Swirl."
407,1292495,1296834,"Daddy's heading back to the
VIPs where he belongs!"
408,1296960,1298627,Wait. What about the Bots?
409,1300170,1301505,Good point. Good point.
410,1317731,1319733,Ouch!
411,1319858,1321568,Hey.
412,1321694,1322987,"I shouldn't
have picked the cactus."
413,1323112,1324321,"I just...
I shouldn't have picked it."
414,1324446,1325364,"You didn't even
try to get the tree."
415,1325531,1327157,It's baffling. Let's go.
416,1333706,1334874,Hi-5?
417,1336209,1337377,Hello?
418,1339044,1340338,Hi-5?
419,1341964,1343049,Where are you?
420,1343174,1344800,I'm right here!
421,1344925,1346051,Gene!
422,1346176,1348013,"Here we are,
end of the text app."
423,1351850,1353560,No way.
424,1353727,1355854,"Come on, Gene.
It's perfectly safe."
425,1355979,1357773,"Gene, help me!"
426,1357898,1359483,"The wallpaper
monster's got me!"
427,1359484,1359525,"No! Hold on, hold on!"
428,1359608,1361402,Hi-5!
429,1361527,1364530,"No. This is all my fault!
I'm so sorry, Hi-5! I'm..."
430,1364655,1366448,I'm just messing with you.
431,1366573,1368367,"It's one of those
rubber finger-monster puppets"
432,1368492,1371120,"from the '80s.
I collected the whole set."
433,1371246,1372789,"All right, you coming?"
434,1372914,1373830,What do I do?
435,1373873,1374749,What do you mean?
436,1374874,1376584,"Just take a step
through the other side."
437,1380046,1381172,This is it.
438,1381297,1382924,"The next time
I come back here,"
439,1383925,1385636,I'll be a real Meh.
440,1389807,1390933,Hi-5?
441,1401109,1402485,No!
442,1407992,1409285,Are you finished?
443,1411871,1413457,Where are we?
444,1413582,1416584,Welcome to the Wallpaper.
445,1425135,1427888,This place is incredible.
446,1428013,1429598,"Each app is its
own unique world."
447,1431141,1433435,"That's my face.
You're on my... Thank you."
448,1437272,1438899,What is this place?
449,1439024,1440234,WeChat.
450,1445072,1447200,"It's like
a whole other world."
451,1447325,1448994,It is.
452,1454082,1456167,What are they?
453,1456335,1458253,"They're Bubble Pups. They might be
cute, but, man, are they clingy."
454,1458378,1459505,Whee!
455,1459630,1461673,"They're stickers, Gene."
456,1461840,1463967,Try to get with the program.
457,1464092,1465636,This is so cool.
458,1465761,1468514,Wait. What's in that one?
459,1468639,1470182,"-Guys, look at this picture.
-Look at my baby."
460,1470349,1471406,"This is what I ate
for breakfast."
461,1471407,1473278,"-This is what I ate for lunch!
-Here's me on a hike!"
462,1473279,1474817,"Here's me in the gym!
Here's me in the bathroom!"
463,1474818,1477064,"Everybody's
talking about themselves."
464,1477189,1478691,"How does he know
so many people?"
465,1478816,1481403,"None of these people know him,
but they like him,"
466,1481528,1484614,"and that's what matters
in this life, popularity."
467,1484739,1486115,I...
468,1486240,1487617,I think I'd...
469,1487743,1489786,"I think I'd rather
just have a real friend."
470,1489911,1492330,"A real friend? How's that
gonna get you anywhere?"
471,1492455,1494750,What you need are fans.
472,1494875,1498629,"They give you complete
and unrelenting support."
473,1498754,1500297,As long as you're on top.
474,1502007,1504718,"Poor Gene.
I blame myself."
475,1504843,1507220,"I blame you, too."
476,1507346,1509598,"I just wanted
to be supportive."
477,1509723,1512059,You just wanted a vacation.
478,1512184,1514853,"You take
that back, Mel Meh."
479,1518357,1520234,Bots.
480,1520359,1522778,"If they haven't found Gene by
now, he must have skipped town."
481,1522903,1524364,You mean the Wallpaper?
482,1524489,1526074,Our boy's on the run.
483,1526240,1528076,"How about we
find him ourselves?"
484,1528243,1529744,"Yeah, for sure."
485,1537294,1539588,"Tell all Bots to
follow those Mehs."
486,1539754,1540989,I'm sure they'll know all the
487,1540990,1543883,"freaky-deaky apps
Gene will hide out in."
488,1544009,1546053,"I'm really good at
making plans, you guys."
489,1546178,1548348,Right?
490,1548473,1550683,"Here we are.
The Piracy app."
491,1550808,1553228,"This is where
we'll find Jailbreak."
492,1553353,1555814,"Um... But this
is the Dictionary."
493,1555939,1558148,"That's just what Alex
wants his parents to think."
494,1558274,1559943,This is called a skin.
495,1560068,1561945,"Really? What could
a teenage boy"
496,1562070,1565532,"possibly want to
hide from his parents?"
497,1565657,1568284,"Just try to keep up. This
place can get a little rough."
498,1577336,1579212,"Ahoy, mateys."
499,1579338,1580965,Look who's back!
500,1581090,1582591,Hi-5!
501,1582716,1585011,"I'm a bit of a celebrity here.
Always welcome.!"
502,1585136,1586470,Loser!
503,1586638,1588097,Come on. Follow me.
504,1594687,1596564,Great. Emojis.
505,1596689,1600318,"I thought the conversation
just got dumber."
506,1600360,1601529,"Internet trolls.
Just ignore them."
507,1601654,1603488,"Eventually, they'll
get a job or a girlfriend"
508,1603655,1606366,"or some sort of purpose in
life, and they'll stop."
509,1609077,1611580,"Virus. We'll just... We'll
just walk over this way."
510,1616752,1618128,"Hi! It's so great
to see you again."
511,1618253,1620339,Do I know you?
512,1620506,1622926,"It's Spam. Just sign here and I can
get you special discounts on vitamins"
513,1623051,1624677,"and credit card offers
that can save you up to 25%."
514,1624843,1627471,"No, no, no,
don't get sucked in."
515,1627596,1628847,"Back off, Spam!"
516,1628974,1630600,"It's the only way to
deal... Back off!"
517,1630725,1632185,Thank you very much!
518,1632310,1635354,"You can illegally download
our CD right here."
519,1635522,1637691,"Hey, Trojan Horse.
How are you?"
520,1637857,1639358,"Yeah, what'll it be, hand?"
521,1639484,1642696,"I'll have a bottle of
""Hack Daniel's."""
522,1644699,1648243,"Maybe with a plate
of cheese and hackers?"
523,1648368,1650538,You trying to find a hacker?
524,1650705,1652039,"You can just ask, you know."
525,1652164,1653540,"Sorry. Um, yes."
526,1653666,1655793,"We're looking for
a hacker named Jailbreak."
527,1655918,1657378,"I know a guy that
can hook you up."
528,1660966,1662217,Right over there.
529,1663384,1664595,He looks capable.
530,1666221,1669182,"No, not him. Her."
531,1669307,1670892,Wait. He's a she?
532,1672936,1674354,"Hey, Jailbreak."
533,1674479,1676315,Mind if we join you?
534,1676316,1676357,Yes.
535,1676440,1678233,"That's the thing about
the Internet, isn't it?"
536,1678359,1680444,"You can never tell if someone's
being ironic or sincere."
537,1680569,1683405,"I sincerely, unironically
want you to go away."
538,1684865,1688202,That's a good one.
539,1688327,1691080,"So, here's the thing. My friend
Gene here has a little problem."
540,1691247,1693625,"Well, see,
I'm supposed to be a Meh,"
541,1693750,1694667,but I don't really feel...
542,1694709,1695584,"Right. Yeah, yeah, yeah."
543,1695710,1697129,"No, that's good.
And we thought"
544,1697254,1698630,"you could help,
since you got the Princess,"
545,1698755,1700757,"you know, off the phone."
546,1700758,1700798,Not interested.
547,1704845,1708056,"Hold up.
That's not a Meh face."
548,1708181,1709599,Bots! They're after me!
549,1717233,1718942,How are you doing that?
550,1719067,1720611,"Look, it's just something I can do.
Can you help us?"
551,1724031,1724991,Follow me.
552,1729078,1730454,Bots! Delete my history!
553,1734333,1735794,"I corrupted
the entire hard drive."
554,1735919,1741090,"I made the most
delicious cinnamon buns."
555,1741215,1745638,"Maybe if there was something
to, you know, jog my memory."
556,1749392,1751810,Come on! Move!
557,1751977,1755439,"Hey, Trolls, why is that
mailbox wearing a tuxedo?"
558,1761571,1764115,"Hi! It's so great to
see you again! Call me!"
559,1771497,1773041,"This tunnel will
get us out of here."
560,1773166,1774335,Move!
561,1798735,1801195,"Did that cloud
taste sweet to you?!"
562,1807535,1809705,Help me! Help! I'm stuck!
563,1809830,1811039,Sweet motherboard!
564,1811206,1812875,Where am I?
565,1816086,1817170,Get me out of here.
566,1817295,1818421,"Hey, Palm Face."
567,1818546,1819715,"Try getting him
out the top!"
568,1819882,1820924,Already on it!
569,1821049,1822425,"Hold tight, Gene."
570,1830769,1832895,"This feels very odd,
and it smells."
571,1833020,1836565,"I mean, it smells good, it smells
delicious, but I still don't like it."
572,1836732,1838777,"The game obviously
thinks you're a candy,"
573,1838902,1842406,"even though you're weirdly
misshapen, you know?"
574,1842531,1843823,What are we gonna do?
575,1843948,1845492,Stay very still.
576,1845617,1849579,"Don't worry. We've got your back.
Right, Hi-5?"
577,1851205,1852958,"Hey, Fingers!
You want to focus?"
578,1853083,1854751,"For your information, I happen
to have a sugar addiction,"
579,1854918,1857671,and it's a very serious...
580,1857672,1857712,"Listen, Finger Head!"
581,1857796,1860883,"We have to get Gene out of the
game without blowing him up."
582,1861008,1862218,I don't want to blow up.
583,1862343,1863928,"We have to match
up the candies,"
584,1864053,1865596,"so that Gene will
drop to the bottom."
585,1865721,1869309,"And we can't match him
with any yellows, or else..."
586,1869434,1871394,"Don't do that.
Please don't do that."
587,1871519,1872688,Watch.
588,1875606,1877108,Match three in a row.
589,1877275,1878609,Don't blow Gene up. Got it.
590,1878776,1880446,"And we have to
be very careful."
591,1880612,1883114,"-Yeah, yeah, yeah. Careful.
-Candy!"
592,1885742,1887494,Watch it!
593,1887495,1887536,Hey!
594,1887619,1889204,"No!
No, no, no! Slow down."
595,1889330,1891207,"Not the yellows!
Not the yellows."
596,1891332,1892791,I said careful!
597,1899465,1904637,"My mom just joined Facebook. Can you
believe she wanted to friend me?"
598,1904804,1908308,"Hey, Addie, I was just
wondering if you are..."
599,1908475,1909226,Tasty.
600,1909267,1909976,What?
601,1910142,1912020,Um... Excuse me?
602,1912145,1913313,Sweet.
603,1913480,1914063,"Hey, Addie!"
604,1914105,1914689,"Hi, Nikki."
605,1914814,1917150,"See you later, Alex."
606,1917317,1918986,Sugar Crush.
607,1919152,1920445,So over this.
608,1926035,1927620,"Wireless Wireless.
How may I help you?"
609,1927745,1929163,"I'd like to make
an appointment."
610,1929330,1931039,"It's like this phone is
playing games with me."
611,1933960,1935586,"Hey, what does this do?"
612,1940133,1942010,No!
613,1942176,1943512,Get me out of here!
614,1949267,1951936,"No! Stop it!
Stop, stop!"
615,1952061,1953480,It's not working.
616,1953605,1955524,"Well, there's
one option left."
617,1955649,1957275,"We line you up
with the yellows."
618,1957402,1958736,But you said not to do that.
619,1958861,1961406,"Special candies get
transported to that jar."
620,1961531,1963823,"The game might think
you're a special candy."
