Number,StartMilliseconds,EndMilliseconds,Text
123,506840,508340,Hi.
124,510130,511800,"So, what do you think of everything?"
125,511970,513170,You have swans.
126,514090,516930,"-Too much?
-When are swans ever too much?"
127,517550,519010,I don't know what came over me.
128,519180,521060,"Remember that summer
when I got hooked on coke?"
129,521230,522770,"-Mm.
-This was like that."
130,522940,524770,"Well, you dropped quite a bundle."
131,525190,528520,"Well, I've been saving for this day
since I was 19."
132,528690,530650,"You always knew you
were gonna get married?"
133,530820,534530,"Yes. I just thought it would be
to a chubby, patient Jewish girl."
134,536030,539370,"FYI, Anthony's out there telling people
he's allowed to cheat."
135,539950,541080,I know.
136,541250,544460,"He hates the tradition
so he pushes against it."
137,545790,547040,So he is allowed to cheat?
138,547210,550500,"Yes, but only in the 45 states where
we're not legally married."
139,552090,553130,"Okay, now you do mine."
140,556640,557680,"""Carrie Preston""?"
141,559470,560560,What?
142,561720,565850,"Nothing, I'm just surprised not
to be ""Bradshaw"" at your wedding."
143,566400,572150,"The wedding planner said that couples
are always listed under their married names."
144,572320,573900,"Oh, that makes sense."
145,574070,575650,Are you taking Anthony's name?
146,575820,577820,No. We're guys.
147,577990,581990,"""Guys""? Have you seen yourself
in the mirror, Lady Dior?"
148,583540,585160,Bitch.
149,586000,589170,"-Hey, did anybody send up my, um--?
-Oh."
150,590210,593340,"Now, the boutonniere may say ""Preston."""
151,594300,596340,But the hat...
152,603520,605770,"...says ""Bradshaw."""
153,609690,612730,"Sunrise, sunset"
154,612900,615780,"Sunrise, sunset"
155,615940,622370,Swiftly flow the days
156,622660,629460,"Seedlings turn overnight
To sunflowers"
157,629630,636090,Blossoming even as we gaze
158,636260,639300,"Sunrise, sunset"
159,639470,641800,Who's that hot straight guy with Carrie?
160,641970,645260,"-That's Anthony's brother, Nicky.
-How can you tell that he's straight?"
161,645430,647310,It's a gift.
162,658900,661740,Could this wedding get any gayer?
163,663620,665240,Look who's marrying them.
164,665910,667080,"Oh, my--"
165,668460,669790,"Sunrise, sunset"
166,669960,671750,Why would Liza say yes to this?
167,671920,673040,It's a law of physics.
168,673210,677460,"Any time there's this much gay energy
in one room, Liza manifests."
169,679260,682680,Another
170,683100,686760,Laden with happiness
171,686930,691890,And tears
172,695440,700780,"A little while later, it was time for
Stanford and Anthony to exchange vows."
173,700950,706490,"And now, the brooms have written their
own v-- ""Brooms""?"
174,707040,708910,"Bride, groom. Broom."
175,709080,712330,"Oh, broom. Oh, that's marvelous."
176,712960,715210,"Thank you, Liza Minnelli."
177,717250,718590,"Quiet, now."
178,718760,720300,Weddings are serious.
179,721260,723680,At least that's what I've heard.
180,729470,732140,"""It was not exactly love at first sight."
181,736980,739530,"But it turns out, it was love."
182,741190,744860,You are the first man to accept me...
183,748450,751330,"...for the man that I actually am."""
184,752660,754670,That's the thing about tradition.
185,754830,758000,"Like it or not, it sneaks in."
186,759050,761130,Mazeltov!
187,761970,764300,Congratulations.
188,769680,772180,"- All the single ladies
- All the single ladies"
189,772350,774560,"-All the single ladies
-All the single ladies"
190,774730,776980,"All the single ladies
Now put your hands up"
191,777690,779520,"Up in the club
We just broke up"
192,779690,782030,I'm doing my own little thing
193,782190,784700,"You decided to dip
But now you wanna trip"
194,784860,787620,'Cause another guy noticed me
195,787780,789700,"I'm up on him
He's up on me"
196,789870,792200,Don't pay him any attention
197,792370,794620,"Cried my tears
Three good years"
198,794790,797120,Can't be mad at me
199,797290,799710,"'Cause if you liked it
Then you should've put a ring on it"
200,799880,802090,"If you liked it
Then you should've put a ring on it"
201,802260,804670,"Don't be mad
Once you see that he wants it"
202,804840,807130,"If you liked it
Then you should've put a ring on it"
203,807300,808970,"Whoa, oh, oh
Oh, oh, oh"
204,809140,811890,"Oh, oh, oh
Oh, oh, oh"
205,812060,814600,"Whoa, oh, oh
Oh, oh, oh, oh"
206,814770,817270,"Whoa, oh
Oh, oh, oh"
207,817440,822270,"Don't treat me to the things
Of the world"
208,822440,824280,I'm not that kind of girl
209,824440,826610,Hey. How's everything?
210,826780,828570,Fine. Rose is giving her a hard time.
211,828950,830240,Should I go up to the room?
212,830410,833410,"What was the point of bringing
the nanny out here, then?"
213,833580,836910,"-Is everything okay?
-Yeah, Rose is just driving us a little crazy."
214,837080,841750,"No, not crazy. She's just a little fussy.
Everything's fine."
215,841920,844170,If you don't you'll be alone
216,844340,850930,And like a ghost I'll be gone
217,851100,853350,"If you liked it
Then you should've put a ring on it"
218,853520,855850,"If you liked it
Then you should've put a ring on it"
219,856020,858440,"Don't be mad
Once you see that he wants it"
220,858600,861270,"If you liked it
Then you should've put a ring on it"
221,861440,863440,"If you liked it
Then you should've put a ring on it"
222,863610,865860,"If you liked it
Then you should've put a ring on it"
223,866030,868320,"Don't be mad
Once you see that he wants it"
224,868490,871570,"If you liked it
Then you should've put a ring"
225,871740,877910,"Oh, ohh, ohhhh"
226,878080,879710,Good luck.
227,888300,890050,Now I know why we got married.
228,890220,892800,"So we wouldn't have to dance
to that song at weddings."
229,894510,896060,That the only reason?
230,896520,897560,Yeah.
231,900650,903020,"-I have to try on your crown.
-Oh, you have to."
232,904400,905820,I'm sorry.
233,905980,909240,"-Hey, I'm kissing here.
-I have to. It's from him."
234,909400,911820,It's Saturday. You're at a wedding.
235,911990,913660,Did I mention that he hates me?
236,913830,915580,Who would dare hate you?
237,915740,920040,"The new senior law partner at her firm.
He rides her ass nonstop."
238,920210,921580,"- Why?
- No idea."
239,921750,923880,"It's like he can't stand the sound
of my voice."
240,924040,926670,"Every time I open my mouth,
he shuts me down."
241,926840,929590,Sometimes he holds his hand up like this:
242,929760,933050,"-Ew!
-Yeah. He hates me less over e-mail."
243,935260,936970,How's it going?
244,937140,940140,Good. Thanks.
245,940480,941850,Enjoy.
246,942020,943020,You have a nice night.
247,943520,944690,You have a nice night.
248,959700,962370,"-Thank you.
-A guy just hit on me."
249,962540,964210,Really?
250,964710,966920,How's it make you feel?
251,967380,969300,Like I still got it.
252,969460,971380,You most certainly do.
253,971550,974220,"-So sorry to bother you. I'm sorry.
-Sorry."
254,974390,976300,"-I'm so sorry to bother you.
-It's okay."
255,976470,979970,"I've just been reading your books
for years and your column."
256,980140,982940,"I swear,
we had the exact same dating life."
257,983100,985400,"- Wow.
- Cut to the chase, Ellen."
258,985560,986730,She means she is you.
259,986900,988570,I am. I am you.
260,989320,993450,"Well, in that case, may I introduce
you to your husband, John James Preston."
261,993610,994910,"-Hi.
-Good to meet you."
262,995070,996910,"-Hey.
-How long have you been married?"
263,998200,1001120,"Well, it'll be two years next month."
264,1001290,1003580,"We're married two years next month
as well."
265,1003750,1006080,"- Wow. You are me.
- I guess."
266,1006250,1009630,"We're expecting a baby, and get this:
the due date is our anniversary."
267,1010380,1014130,"Well, I'm not pregnant.
Well, I guess that's obvious."
268,1014300,1016680,"-Surrogate.
-Wow. Congratulations."
269,1016850,1018350,You guys have kids?
270,1018510,1020930,"If you need a surrogate service,
ours was flawless."
271,1021100,1025100,"Oh, no, thanks. It's not a surrogate
situation. We're just not having children."
272,1025900,1026940,You don't want kids?
273,1027110,1028940,"Well, no, we love them."
274,1029110,1030520,It's just not for us.
275,1031650,1035400,So it's going to be just...
276,1035570,1036610,...you two?
277,1038870,1041870,"Uh, but she does have a new book
coming out next month."
278,1042500,1044620,Great. Great. And what's that about?
279,1045120,1046460,Marriage.
280,1048130,1049750,Well....
281,1049920,1052050,Have a nice night.
282,1058550,1061390,"And all this time I thought Samantha
was my publicist."
283,1061560,1065060,"I had to say something. She looked like
someone told her there was no Santa."
284,1065230,1067810,"May I have your attention, please?"
285,1067980,1073650,"My son and his husband would like to ask
all couples to join them on the dance floor."
286,1073820,1075400,"Oh, that's very nice, dear."
287,1075570,1077070,Ohhh.
288,1078700,1081490,You're done. We're going to dance.
289,1082240,1084830,Fake to the right. Nice.
290,1086830,1091170,I'm done. I'm done. I'm done!
291,1091340,1093170,Dance me.
292,1093840,1096340,"May I have the honor, Mrs. Goldenblatt?"
293,1096510,1098380,You most certainly may.
294,1098550,1099680,Sad sensation
295,1099840,1101760,Lately I've not slept a wink
296,1101930,1104520,"- Come on, honey.
- Come on, sweetie."
297,1104680,1106730,Let's go dance.
298,1109020,1110560,Care to dance?
299,1110940,1113020,Just us two?
300,1116440,1118650,"Samantha, you look amazing."
301,1118820,1121410,"Oh, yes, you do.
What have you had done?"
302,1121570,1125370,Nothing. I'm 100 percent natural.
303,1126040,1127870,I'm serious. I need names.
304,1133550,1136420,"-Gentlemen.
-I heard that."
305,1142260,1145060,"You looked pretty hot out there before.
Wanna dance again?"
306,1145220,1149230,"I can think of so many other more
fun things I'd rather do with you."
307,1151310,1153310,"-I'm Nicky.
-Samantha."
308,1153480,1154980,"Nice to meet you, Samantha."
309,1156070,1157900,"What do you do for a living, Nicky?"
310,1158240,1160400,"-I lay concrete.
-That sounds promising."
311,1162120,1164530,"- Yeah. Yeah!
- Yeah!"
312,1164700,1166030,"- Yeah!
- Yeah!"
313,1166200,1168080,"- Yeah!
- Yeah!"
314,1168250,1169500,"- Yeah!
- What the--?"
315,1170250,1171370,"- Yeah.
- Yeah."
316,1171540,1172620,"- Yeah.
- Yeah."
317,1172790,1175250,"- Yeah.
- Yeah."
318,1184930,1187260,"Rose, come on, now.
Come on, now. Sleepy time."
319,1187430,1188930,Rose. Come on.
320,1189100,1191600,"Rose, Rose, Rose."
321,1191770,1193440,"-Please?
-Good. Good. Here?"
322,1193610,1195230,Let's go sleepy.
323,1195400,1196940,"Please, Rose?"
324,1197110,1199400,"Come on, come on."
325,1203780,1205160,"- Yeah!
- Yeah!"
326,1205330,1206620,"- Yeah!
- Yeah!"
327,1206780,1208620,"- Yeah!
- Yeah!"
328,1210540,1212710,"Oh, yeah. Oh, yeah."
329,1212870,1215710,"-I don't know which is worse.
-Samantha."
330,1215880,1218710,The baby will tire eventually.
331,1219260,1220960,Let's get a little white noise.
332,1225510,1228470,"Right from your home.
Amnesty International."
333,1228640,1230310,Visit any location. Lumber Liquid--
334,1230480,1232810,Where do you want to--?
335,1233390,1235100,"- Jackpot.
- Do you mind if I try?"
336,1235270,1237310,A little black-and-white noise.
337,1238820,1240780,It Happened One Night.
338,1240940,1242650,Never seen it.
339,1242820,1246320,"Well, kid, you are in for a treat."
340,1246490,1248740,Climb up in here.
341,1249950,1251660,What are you gonna do?
342,1251830,1254210,A system all my own.
343,1261670,1263300,"Oh, that's shocking."
344,1263470,1264510,"For the '30s, it was."
345,1267680,1270510,Did you see it when it opened originally?
346,1274020,1276020,"Aren't you going to give me
a little credit?"
347,1276190,1278060,She's pretty.
348,1278400,1280900,She's got nothing on you.
349,1282360,1283610,There Big and I were...
350,1284320,1288780,"...somewhere between wild sex
and a baby."
351,1290740,1293370,"-Hey, you.
-Hey, how are you?"
352,1296040,1298630,"- Hi, guys.
- How are you?"
353,1301710,1303380,Thanks.
354,1304010,1306380,"-Ready to order?
-Um, I think we'll wait for our friend."
355,1306550,1307590,"- Okay. Yup.
- Thanks."
356,1307760,1311050,"Okay. Yeah, that sounds great. Yeah.
- That's a whole lot of health."
357,1311220,1312810,"-How many are there?
-Forty-four."
358,1313390,1316230,I'm on the one-a-day Fruity Pebbles plan.
359,1316390,1318900,"Women our age shouldn't joke
about vitamins."
360,1319060,1322110,"Women who are not our age shouldn't
say ""women our age."""
361,1322280,1325240,"-Yeah.
-Well, one day very soon you will thank me."
362,1325400,1327740,"I am leading the way
through the menopause maze."
363,1328200,1332580,"With my vitamins, my melatonin sleep
patches, my bioidentical estrogen cream..."
364,1332740,1335580,"...progesterone cream,
a touch of testosterone--"
365,1335750,1338120,"-She's the hormone whisperer.
-I am."
366,1338290,1341170,"I've tricked my body
into thinking it's younger."
367,1341340,1344500,"I've tricked my body
into thinking it's thinner. Spanx."
368,1345090,1348130,"And I'm telling you, no hot flashes,
no mood swings..."
369,1348300,1351260,"...and my sex drive,
it's right back to where it was."
370,1351430,1355060,"-Really? Hadn't heard.
-Where are you getting your information?"
371,1355220,1358310,"From Suzanne Somers
and her team of doctors."
372,1358480,1360440,I'll get you a copy. It's a revelation.
373,1360610,1364110,"You're taking medical advice from
the woman who invented the ThighMaster?"
374,1364280,1366320,Damn right. Have you seen my thighs?
375,1366490,1368320,"Okay, go ahead, laugh. It's working."
376,1368490,1371990,"By the time you ladies are 50, I'll be 35."
377,1372620,1375040,"Take Mommy's hand.
- Oh, here she is."
378,1375200,1377370,"I thought it was just gonna be
the four of us."
379,1377540,1379210,"Don't worry, the nanny will be here."
380,1379370,1381540,Harry's just not back from playing golf.
381,1381710,1382960,"Oh, here."
382,1383130,1385130,"Let me hold that pretty
little morning Rose."
383,1385300,1386880,"No. No.
- Okay, no sale."
384,1387420,1389220,"She just learned the word ""no."""
385,1389380,1392390,"Good for her. We're hoping Samantha
learns it one of these days."
386,1392550,1394430,"-Terrible twos.
-She's not terrible."
387,1394600,1397640,"No, of course, she's not terrible.
The terrible twos are terrible."
388,1397810,1398980,Right.
389,1399600,1401810,"She's in the ""I only want Mommy"" phase."
390,1401980,1402980,And me and Erin.
391,1403150,1406320,That's right. Just you and me and Erin.
392,1406480,1409150,"-Who's Erin?
-Her nanny."
393,1409320,1411110,How are you gonna swallow all those?
394,1411280,1412660,Have we met?
395,1414280,1415990,Erin!
396,1429970,1431840,"-Good morning, ladies.
-Morning."
397,1432010,1434590,I hear it was quite the glorious wedding.
398,1435140,1437010,It was.
399,1437180,1439390,"Oh, and you must be
the famous Samantha."
400,1439560,1441850,It's a pleasure to finally meet you.
401,1442020,1444690,"Now, I know a little girl..."
402,1444860,1448570,"...who would just love to practice
her cartwheels on the lawn."
403,1448730,1450240,"- Yay.
- Yay."
404,1451200,1452700,Do you have the sunblock?
405,1453450,1455030,"Come to me, you little pet."
406,1455200,1456530,There you go.
407,1456990,1460040,"-Yes.
-You have yourselves a lovely morning."
408,1460200,1462040,"- You too.
- Thanks, Erin."
409,1462210,1465250,"-Oh, that is so sweet.
-I know."
410,1466040,1467130,That's your nanny?
411,1467300,1468590,"Yes, that's Erin."
412,1468750,1470260,You mean Erin Go Braless.
413,1470420,1473220,"Ha, ha. She doesn't wear a bra."
414,1473380,1476390,"-Was she wearing a bra at the job interview?
-I don't know."
415,1476550,1479720,"I was too busy thinking about her degree
in Children's Education..."
416,1479890,1482730,"-...and how much the girls liked her.
-Her tits never came up?"
417,1482890,1485600,"No, her tits never came up."
418,1485770,1488570,"- And she's amazing.
- Well, I'm sure she is."
419,1488730,1492820,"But, honey, there ought to be a law
against hiring a nanny that looks like that."
420,1492990,1494650,"Yeah, the Jude Law."
421,1497740,1499530,"- Are we ready?
- Yes, I think so."
422,1499700,1500950,"- One, two, three!
- Yeah, go!"
423,1502540,1507500,That's a good girl! One more time!
424,1514430,1519140,"It seems it wasn't only the children that
were captivated by Charlotte's Irish nanny..."
425,1519310,1521600,...and her lucky charms.
426,1529230,1533610,"And later that day,
Big and I arrived home."
427,1538990,1540990,"- Hot in here.
- Yeah."
428,1542450,1543910,I'll get the air in the bedroom.
429,1544080,1545910,"-You get the living room.
-Okay."
430,1546080,1549130,"After Big and I sold the extravagant
rooftop penthouse..."
431,1549290,1551170,...we thought we were meant to live in...
432,1551340,1554920,"...we decided that maybe we needed
to come a little more down to earth."
433,1555090,1556130,So we did.
434,1556300,1558640,"Twelve floors, to be exact."
435,1559470,1560890,We may be closer to earth...
436,1564810,1568100,...but we kept a little bit of heaven.
437,1588120,1592340,"We've got excellent panels,
some of the best blinds...."
438,1593710,1596880,"It's 4:30. Where should
I make reservations? Any cravings?"
439,1597050,1599380,Don't we have anything to eat here?
440,1600340,1601970,Nothing?
441,1602140,1606390,"Come on. You knew when you married me
I was more Coco Chanel than coq au vin."
442,1606560,1607850,Let's just order in.
443,1608020,1609730,We ordered in two nights last week.
444,1610650,1612190,"Well, we've been out all weekend."
445,1614070,1615530,Let's just stay home.
446,1616690,1618450,Okay.
447,1624740,1628250,"-That couch is good, right?
-Mm-hm."
448,1628410,1630330,Worth the year and a half wait.
449,1633380,1636210,"All we need is a piece for that corner
and we're done."
450,1636380,1637800,"You did good, kid."
451,1650560,1653400,"You know you have your shoes
on the couch, right?"
452,1654730,1656780,"Year and a half, I'm just saying."
453,1664160,1667580,"-That must be the rest of the luggage.
-Oh, good."
454,1668790,1671960,"For a minute I thought it might be
the shoe police."
455,1674750,1677500,"And a few mornings later,
in a different home...."
456,1677670,1680420,Why bring rat into New York house?
457,1680590,1683470,"So Brady can win the
second grade science fair. Right, B-boy?"
458,1683640,1685720,"BRADY;
Yeah, I'm gonna win."
459,1685890,1688180,"-Sit down, please, have some breakfast.
-I can't."
460,1688350,1690810,"I have this presentation
and I'm sick to my stomach."
461,1690980,1694060,"I used to love going to work
and now I'm sick at the thought of it."
462,1694230,1695610,Here.
463,1695770,1697570,"-Two bites.
-Thanks, Magda."
464,1697730,1699780,"You don't have to put
yourself through this."
465,1699940,1702280,I'm a lawyer. That's who I am.
466,1702450,1705200,"Life's too short.
Go someplace where they appreciate you."
467,1705370,1708830,"Until you find a better job, you can be home
and help out around the house."
468,1708990,1711410,I've waited too long to get here.
469,1711580,1713160,I just have to suck it up.
470,1713330,1715170,Yeah.
471,1715880,1718130,"Mom, you gonna come
to the science fair today?"
472,1718300,1723130,"Sorry, honey, she can't. Mommy's--
- She has to go to work. Yeah."
473,1726300,1730140,"We think that these new numbers
show a much more optimistic upside for us."
474,1730310,1732480,"And the savings that we found
for the client..."
475,1732640,1736440,"...will easily make up
for any escalated legal fees that they incur."
476,1736610,1737690,So it's win-win.
477,1737860,1740480,"It's totally win-win, Tom.
And what's more, based on--"
478,1740650,1743320,"Kevin, I'd like you to run
with this from here on."
479,1743490,1744780,But it's Miranda's case.
480,1744950,1748160,"Actually, it's the firm's case,
and as senior partner, I'm--"
481,1749990,1751290,Is there a problem?
482,1751450,1753370,I don't know. Is there?
483,1753540,1755830,"Have something you'd like
to say to me in private?"
484,1756000,1759500,"I don't know that it needs
to be in private."
485,1759670,1761760,"Okay, and we're all paying attention."
486,1761920,1767300,"Honorable mention goes to Rachel
for ""What is Static Electricity?"""
487,1767470,1770430,"-Let's give her a big hand.
-What...?"
488,1770600,1773180,"-I quit.
-Good for you."
489,1774440,1776810,"-You okay?
-I'll get another job. A better job."
490,1776980,1779520,"And I already called the headhunter.
Where's Brady?"
491,1779690,1786700,"Now, our first prize goes to Brady
for his Mouse Maze."
492,1789160,1791370,"Hey, Mom, I won!"
493,1791540,1793040,I made it.
494,1793200,1794200,I never make it.
495,1794370,1796040,"- Good work, Brady.
- Good boy."
496,1797080,1799750,Your dolphin has got all the skills...
497,1799920,1802550,"...and it's gonna have a little swim
with the crab."
498,1803210,1805260,"Yes, it is, baby girl."
499,1805420,1808430,"Hey, cutie, come look.
Now, what does this do here?"
500,1808590,1810930,"Look at this. Well, what is that gonna do?"
501,1831240,1833990,"There can be many tortured moments
in the life of someone..."
502,1834160,1836000,...who spends her days writing books.
503,1836160,1838290,The antidote to those moments...
504,1838460,1843130,"...is the moment the finished book
finally arrives."
505,1865190,1868110,"-Hello?
-Do I have anything to worry about?"
506,1868280,1872120,"-Can you be more specific?
-I mean with the nanny and Harry."
507,1872280,1873450,That's just Samantha.
508,1873620,1875950,"You're the one who said that thing
about Jude Law."
509,1876120,1880040,"Oh, sweetie, it was a joke. You know,
it was right there, I had to go for it."
510,1880210,1883630,"-And it was funny.
-No, no, I really wish I hadn't said it."
511,1883790,1885960,"-Look, Mommy.
-Just a second, honey..."
512,1886130,1889340,"...I just have to finish these cupcakes
for the party tomorrow, okay?"
513,1889510,1892390,"-Hey, wait, what was I saying?
-Should you be threatened."
514,1892550,1893640,"Did I say ""threatened""?"
515,1894600,1895810,Uh....
516,1895970,1897720,"-Should I be threatened?
-Look, Mommy, look."
517,1897890,1900520,"Okay, honey. Let me just put Rose
in her chair. Carrie?"
518,1900690,1902520,I'm gonna put you down for a second.
519,1902690,1904980,"I'm gonna put the baby down,
I'll be right back."
520,1906400,1909030,"-Ooh.
-It's okay. It's okay, sweetheart."
521,1909190,1911320,"- Oh, I know.
- Look, Mommy, look."
522,1911490,1912990,"Oh, precious."
523,1913160,1914820,"- Look at me.
- It's okay."
524,1915410,1918450,Look. Look.
525,1918620,1919830,"Okay, I'm listening."
526,1920000,1924330,"Well, did you have any worries
before the Samantha comment?"
527,1924500,1926000,"No, of course not."
528,1926170,1929050,I love Erin and I trust Harry.
529,1929210,1931340,"I believe you just answered
your own question."
530,1931510,1933550,"Me, me, me!"
531,1933720,1936350,Lily! This skirt is vintage.
532,1937220,1939520,"-What skirt?
-It's the cream Valentino."
533,1939680,1941520,"Oh, sweetie, I'm so sorry."
534,1941690,1943560,I've gotta go!
535,1943730,1945230,"Lily, look at what you did!"
536,1950530,1953860,"Mommy just has to get something, okay?"
537,1962250,1963500,Mommy.
538,1963670,1966500,"Mommy, Mommy, Mommy."
539,1967920,1969710,Mommy will be out in a minute.
540,1969880,1972050,"Mommy, Mommy."
541,1972220,1974090,Mommy.
542,1977390,1979760,I was just getting more sprinkles.
543,1979930,1981180,Girls.
544,1981350,1985190,Let's go and play in my bedroom.
545,1985350,1987650,Mommy needs some cooking time.
546,1987820,1990940,"Charlotte was thankful
to have Erin come home at that moment."
547,1991110,1993700,Threat or no threat.
548,1993860,1995410,Bra or no bra.
549,1995740,1997570,"Good. Come on, darling."
550,1998580,2000910,"And from no bra
on the Upper East Side..."
551,2001080,2003040,...to no panties in Times Square.
552,2003210,2005370,It's 12 and your lunch is at 12:30.
553,2005540,2007080,I'm just freshening up.
554,2011130,2014220,"Call the restaurant and tell them
I'm going to be 15 minutes late."
555,2014380,2016090,Samantha Jones.
556,2018970,2021430,Smith Jerrod's on the phone.
557,2026400,2028270,Refresh my memory.
