Number,StartMilliseconds,EndMilliseconds,Text
50,333090,334320,"Oh, thank my mom."
51,334321,336312,"She, as you would,
have been rehearsing for it."
52,336333,339189,"Oh, is she... pretty?"
53,339190,341193,Nutty...
54,343309,346600,"Actually, I was looking
through the thesaurus I've"
55,346613,350046,"found this morning, I've
decided to go with 'wacko'."
56,350254,352151,Wacko?
57,352152,354144,"I like that word, 'wacko'."
58,356230,358263,Can I buy you a coffee?
59,359170,361329,"No, no, I'm fine."
60,361339,363133,Come on!
61,363279,368222,"What if I throw in one of those fantastic
little boxes with the strawberry jam..."
62,368253,372194,"Oh, my god...
Wow, well, that is... that's tempting."
63,372195,373321,"- Yes?
- Hmm hmm."
64,373331,378305,"But I'm waiting for someone, and he
should be here any minute."
65,382310,384374,My dad.
66,385354,389087,"I flew home to surprise him
for his birthday, but..."
67,389088,391090,Something came up.
68,402289,404281,"Well, have a safe flight..."
69,408129,410235,"- Hi, sweet heart!
- Hi!"
70,412248,416148,"What are you doing here? Well, I came
home to surprise you on your birthday."
71,416221,419245,"Honey, I just got called in.
There's no way I can get out of it now."
72,419287,422790,"Yeah, that's what mom said... I wished that
you would've told me you would be coming."
73,423166,427327,"Oh wait... you, you're Cameron Williams,
holy cow..."
74,427368,430267,"- So you two?
- Oh, we just met."
75,430382,432311,"Hi, it's a pleasure, captain.
Ray."
76,433156,436259,"Well, I'm gonna let you
two catch up, yeah. And"
77,436271,439193,"eh... it was really nice
to meet you, Chloe."
78,439235,441352,"- You look great.
- Thank you."
79,441362,443302,Let's talk somewhere.
80,444303,446399,"- How was school?
- It's good."
81,446451,448412,"Good, yeah..."
82,453250,454418,What?
83,455398,459298,"You know the first thing I thought
when mom told me you're not gonna be home?"
84,459371,460435,It's that you left.
85,461238,464983,"I mean, really left. Just
packed up your bags, slammed"
86,464996,468412,"the doors, squealed the
tyres and just drove off."
87,469246,471384,"Your mom and I are fine, Chloe."
88,471468,475295,"It's okay, I don't blame you."
89,475336,478360,"You don't blame me for what?
For running away."
90,478371,481374,"But I didn't run away.
You said, you thought I run away."
91,482417,485410,"- Who is that girl?
- What girl?"
92,486358,490321,"That flight attendant,
beautiful, blonde one."
93,491301,495326,"Flight attendant... I worked with
dozens of flight attendants..."
94,495379,497370,don't even know her name.
95,499279,506390,"If this was a year ago, you know before mom
drank with collate, you'd be home by now."
96,507225,510405,"We would be all be home,
like a family or something."
97,511239,513767,"Chloe, I...
I think you know that your mom and"
98,513779,516265,"I got married when we
were both very young..."
99,516318,521260,"And the changes that a person goes
through between 20 and 50 are enormous."
100,521427,527392,"She's just doing what she believes is right
and maybe you should cut her some slack."
101,527434,532387,"Me?... how about you?
You're the one on the way to London."
102,532418,535285,"You are a one who has not been home
since Christmas."
103,535286,537444,I have school. And I have a job.
104,538456,542491,"I just feel like she's always trying
to shove it down my throat."
105,544275,549343,"I know... look, I know that this past year,
has been something of an adjustment, but..."
106,549478,554326,"She is your mother, and I think it'd
be good if you, no, if we both..."
107,554327,556517,Could be a little more supportive.
108,558373,561460,"- You missed her...
- Yes, I do."
109,562273,566309,"But hey, if she's gonna run off with
another man, why not Jesus, huh?"
110,568551,570386,Where is your ring?
111,575464,579500,"It's in my car.
I never wear it when I fly."
112,582315,584963,"Chloe, your mom means the
world to me, I'm not"
113,584975,587352,"going to do anything to mess it up.
Okay?"
114,588332,591356,"And I have to go.
We'll talk when I get back."
115,591534,593503,"Not gonna be here
when you get back."
116,593504,597342,"Oh, but you'll gonna be back home
again soon, right?"
117,599354,600408,Here...
118,600522,605382,"The car is in the usual spot, and
go easy on mom. She'll come around."
119,606362,608364,I love you.
120,638355,639522,Are you okay?
121,641399,644465,"Yes, yes, I'm fine."
122,650451,653444,"Investigative journalist, remember?"
123,654591,657500,"- Right.
- Yeah."
124,666583,668574,So...
125,668616,671651,"I'm just a little disappointed,
that's all."
126,672495,676531,"It was a big deal to me.
All of us together, having a good time."
127,676573,679471,"Well, I'm sure you would have stayed
if he could."
128,684018,686655,The Turkey... a vulture
129,686656,690556,"comes up to the gate and dropped
two dead rabbits onto the floor."
130,690629,693601,"And the flight attendant says...
""I'm sorry..."
131,693632,696511,"We only allowed one carrier."""
132,696573,699482,"I'm sorry captain, that's bad."
133,699555,702413,That is always funny.
134,702454,705614,"Well, if you have anymore bad jokes,
you can always come and find me."
135,714718,717647,"Hey Marcus, they got that
computer problems figured out?"
136,717648,719971,"Negative that, Pentagon,
apparently, some of"
137,719984,722424,"the equipment on the
flight deck are outdated."
138,723466,727596,"Yeah, you had me flying east, in
6 hours time, I would be 9 hours older."
139,727815,730234,"Do that for about 6 years
and maybe you'll catch up"
140,730247,732538,"to me. Happy birthday
buddy, have a good flight."
141,732539,733675,Thanks.
142,737586,739692,"Sounds like that's all
your mom talks about."
143,740558,742695,Seems like it sometimes.
144,745511,748539,"Hate someone who sees
earthquake on the news and"
145,748552,751715,"then tries to convince
everyone it's a good thing."
146,752550,754583,Does that make sense to you?
147,755761,760725,"The day after Tsunami,
there's that one woman, Medina."
148,761476,763762,"She lost three of her four
children in that wave,"
149,763774,765751,"dragged down to the sea
while she watched."
150,766513,770684,"It was all she could do was to hold on to a
tree with a six-week old baby in her arms."
151,772561,775653,"And she was so sure that
god had saved her and"
152,775665,778703,"the baby that she went
straight to her knees."
153,779568,783489,She thanked him.
154,783583,785741,"She thanked him for
killing the others?"
155,787525,791607,"She's got the chance, that
night she refused to leave"
156,791620,795867,"the evacuation and after all
god was watching over her."
157,797681,799704,"- And...
- Mudslide..."
158,801686,804625,"Buried the whole village
under 10-feet of slime."
159,804626,807755,"How do people see some things 'like that',
and just..."
160,808631,812666,"If you look hard enough, you'll see
whatever it is you're looking for."
161,813709,817546,"But you might have to ignore
a lot of other things to do it."
162,818693,821592,One of them...
163,821759,823782,Might be the truth.
164,824762,826754,And what about you?
165,827641,829726,What did you see in that village?
166,832615,837683,"I saw a lot of people who'd lost everything
that ever mattered."
167,838631,841603,Did you ask why?
168,841635,843720,I know why.
169,843762,845795,Tsunami.
170,845806,847683,You know what I mean.
171,848705,850769,"No, no, I didn't."
172,851823,855785,"If you had to find a reason for something
like that to happen, then..."
173,857798,860791,"Well, you might end up behind
a stranger at the airport?"
174,863742,865608,Oh...
175,865775,868810,"- Love that laugh.
- Oh, no."
176,873669,874826,What?
177,874837,878789,"Oh, just thinking about Ray's joke.
That guy cracks me up."
178,878841,882710,"Ray?
You mean captain Steele?"
179,883586,885651,Only in front of other people.
180,886662,887715,Really?
181,887757,889728,"So, you two are...?"
182,894608,896631,"No, not yet."
183,896641,899613,"But, we're planning on spending
some time together in London."
184,899645,901845,"Really?
Why didn't you tell me?"
185,901855,903680,"Hey, wait...
Where are you going?"
186,903722,906652,"Ah, some details, please..."
187,907831,910698,"I really needed someone
to talk to today."
188,910740,911866,Thank you.
189,912878,914807,"I'm going to call you
from London."
190,915641,917633,"- Really?
- Really."
191,918644,921627,"I'm gonna make sure you won't forget
about me, right? Right, right."
192,921658,925631,"I'm sure you've got a girl at every
airport. Do you call all of them?"
193,925662,926653,"None of them, actually."
194,926663,927873,Chloe.
195,928770,929812,"Oh, hi, Jim."
196,929844,932637,I got these things for your dad.
197,932638,933848,They're for tomorrow night.
198,936653,938916,U2. Wow.
199,938926,940887,These can't be easy to get.
200,940928,944630,"You're telling me.
It took me two weeks to find these things."
201,945704,947675,Two weeks?
202,952722,954787,"Chloe, I'm sorry..."
203,956925,958687,"Mr. Williams, please."
204,958729,960668,"I'm coming, sorry."
205,960866,962733,"Chloe, I..."
206,966779,968844,"Would you give these to my dad, please?"
207,969824,971649,Of course.
208,973828,975768,"Well, you..."
209,977937,980669,"- Excuse me...
- Thanks."
210,984850,987916,"- Mr. Williams, please...
- Sorry."
211,1001785,1003840,"Excuse me, captain."
212,1004893,1007729,"Chloe asked me to
give you these."
213,1009867,1012964,"You are the gwn guy, right?"
214,1013006,1015779,"Gwn guy... yeah, that's me."
215,1015811,1018792,"Cameron Williams, Chris Smith...
Hi, pleased to meet you."
216,1018793,1019951,Pleased to meet you.
217,1085052,1088858,"Welcome aboard
pancon flight 257 to London."
218,1088889,1091830,"Flight time today will be
6 hours and 30 minutes."
219,1091861,1094019,Thank you and enjoy your flight.
220,1094979,1097836,"So, did you get her number?"
221,1099849,1102984,"Come on... I saw you two at the
lounge about an hour ago and"
222,1102997,1105886,"you happened to be the last
person to get on the plane."
223,1106095,1110026,"And to think, I could have spend
the last time with you instead."
224,1112070,1116064,"I do not know why you uncaring guys
always wanted to get the girls..."
225,1116074,1120016,"Maybe because we do not want to go around
like a dress rehearsal for glee."
226,1121924,1124020,"You know what, I'm must say
right on that one."
227,1124062,1127826,"I will have to thank you though
for flying first class."
228,1127837,1129860,"No need to thank, man."
229,1129870,1132071,"But, that guy who's sitting tight
back there..."
230,1132112,1133875,"Now, you should."
231,1142957,1145022,I know you!
232,1145074,1148912,"Look, George. It's frank Sinatra!"
233,1148953,1151008,"- What's that?
- It is frank..."
234,1151049,1152113,Oh!
235,1152123,1154084,"Listen, George."
236,1154125,1156858,We're home!
237,1158171,1161133,Oh... we're not home.
238,1162947,1166138,Sometimes he gets a bit confused.
239,1171019,1174688,"Good afternoon, this is your
captain rayford Steele on flight"
240,1174701,1178026,"pancon 257, weather conditions
are reported to be good."
241,1178036,1181244,"So, will be a nice smooth
flight all the way to London."
242,1181257,1184074,"Please sit back and enjoy
our excellent service."
243,1185086,1187488,"We will be serving
complimentary drinks and"
244,1187501,1190081,"snacks shortly. So, please
sit back and relax."
245,1190957,1194919,"No Johnny, you don't have to tell them
anything. Just do what you do best."
246,1194930,1197368,"Stall 'em! But if you
see one thing that"
247,1197380,1200070,"makes you think they
smell an acquisition..."
248,1200112,1202979,Dish it all.
249,1202980,1204116,Look!
250,1204158,1207722,"I left the company jet in Houston.
I'll be in London and"
251,1207735,1211124,"with the paper signed before
they know that I'm gone."
252,1211134,1214138,We'll go and get. Good!
253,1242199,1245035,"Chloe, Chloe!"
254,1245077,1246933,Hey! Come here!
255,1246975,1248967,"Oh god, oh my goodness!"
256,1249008,1251042,You are so big!
257,1251083,1252950,Ok.
258,1253179,1255088,"Did you get me anything
at the airport?"
259,1255119,1258101,"Well, you'll just have to
wait and see."
260,1258967,1261960,"Alright, check it out in there
and see what you've got."
261,1262001,1265067,"The new baseball gloves that
I've been asking for!"
262,1265078,1267069,No way! Mom!
263,1267111,1269238,Chloe is here!
264,1272158,1274119,"Mom, Chloe is here!"
265,1276100,1278039,"She is here, mom!"
266,1279239,1282002,"- Hi!
- Hey..."
267,1282012,1284077,My gosh...
268,1284984,1287216,"Oh, you look beautiful."
269,1287258,1289154,Wow.
270,1289155,1291022,"So,"
271,1292034,1294119,"um, can I get you
something to drink?"
272,1294161,1295965,Yeah... yeah... sure.
273,1296007,1298999,"Mom... mom... Chloe got me a brand new
baseball gloves. See?"
274,1312076,1315131,"6 hours to London.
Nobody laughing at that too."
275,1315173,1318019,"The hyperjet...
That'll change everything."
276,1318020,1319208,"Oh yeah?
Why is that?"
277,1319219,1321242,The defence deartment.
278,1324089,1327154,"Did you say the defence department?
Yeah."
279,1327165,1329680,"It seems that they've been
developing a new jet,"
280,1329693,1332014,"ok? It'll carry 300
passengers at mach 40..."
281,1332045,1334140,New York to London... 6 minutes.
282,1334141,1337061,"6 minutes?
6 minutes."
283,1337082,1340148,"That's pretty fast.
Personally, I think they're lying."
284,1340189,1342181,"Yeah, I think that's
a good guess."
285,1342202,1345320,"There's no way they can develop themselves.
I'm guessing they..."
286,1345330,1348062,"Referred engineering
from something else."
287,1348104,1350200,Probably something from area 51.
288,1351284,1353047,Yeah.
289,1353318,1355225,"Scotch, please!"
290,1355226,1359314,"So, was your dad surprised?"
291,1361066,1363266,Yeah. I think he was.
292,1363276,1366040,Must have meant a lot to him.
293,1366071,1368136,"He seemed very upset that
he had to leave."
294,1369147,1371181,"Yeah, I could tell."
295,1372119,1373318,"So, how was your flight?"
296,1373360,1376155,"Good. Yeah, it was good."
297,1377093,1378230,School?
298,1378240,1380211,It's fine.
299,1381369,1385144,"Hey, you'll eh... you'll never
guess who I met at the airport."
300,1385185,1386374,Buck Williams.
301,1387219,1389346,"Sorry, Cameron Williams."
302,1389356,1391286,"- From the news?
- Yeah!"
303,1391327,1393194,"- Really?
- Hm-hmm."
304,1393204,1395227,"Did you get a chance
to talk to him?"
305,1395238,1397208,I did... actually.
306,1397209,1399336,"Erm, he is..."
307,1399378,1401347,He is a great guy.
308,1401348,1405155,"Hmm, so just happens
to be gorgeous."
309,1405196,1407157,Yes...
310,1407199,1408252,I told him that you were a fan.
311,1408293,1409357,Oh!
312,1409367,1412775,"By the way, you're not
the only one who thinks"
313,1412788,1416208,"every earthquake will be
the end of the world."
314,1416250,1419378,"Some crazy lady cornered him
at the airport."
315,1424290,1427241,That's not how I learnt that.
316,1429368,1431360,"Anyway, hmm..."
317,1432277,1435145,He is a great guy.
318,1439160,1440286,"Chloe, honey..."
319,1441287,1443394,I don't mean to push.
320,1443435,1446334,I know it must feel that way.
321,1447377,1451183,I just want you to understand.
322,1451350,1453321,It's important to me.
323,1453352,1455250,So are you.
324,1456199,1457388,I just want you to be ready.
325,1457429,1459327,Ready for what?
326,1460370,1461433,You know...
327,1461434,1463300,Never mind.
328,1464406,1467178,"Can we just talk without
you cutting me off?"
329,1467179,1469234,"Mom, I just got here."
330,1469286,1472247,"I'm not really up for a
heavy conversation."
331,1473290,1476198,"Ok, sure...
But just hear me out."
332,1476199,1477430,Just a little.
333,1478337,1484177,"I've been praying for you to come home and
I believe that's why god brought you here."
334,1484208,1485449,What did you say?
335,1485480,1488181,God brought me home?
336,1488191,1491247,"God did not bring me home,
I brought me home."
337,1491289,1493426,"I bought the ticket,
I got on on the flight."
338,1493458,1496263,God had nothing to do with it.
339,1496273,1497462,And let me ask you something.
340,1497472,1500277,"If god brought me home
for dad's birthday..."
341,1500309,1502467,"Then why did he let him
fly off to London?"
342,1504219,1506555,"Maybe it's important
for us to talk."
343,1506659,1507702,I don't think so.
344,1508223,1513260,"One thing I do know for sure, god is
the reason dad is not here right now."
345,1518484,1520351,Chloe!
346,1527369,1529340,"- I'll be right back.
- Yeah."
347,1544460,1546399,"Can I give you a hand
with your bag?"
348,1546400,1548464,Did I ask for a hand?
349,1549351,1551395,"I, I can put it on the top
for you."
350,1551405,1553355,"Yeah?
So could I!"
351,1564502,1566473,What are you looking at?
352,1567349,1569383,Want to ask me a question?
353,1569549,1572323,Wonder how I drive?
354,1572521,1575326,"Maybe, where I buy my clothes?"
355,1575566,1578330,How do I reach the urinal?
356,1578340,1580394,What is a urinal?
357,1584378,1586370,That's my dad.
358,1586380,1588445,He plays football.
359,1588455,1590447,"That's nice, kid."
360,1590530,1594461,"He's going to be on TV tomorrow
if his arm felt better."
361,1595431,1597465,Your dad plays ball on TV?
362,1598341,1599394,What team?
363,1599477,1602314,Gooo... jets!
364,1603450,1606421,Oh. What's wrong with his arm?
365,1606422,1608487,Cosmo. He's my dog.
366,1608497,1610468,"He knocked daddy off
the hammock."
367,1610500,1612396,"Oh, really?"
368,1612397,1615578,"Daddy was so mad.
He pushed cosmo onto the floor."
369,1615609,1618444,"What did I tell you about
bothering other passengers?"
370,1618446,1619509,Sorry...
371,1628498,1631439,"So, you're a bad man."
372,1631470,1633368,Yup.
373,1633378,1635578,You're gonna give the kid a cut?
374,1636580,1641387,"Her dad's pk carvell.
Doubt she needs the money."
375,1646403,1647569,Where are you going?
376,1647570,1650334,"- Out!
- Can I come?"
377,1650376,1651543,"Raymie, not now!"
378,1651575,1653556,Please.
379,1656351,1659416,"Alright, get your stuff.
Awesome!"
380,1679511,1683536,"Can we go to the mall?
Yes, we can."
381,1683578,1688385,"I heard there's 80% off
for games stuff."
382,1698437,1700408,Do you think mom is crazy?
383,1700450,1701493,What?
384,1702452,1703610,No.
385,1703651,1706488,"No, I was just upset."
386,1709564,1713558,"Dad says pastor Bruce
was washing her brains."
387,1713568,1715633,"Oh, that's just a joke."
388,1716478,1717635,It is?
389,1719543,1720711,I don't get it.
390,1721723,1724424,Neither do I...
391,1746499,1748564,So this is kinda sucked.
392,1749607,1753455,"What is that?
Got to fly on your birthday?"
393,1753486,1755582,"Well, you have gotta
pay the bills, right?"
394,1756458,1758481,"So how long is Chloe
going to be in town?"
395,1760785,1762746,"Well, looks like smooth sailing."
396,1762756,1766698,"I wanna stretch my legs and see
how's the crew is doing."
397,1836001,1839766,"Raymie, what are you trying to do?
Scare me to death!"
398,1840809,1841904,What was that?
399,1842946,1844917,"- Come on.
- Can I have it?"
400,1844948,1847044,"No you can't.
Only a few hundred dollars."
401,1847055,1848786,No!
402,1861988,1863854,I got 'em.
403,1871863,1875867,"I'm going to find a way
to pay you back."
404,1878787,1880987,"- What's wrong?
- No..."
405,1881029,1885054,"I just thought the seats should be
a liitle closer to the stage."
406,1885961,1887932,"- Coffee?
- Uhuh..."
407,1911885,1913084,She'll be ok.
408,1913856,1914846,Huh?
409,1914857,1916827,Mom.
410,1919935,1923074,"She still wears that necklace, you know.
The one you made her."
411,1923877,1926004,She never takes it off.
412,1929111,1932854,"They're gonna be alright, right?
Mom and dad?"
413,1932855,1935066,"Hmm?
Yes, yes of course."
414,1935097,1938934,"Dad's being called in to work,
he's got something to do, ok?"
415,1939101,1941071,Did dad tell you about my game?
416,1941072,1942876,Are you kidding me?
417,1942949,1944847,You're all we talk about.
418,1944920,1948080,"He said that you were the greatest baseball
player in the whole world."
419,1948121,1950051,"- And you know what?
- What?"
420,1950092,1951959,He is right.
421,1954868,1955932,I love you.
422,1955974,1957016,"I miss you, buddy."
423,1984097,1985151,"No, it is not possible."
424,1987904,1989895,Allahu akbar!
425,1998999,2000042,Kathy?
426,2000281,2003128,Do you see my daughter?
427,2016278,2018155,"Chris!
Let me in!"
428,2021095,2022138,Do you hear me?
429,2059167,2060294,Raymie!
430,2071420,2073151,Where is he?
431,2073162,2074361,Everyone sit.
432,2120389,2122329,Everyone sit down!
433,2126333,2128325,"Sit down!
Everyone sit down!"
434,2130212,2131401,"Hey, what's going on?"
435,2131411,2133403,What happened?
436,2137355,2139222,"Let's go!
I want some answers."
437,2139357,2141193,I want to see the captain!
438,2141234,2143424,"Hey, I want to see your captain."
439,2144238,2146438,"Hey, I want to see the captain!"
440,2146480,2148211,No!
441,2152257,2154384,"Attention, this is the captain."
442,2154457,2160369,"This is the captain. All passengers
take your seats immediately."
443,2161402,2163394,"Hey, back off!
I want to see the captain!"
444,2164374,2165500,Tell us what just happened?
445,2175469,2177336,"We are experiencing a
decompression."
446,2177367,2180307,"Please go to your seats,
and put on your oxygen masks."
447,2189463,2191288,This is so crazy.
448,2239392,2240518,Come on!
449,2248578,2250549,"Stop it!
Stop it!"
450,2259569,2261436,Stop!
451,2279414,2282542,"This is pancon 257.
We have an emergency."
452,2285420,2289424,"This is pancon 257.
We have an emergency."
453,2291458,2296463,"Mayday! Mayday! This is
pancon heavy 257. Acknowledge!"
454,2306432,2308664,"Drop the pressure,
it's ok now..."
455,2310405,2311636,"Everyone on this plane
is scared to death."
456,2311677,2314608,"I really need you
to step up your hand."
457,2314649,2317475,"- Can you do it?
- Yeah"
458,2317517,2320489,"I'm going to say something to the
passengers, watch the flight deck."
459,2344535,2346641,Hello. I'm captain Steele!
460,2346642,2350097,"I need you to remain in your
seats with your seat belts"
461,2350109,2353576,"fastened. But you can now all
remove your oxygen masks."
462,2353722,2355526,What's going on?
463,2355599,2358424,My kid... where is my kid?
464,2358425,2361491,"I know you all want answers,
and believe me, so do I."
465,2361543,2364472,"And I'll do my best to get them.
But, right now..."
466,2364473,2366580,"I have to do my job so that
we're all safe."
467,2366622,2368478,"Safe?
Safe from what?"
468,2368519,2370584,Sit down!
469,2373660,2376465,Safe from our own panic.
470,2376538,2378655,"It is the biggest threat
on this plane right now..."
471,2378707,2382544,"Now, I'm going to ask the flight attendants
to do a head count."
472,2382545,2385517,"Whatever happened to those people,
we will find them."
473,2385558,2389521,"I haven't been able to reach anyone yet.
So, I... I don't know if..."
474,2389730,2393120,"This event was isolated
to our aircraft or others"
475,2393132,2396466,"in the area have been
affected, but I promise..."
476,2396476,2397706,"As soon as I have something
to tell you..."
477,2397707,2398635,I will.
478,2398677,2400543,That's it?
479,2413745,2415601,Raymie?
480,2441629,2443621,Kimmy...
481,2446572,2449710,Oh god... Kimmy...
482,2462568,2463611,Kimmy is gone.
483,2463705,2465571,"Ray, what is happening?
Hattie..."
484,2465780,2468713,"Hattie... you've gotta
pull yourself together."
485,2468726,2470650,Just hold me... just hold me.
486,2470691,2472714,"Hattie... look at me,
look at me."
487,2473663,2476635,"We're trained for emergencies.
We're going to do our jobs."
488,2476666,2478596,I really need to manage things here?
489,2478606,2481797,"So, I really need you to focus.
Alright?"
490,2481839,2483789,"- Ok?
- Ok."
491,2484612,2485676,Now listen...
492,2485791,2488784,"I want to go back and do full check
on the manifest."
493,2489628,2490817,"At least, find out who they are."
494,2490859,2493768,"And how many of them are
missing, right? Ok."
495,2496740,2497710,Ray...
496,2497752,2498836,I'm scared.
497,2500577,2501620,Aren't you?
498,2501818,2505625,"I will be.
As soon as I have time."
499,2545740,2552653,"Please, please help me, no one knows
where my baby has gone."
500,2552654,2555782,I'm sorry...
501,2564677,2568807,"This is Cameron Williams,
reporting from flight 257."
502,2569923,2573864,"We are somewhere over the Atlantic,
heading for London."
503,2574834,2576575,Abbout 3 hours from jfk airport.
504,2576711,2582770,"Something impossible just took place
on this plane."
505,2585689,2587775,"Ma'am, can you tell me what you saw?"
506,2587827,2589850,I don't know.
507,2589892,2593761,My kids gone... disappeared.
508,2593802,2595012,Do you know when it happened?
509,2595679,2596764,Nothing!
510,2596805,2603771,"I was sitting here, I thought maybe I was
holding it and dropping something but..."
511,2603823,2608724,"Neighbour was sreaming.
I don't know."
512,2624898,2630863,"As unbelievable this may sound, people
from over this plane simply vanished."
513,2632980,2638684,"Leaving their clothes and personal
possessions and everything else..."
514,2651854,2653752,Hey!
515,2654993,2657829,That's my brother's!
516,2661906,2663898,No!
517,2699780,2701011,Are you okay?
518,2707799,2711929,"Isn't it?
It can't be..."
519,2711939,2713931,This is what?
520,2714817,2716861,No...
521,2716913,2718978,I know what's going on here.
522,2719020,2720949,What do you know?
523,2734953,2736883,Okay.
524,2738989,2741857,It's a bad trip.
525,2742931,2744954,You must move on.
526,2745871,2748843,It's not going to last forever.
527,2754057,2757895,"Hello?
Can anyone hear me?"
528,2778041,2780064,"Hey, hey."
529,2780106,2782014,It's alright.
530,2782911,2785007,Let's go back to your seat.
531,2789887,2791952,Buckle in... alright.
532,2794934,2798042,"You're safe.
But you knew what happened."
533,2802046,2805028,None of this is happening.
534,2805925,2809022,"That's okay,
we'll going to get through this."
535,2811066,2813162,"Alright...
None of this is happening."
536,2814945,2819012,"Why don't you relax, ok?
Sit back and relax."
537,2819951,2822078,Try get some sleep.
538,2826134,2828157,Can you tell me what you saw?
539,2828209,2832902,"It was the same thing you did. Doesn't
look any different from down here."
540,2832912,2834977,"Oh, come on..."
541,2835081,2841046,"Anything strange before the people
vanished? Flash or sound... anything."
542,2842005,2843903,No.
543,2844101,2846030,What about there?
544,2846031,2848012,Who was that?
545,2848179,2851045,"I do not know, some guy!"
546,2851046,2854112,Anything unusual about that guy?
547,2854227,2858961,"Look, pal, there's something
unusual about all of us here."
548,2859097,2861975,Get that thing off my face.
549,2872966,2877053,"Hi, this is the Steele's household.
Please leave your name and number."
550,2877168,2878930,Mom...
551,2878972,2882101,"Mom, please pick up the phone.
I do not know what's going on."
552,2884238,2889087,"Raymie, if you went home and
you can hear me right now."
553,2889129,2891183,"I need you to listen, ok?"
554,2891225,2894166,"I know that you are scared
and I'm too scared."
555,2894207,2897032,"But I really need you
to pick up the phone."
556,2897033,2899974,"Need you to let me know
that you're okay."
557,2900005,2902174,I need to hear your voice.
558,2906158,2908994,I love you guys.
559,2927232,2930965,"I think, we should all be
doing right now..."
560,2931007,2932175,Is saying a prayer.
561,2932206,2934188,A prayer?
562,2937055,2939078,A prayer to who?
563,2939224,2941164,To god.
564,2941258,2943249,Whose god?
565,2944104,2946169,Yours or mine?
566,2946200,2948192,Just Allah.
567,2951049,2953072,You know what I think?
568,2953083,2955054,No.
569,2956023,2957575,"Attention passengers...
since we haven't reached"
570,2957588,2959120,"the halfway point I'm
turning back to New York."
571,2959173,2962228,We'll be over jfk inside of 3 hours.
572,2986212,2990091,"Raymie!
Raymie - back off."
573,2997172,3000144,"Hi, this is Irene Steele..."
574,3007255,3009195,You okay?
575,3010227,3012136,Did you do the count?
576,3012167,3015233,"I tried. But many of them are
not in their seats."
577,3015243,3019049,"Maybe they're not there at all.
They're scared, ray."
578,3019091,3021051,We're all scared.
579,3021124,3026224,"Well, let's hope whatever it was
doesn't happen again."
580,3026265,3028236,What is that?
581,3029268,3034232,"Charlie 1581, this is pancon
257, do you copy?"
582,3035254,3040186,"Charlie 1581, we have an emergency
situation. Repeat, we have an..."
583,3063201,3066339,"You are approaching our flight path!
Get out there and prep the cabin!"
584,3066412,3068342,Now!
585,3074358,3079395,"All passengers, take your seats
and put seat belts on immediately!"
586,3089354,3093424,"Charlie 1581, you're in our airspace.
I'm climbing"
587,3093436,3097279,"1,000 feet. That is one,
zero, zero, zero feet."
